Player,Position,Mid 3rd,Starts,90s_stats_possession,90s,MP_stats_playing_time,Unnamed: 0,Pass,PrgP,Att 3rd,Tkl+Int,Fld_stats_misc,onxGA,Blocks_stats_defense,onGA,onG,1/3,onxG,xG+/-90,Att,Carries,Cmp,PassLive,GCA,Mn/MP,+/-90,Off,G/SoT,KP,Int_stats_misc,SCA,1/3_stats_possession,GCA90,A-xAG,xG+/-,Sw,Def 3rd,FK_stats_passing_types,PassDead,Ast,TotDist,CK,SCA90,Att 3rd_stats_possession,Crs,+/-,PPA,xA,xAG,G/Sh,Dead,Won%,PrgDist,G+A,Out,TB,In,PrgC,npxG/Sh,SoT/90,G-xG,PKcon,PrgR,npxG+xAG,Sh/90,Tkl%,Tkld,Succ,CrsPA,Gls,Def 3rd_stats_possession,Sh_stats_defense,npxG,xG,FK,CPA,TI,PKwon,Str,PK,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Alex Scott,Central Midfield,-4776.322820213059,-8493.583483929222,-7455.904533057318,-7275.162052556375,-6076.693533555231,-10733.425593932547,-2009.794715499404,-2529.9350852871876,3099.950784364729,-2050.023129367841,637.1025555989187,-5803.264419296824,-2697.7609560345545,-5595.234310215281,-5213.225468392852,-2374.811270846905,-3869.652446471488,2307.425412980318,-4500.94761757918,-3838.0263386225365,-3947.9638041808867,-2103.92967751242,-1955.9450494961131,-4334.828830423401,-564.8437957523854,-885.8774710724954,-3358.9040557653193,-2295.344848808549,-1196.9951004953134,-1720.157884944701,-2814.7362907392867,1519.7959255616283,-465.48765831996343,432.6814866154017,-677.7119007640329,-480.2083111293056,-1559.2888037868872,-1285.4018608829065,-1889.9232976744254,-1871.0388938050191,-1005.670556289962,2293.8662195339048,-1401.6885514807002,-1359.0387169293808,-233.59029446182268,-1206.7260512653654,-1078.519602863395,-1253.385894968328,-1113.6011405039048,-830.106243603791,-417.12745956071257,-873.8039106690225,-1046.2296686187192,-493.30289836444825,-175.12588680980633,-412.00538080095544,-565.4654324642764,-536.320610607241,827.0835875078448,-231.34596955960382,-237.32503087250984,-292.34923274516365,-428.4402030232645,241.280960518531,149.18671095668418,39.016082262005455,-193.61588852802797,-211.6678427507204,-199.00504427886347,-206.08702128553125,-152.91899608397162,-107.53072467468621,-94.86022577481859,-49.93337433446553,-57.269045739278845,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-123692.84756575568
Alexis Mac Allister,Central Midfield,28144.53696454632,10681.401240348823,10337.149129486263,10086.560892111744,8533.935727451877,-10653.537807302106,25595.38990400681,12024.208115334824,13312.767012388296,13309.972479617263,7843.040734852814,424.9506015937113,18289.754376273737,242.2061544791633,14709.501927438296,6733.763026813552,14630.164693393253,9103.788363077721,7240.571092006455,5768.1366610658915,6787.59164610739,11308.113984672353,9865.700854051822,2861.7175865793524,6374.617950930579,3611.654305141713,2250.601705381217,5609.099268894874,2320.4437522513786,8492.100203384305,3677.971273744521,3078.010643762083,-2633.7884886959628,9835.460074772522,-677.7119007640329,2952.3276312390144,1333.5590120932125,3612.7807498718175,2240.3726508855766,2930.5343140899877,3996.3881626299662,2560.3190550666072,3850.7538120636827,1737.1489018948903,5502.302054119776,3058.824336528045,3082.974937168091,2708.697650399969,1078.3460458974494,979.6749361450145,-508.20160243266383,1421.3232668829794,1609.5841055672602,2237.1995662247105,723.1882476031898,1361.0586764693091,362.70075331249205,7.136302904702229,81.63022372051354,999.10343622894,-237.32503087250984,329.23236939056784,737.153329431049,6.227901562093491,86.24817857042254,410.4191730253267,155.5275170143176,-132.29240171920026,375.80164816774436,156.83832782496856,74.64929572081141,121.24471380941823,85.60200429891393,-49.93337433446553,-21.339796511214168,-11.863152170335415,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,331082.74674493767
Alfred Duncan,Central Midfield,-1564.5316216999477,-1824.0235798325095,-3164.112694855851,-3087.4097844957223,-5163.529204742286,-10607.88764351328,-6256.746195423437,-1736.0727288896235,-3708.5933676509817,-3608.283553467779,-2753.927175814679,-2491.435797077253,-5138.169715605286,-655.861609319982,-4844.286072173756,-2024.4814901676561,-3486.6334580684916,-2087.3340336544884,-1851.6879809398222,-2157.333293733229,-1698.830156928267,-315.6571892211167,-1955.9450494961131,522.8400010534576,-4056.504523542305,613.299787665574,-3358.9040557653193,-1205.0766946425597,-1548.7389857699825,-474.76055709970035,-988.662288228216,-888.3540934754386,-2633.7884886959628,-1099.2318788708708,755.9094277752674,-2196.4762823134656,-233.40022150850817,20.78016865168666,-1889.9232976744254,-758.5392970622706,15.157753693696746,861.6822285456258,-929.5589008250254,-533.3886852429084,-1632.5884282622128,1078.390227909676,-544.9946618337173,-419.2630433118443,-1113.6011405039048,-336.5295582177531,597.698703869603,-396.97856741284124,-1046.2296686187192,416.8645898319379,423.7502027988577,-331.4115600159434,-481.086688302752,-355.16830610325997,59.04072784817015,-407.1244561008244,-237.32503087250984,-436.9030937069617,-203.50110026892327,78.55191970253586,-384.4225853616201,-84.78494799243495,116.7338052873903,105.83392137536022,-199.00504427886347,-149.80448051438424,-96.02692313277589,-71.4082870193013,-66.36618944738713,-49.93337433446553,-75.23367035331118,-28.441422898390346,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-98502.69574438836
Amadou Haidara,Central Midfield,844.3117771848853,677.0613842037573,-571.1551259424647,-557.3094558757451,3054.949754574212,-10516.58731593563,10023.234477618691,-809.8999797591317,-3708.5933676509817,621.2804548034815,-4025.563325094778,-1057.9577367135591,9992.364593733251,-3799.098782616991,-785.9527137637085,544.6035681468315,-307.5758543236192,866.8378657344078,1761.9021634362623,417.67348146415094,1419.813920963252,-762.7253112939425,-773.7804591413195,-1816.0375844724372,2234.80193582259,-2385.054729810565,147.03704495126564,-3113.045964433041,1968.6998669767092,-1221.9989538067007,-2814.7362907392867,-321.73055958436396,889.700360665036,327.03228899565875,-1633.4594531235664,-480.2083111293056,-956.6121754785331,-1285.4018608829065,-513.157981487758,420.92693223743225,-1107.7533872883278,-986.8343179625008,-917.7556595586334,-843.0074471253356,885.6082125784892,12.002630961323359,-544.9946618337173,-732.0591126830258,-1113.6011405039048,-689.0843334934945,493.61396915880135,309.12373323104634,-666.827700877865,-493.30289836444825,1022.6262924075218,-412.00538080095544,-692.033548706563,-174.01600159927875,-799.360115300878,-582.9029426420449,-237.32503087250984,-321.2600049375233,-203.50110026892327,-5.826101461313568,-220.23510957137265,-291.11999841650226,-116.02846507417338,-52.916960687680096,-199.00504427886347,131.6082233413509,359.1096604767902,-35.28584936391638,-37.872153119955684,-49.93337433446553,-75.23367035331118,-16.59980094977968,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-17452.41534586798
Amir Richardson,Central Midfield,-2367.4794213282253,-6826.193507905043,-5220.596283994055,-5094.041079608119,-597.707560677565,-10413.874447410775,-2717.6199621534097,-4382.28058354817,-3708.5933676509817,-3163.066289439226,-2753.927175814679,-5259.531361917492,-3185.8427079487005,-5595.234310215281,-2630.649694859185,-2374.811270846905,-4559.086625596882,-540.720337394753,-2794.8244115834336,-2188.1716982266107,-2290.0972497627185,-3221.599982694484,-773.7804591413195,-4334.828830423401,3086.4472546621882,-2385.054729810565,-3358.9040557653193,-2567.9118873500465,-2955.7145268686595,-2716.4757472207016,-2206.04495656893,1661.451809034397,-194.45005452296363,-333.27519612773443,-1633.4594531235664,-194.16364926527896,-956.6121754785331,-1285.4018608829065,-1889.9232976744254,-1170.515394410205,-1107.7533872883278,-1353.2069668199672,-1401.6885514807002,-1307.4355899489763,745.7083991984503,-1359.0671365437015,-1291.9295792752662,-1357.6512514253886,-1113.6011405039048,-806.6025919187416,233.40213238179737,-782.4467682651806,-1046.2296686187192,-493.30289836444825,-774.0019764184703,-412.00538080095544,-481.086688302752,-174.01600159927875,330.1146783162906,-172.75314071253032,-237.32503087250984,-393.53693541842233,-469.33822170587194,-283.06817099967566,-146.35074546576138,-249.8529883316888,-116.02846507417338,-211.6678427507204,-199.00504427886347,-114.87048969091366,-152.91899608397162,-119.57153722648117,-104.35823788396243,-49.93337433446553,-75.23367035331118,-28.441422898390346,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-123214.63655731821
Ander Guevara,Central Midfield,6464.946374582829,1510.756372215846,2737.1010826711654,2670.7495840876736,4881.2784122001,-10345.39920172754,113.68102446261273,3424.0325876945444,-5410.72940565491,1511.7149828605889,-1058.41231010788,770.9625471987408,718.81130736447,1589.3078001778813,320.86547489357724,2880.13543934182,113.74503291967778,-186.90282942193733,1210.856159015276,-630.8322713108299,619.8643247754646,131.410932851709,1590.5487215682672,-196.8146406468177,-322.8665725213564,8109.1860813559215,-3358.9040557653193,-2022.7778102670516,-845.2512152206442,-848.3797554532005,-1191.559399618335,528.2047412522476,1702.8131720560352,-333.27519612773443,278.0356515955008,1236.0596600548542,248.74108113817516,-958.856353499258,-513.157981487758,517.437667393044,-1107.7533872883278,-1419.8201757031431,-929.5589008250254,-1255.8324629685717,-373.49010784186174,-749.7027954303571,-1078.519602863395,-1044.855182054207,-1113.6011405039048,-383.536861587852,-247.98976565565988,352.7394012173967,-666.827700877865,-493.30289836444825,-774.0019764184703,-412.00538080095544,-481.086688302752,-536.320610607241,-528.2861648327575,-172.75314071253032,-237.32503087250984,-422.44770761078195,-407.99119368196074,-445.7972118156709,-160.0330351149487,-208.58597824687536,-77.23475334724611,-211.6678427507204,-199.00504427886347,102.4965643217921,74.64929572081141,-119.57153722648117,-104.35823788396243,-49.93337433446553,-75.23367035331118,-28.441422898390346,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,1627.1261600583593
Ander Herrera,Central Midfield,-4776.322820213059,-10160.973459953399,-9780.625112083113,-9543.527864422562,-11555.679506432896,-10333.986660780332,-8380.221935385454,-6499.246867275009,-7112.865443658838,-6947.413033681933,-6144.956907228277,-8373.63887236276,-7578.5784751760175,-7840.403719713145,-6320.043657050138,-3309.0240193249,-5133.615108201378,8042.335839159276,-4946.023236534593,-5056.143316111117,-4249.394086802372,-3668.6681047673096,-4320.2742302056995,-4694.656151273539,1468.3211488669522,-3884.231988548634,-3358.9040557653193,-3658.180041516036,-3659.2022974179977,-3090.0949455742016,-3017.6334021294056,-3579.815879458043,76.58754927403623,934.5151753091806,-2111.333229303333,-3054.6102679055457,-1438.7534781252166,-1285.4018608829065,-1889.9232976744254,-2037.1424039708,-1107.7533872883278,1810.9204551308806,-1991.8506148002937,-1359.0387169293808,46.209332298255305,-1663.7493071003737,-1291.9295792752662,-1461.916607882449,-1113.6011405039048,-924.1208503439886,883.9317243243073,-1130.7827112372486,-1046.2296686187192,-493.30289836444825,-774.0019764184703,-412.00538080095544,-860.7910370296119,1456.3547389365508,1436.9999760611158,-934.4599157244858,-237.32503087250984,-538.0907963802205,-387.54218434065695,663.1710663377777,6.890898605136293,-373.6540185861292,-309.9970237088098,-211.6678427507204,-199.00504427886347,-256.54723025276655,-209.81106903516738,-59.36747446750633,19.115919534907203,-49.93337433446553,-75.23367035331118,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-195493.68954608208
Andrey Santos,Central Midfield,22523.90236714838,9847.706252336735,10515.973789411324,10261.050569947605,4881.2784122001,-10185.623628466654,9315.409230964686,7393.344369682366,8206.358898376513,16203.884695802863,15048.978914106707,12288.217308051877,10480.446345647395,6079.646619173607,9175.410984151864,5799.550278335557,7850.728598660212,-835.2459943615869,6149.076121711039,5783.555863312583,6323.852749766645,1696.149360106599,-773.7804591413195,5200.595172105248,1998.9199815773109,5110.831563879782,5616.3051620691385,1793.1607293139111,3727.419293350055,895.1765035298004,-1597.3536223985727,-1879.9452777848194,-4260.014111477961,-1178.4687770856776,-1633.4594531235664,8387.176206655522,4226.406827973313,-1285.4018608829065,-513.157981487758,2986.6681090274355,-1107.7533872883278,-1469.780082365525,-681.690834230796,-1410.6418439097854,1585.1072794786842,-292.67953959534884,95.23526740189622,1248.9826600011233,3270.2932322988036,180.55077885333412,799.3628773717812,2166.915429082076,2747.790008789823,-493.30289836444825,1022.6262924075218,-412.00538080095544,109.56452082791884,731.7455209206263,420.47266180566413,2815.4811304882187,1186.6251543625494,-306.8046188413435,839.3983761375677,90.6059227259429,209.38878541310814,121.5501024316324,194.32122874124488,-211.6678427507204,1094.3100137260042,702.1967401247035,472.89380637918174,350.02015229352264,266.0642343726464,-49.93337433446553,-39.304421125246506,-30.80974728811248,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,218011.40178273813
András Schäfer,Central Midfield,1647.2595768131628,-1824.0235798325095,-1465.2784255677702,-1429.7578450550475,-597.707560677565,-10174.211087519447,7899.758737656674,-2662.245478020115,-304.32129164312636,2624.7581429319735,2756.496137732417,375.52032365013673,5599.628826505933,-1104.8954912195547,-2999.58909107828,-3192.2474257651506,-2452.4821893804,-3227.5614297287384,-2434.525101000481,-2604.490158887265,-2579.934059975685,-2103.92967751242,-773.7804591413195,-916.4692823470931,-1470.1384534529984,613.299787665574,10664.860347101021,-2295.344848808549,2320.4437522513786,-1471.0784193757008,-1191.559399618335,-180.07467611159558,889.700360665036,-1891.6008610189426,-1633.4594531235664,950.0149981908277,-1800.359455110229,-1285.4018608829065,-513.157981487758,-1482.6980785360104,-1107.7533872883278,-986.8343179625008,-563.6584215668773,-894.61057410574,-793.1895479819786,12.002630961323359,-331.5846854218463,-732.0591126830258,572.5120798048292,-665.580681808445,1046.5641223099349,-886.1813299624462,-287.42573313701087,-493.30289836444825,-774.0019764184703,-412.00538080095544,-354.5185720604654,-355.16830610325997,-618.6441483221311,295.9894900640578,-237.32503087250984,-191.16153007190508,-305.746146975442,-234.8521589060475,338.0023081154688,39.016082262005455,0.35267010660845366,-52.916960687680096,-55.3033711672115,-70.23261252759016,17.75722276961564,-95.48991212289124,-85.36221366567477,-49.93337433446553,-39.304421125246506,-23.70477411894608,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-31139.2524389277
André Gomes,Central Midfield,-2367.4794213282253,-990.3285918204205,-2269.9893952305456,-2214.9613953164203,-3337.200547116398,-10139.973464677829,-5548.9209487694325,2233.239053098198,4802.086822368657,-2050.023129367841,-3601.684608668078,-1799.4119058671943,-5138.169715605286,-4248.132664516564,-1892.7709024209942,3113.6886264613195,-345.87775316391804,1789.1187822251761,1263.841351748063,1157.795189305314,1825.585455261405,-762.7253112939425,-4320.2742302056995,163.01268020331997,1886.4015781154815,-2385.054729810565,-3358.9040557653193,-1477.643733184057,-2252.226756319321,-1346.5386865912008,-177.0738426677399,-3579.815879458043,-1549.6380735079626,723.2167800696948,1711.6569801348012,-766.2529729933323,7.670429814833474,-1285.4018608829065,-1889.9232976744254,771.1886819348393,-1107.7533872883278,-620.4616691050338,-174.15145977594548,-1101.0230820273582,605.8085858184112,316.68480151799554,201.94025560783138,-836.3244691400863,-1113.6011405039048,-571.5660750682473,695.2781426609796,193.01175224035697,-1046.2296686187192,-493.30289836444825,423.7502027988577,-412.00538080095544,-354.5185720604654,-536.320610607241,-212.0332226199503,-231.34596955960382,-237.32503087250984,-277.8938466489839,-346.6441656580495,-204.71715134752984,-417.2600805196697,80.28309234681892,-38.44104162031883,-211.6678427507204,-199.00504427886347,-50.824839847884284,-152.91899608397162,-107.53072467468621,-94.86022577481859,40.60516154670823,-75.23367035331118,-23.70477411894608,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-58382.213843078716
Andy Diouf,Central Midfield,5661.99857495455,5679.231312276291,5151.23399165949,5026.3602348717895,6707.60706982599,-10082.910759941798,5068.457751040652,3953.274158626254,1397.8147463608013,843.8890868177584,-210.65487725448074,3291.906722321101,2183.056563106909,-1104.8954912195547,-785.9527137637085,-1207.04533524941,3407.70833318545,937.8748151272449,1984.4399729139684,2283.3969533137492,1373.4400313291774,4602.092153579966,-1955.9450494961131,522.8400010534576,346.01217931908,12606.717857570131,147.03704495126564,1793.1607293139111,-493.507329945975,3385.971159219802,8547.501947107377,-2163.2570447303565,-1820.6756773049628,591.1552830450161,-1633.4594531235664,-766.2529729933323,-233.40022150850817,-958.856353499258,-513.157981487758,-25.189017002282952,15.157753693696746,1061.5218551951532,2127.4805871704693,34.2457115415412,46.209332298255305,1992.4367395796926,842.1701848434444,310.59445188757894,-607.7671744112846,-430.54416495795084,-514.7068983520891,-125.85414479498792,-287.42573313701087,-103.23111770885419,1920.9404268205178,232.7451854791408,1586.192543654596,-174.01600159927875,-347.57019785401053,-700.0886003361918,1186.6251543625494,314.77698329438806,246.37710523975903,217.1729544717169,-250.33614679958472,699.2882436190209,931.4017515528631,-132.29240171920026,-55.3033711672115,-72.17338979556074,-152.91899608397162,109.20390125762323,76.1039921897701,-49.93337433446553,68.48332655894754,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,73477.79146030777
Anthony Caci,Central Midfield,7267.894174211107,10681.401240348823,9800.675149711078,9563.09185860416,5794.442741013045,-9957.37280952253,5776.282997694658,5408.688478688455,13312.767012388296,7522.148047246065,-3177.8058922413784,8136.073960791517,6087.710578420079,4283.511091575318,9175.410984151864,1595.5929101845766,6318.652645048226,232.8213918269835,7399.526670204817,5182.206975691638,5048.5707848295915,6837.432763944095,8683.536263697028,4121.113209554835,2696.5373496512875,2112.4770464036433,-2096.7652595073487,6426.800384519366,2672.1876375260476,5004.987685418303,228.7203801124981,2653.0429933437777,4142.151606229033,10.084696136430013,2189.530756314568,2666.2829693749877,489.81173246151684,3612.7807498718175,7747.433915632246,2307.810284871636,729.7375706822579,845.0289263248322,4240.260773854615,4110.892742993497,2144.70653299884,3820.5297629197257,5217.074701286802,4272.677997255875,-607.7671744112846,4975.295722603416,506.62456099765177,2368.490543289263,1988.9860733081143,546.8885167171359,723.1882476031898,71.55754390911673,531.4582416355408,369.4409119126644,194.57770308223036,-993.0527445715594,-237.32503087250984,1153.1893768728169,1125.6845069158198,-23.907105996424157,485.77103632669144,699.2882436190209,621.0520577374449,978.963772722082,-55.3033711672115,331.5082819423214,245.3255145743987,169.40796401659802,123.59405273548914,40.60516154670823,140.3418250150769,483.1166452815905,-19.505345370531522,95.8120537370948,-8.846413982038792,-4.017790942439866,,,,,220359.60074552608
Antoine Bernede,Central Midfield,-7185.1662190978905,-8493.583483929222,-9422.97579223299,-9194.54850875084,-12468.84383524584,-9888.897563839293,-6964.571442077443,-6763.867652740863,-5410.72940565491,-6502.195769653378,-6992.714340081676,-6989.591089942641,-6114.333219433578,-4697.166546416136,-6688.983053269232,-4827.119735601643,-6320.973972250667,-3621.715491090618,-5995.130052643778,-5703.749810472135,-5489.895634513868,-3892.2021658037224,-3138.109639850906,-3075.433207447919,-8032.761547192773,-3884.231988548634,10664.860347101021,-3113.045964433041,-2955.7145268686595,-2841.0154800052014,-3220.5305135195244,669.8606247250164,-194.45005452296363,-650.2227889869632,-1633.4594531235664,-2482.5209441774923,-1920.8947807718998,-1285.4018608829065,-1889.9232976744254,-2556.1338062872014,-1005.670556289962,2177.2931039883465,-2109.8830274642123,-1204.2293359881671,-1072.9891747420565,-1511.4082218220376,-1505.339555687137,-1357.6512514253886,4450.572486514917,-994.631805399137,233.40213238179737,-1236.2854756907177,-666.827700877865,-493.30289836444825,-774.0019764184703,-331.4115600159434,-734.2229207873253,3086.7254794723794,-121.67523913057686,178.8038323699108,-237.32503087250984,-436.9030937069617,-387.54218434065695,-192.6631483241228,691.0053810645009,-332.38700850131573,-348.7907354357371,-211.6678427507204,-55.3033711672115,-283.7181120043548,-152.91899608397162,-71.4082870193013,-66.36618944738713,-49.93337433446553,-57.269045739278845,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-188427.8334525817
Antoine Semenyo,Central Midfield,8070.841973839384,13182.48620438509,13824.229998024954,13489.109609911024,8533.935727451877,-9820.422318156057,24179.7394106988,3688.653373160399,11610.630974384367,3515.192670989081,6147.525869146015,9569.552021155214,18289.754376273737,7875.782146771899,9544.35038037096,-1207.04533524941,12255.446965294675,2824.6431642590846,2524.888938788398,5752.717458819201,1292.2857244695467,10637.511801563114,8683.536263697028,5020.681511680179,1360.2459358639308,8109.1860813559215,-554.1511751920511,6699.367423060863,-1900.4828710446518,9488.418065660304,8547.501947107377,1661.451809034397,-2904.8260924929614,3338.0344211583324,278.0356515955008,1236.0596600548542,-1800.359455110229,-958.856353499258,3617.1379670722436,104.14849881850276,-903.5877252915961,2094.0265928843774,6388.450684337936,1169.5145051104407,1165.4078393385673,4125.2119334763975,2549.4499961384136,3855.6165714276344,-101.93320831866441,-124.99669305230834,-33.315000314631774,-82.82787772737206,3127.191976530677,-363.27897147925023,1621.5023820161857,-412.00538080095544,4286.312356823377,7.136302904702229,1888.7898935079832,-1051.6455734186327,-237.32503087250984,2887.835708414393,2291.2780393701332,1567.2212930933065,-403.5777908704825,1607.1624654849172,1940.0382564529725,343.96024446992067,806.9066675027002,-13.95007175644313,188.43344162320292,903.8975296760915,702.9727913932622,-49.93337433446553,1038.573055716694,52.08160635216219,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,268809.07932601304
Antonio Sánchez,Central Midfield,-7185.1662190978905,-5992.4985198929535,-2806.4633750057283,-2738.4304288240014,3968.114083387157,-9717.7094496312,-2009.794715499404,-4382.28058354817,-304.32129164312636,-1159.5886013107336,-3177.8058922413784,-2788.017464738708,-2209.679204120408,-3350.064900717418,-2999.58909107828,-2958.6942386456517,-2567.3878859012993,-259.1240061429803,-2625.271794838515,-2666.166967874028,-2730.6492012864273,-3892.2021658037224,-4320.2742302056995,-3795.0878491481944,144.3997895799415,2112.4770464036433,-3358.9040557653193,-2840.478925891544,561.7243258780326,-2591.9360144362013,-2206.04495656893,-3579.815879458043,-1278.600469710963,-280.450597317863,-1155.5856769437996,663.9703363268011,-1559.2888037868872,-632.3108461156098,-1889.9232976744254,-1211.220602435021,-801.5048942932302,-1936.0725445477551,-846.9362119602822,-223.7699233604814,-93.69048108178369,-749.7027954303571,-758.4046382455884,-940.5898255971467,-1113.6011405039048,-266.01860316260485,-1392.9218474744773,-572.6200411957115,-1046.2296686187192,-233.2550445940522,-474.56393161413837,-412.00538080095544,-396.7079441412276,-174.01600159927875,-596.0546524497877,-407.1244561008244,-237.32503087250984,-104.42921349482624,-305.746146975442,-114.31212867197696,61.62005720188546,-291.11999841650226,-77.23475334724611,26.458480343840062,-199.00504427886347,7.3984781912333295,-96.02692313277589,-71.4082870193013,-66.36618944738713,-49.93337433446553,-3.375171897181827,23.661713675496586,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-106746.09151501686
Armin Gigovic,Central Midfield,-6382.218419469613,3178.1463482400236,2290.0394328585126,2234.5253894980224,4881.2784122001,-9592.171499211932,2237.1567644246297,-3588.4182271506065,-2006.4573296470542,-1382.1972333250105,2332.6174213057175,3390.7672782082523,230.72955545032366,7875.782146771899,1427.683663550863,-2374.811270846905,-805.5005392475139,-3035.15183895591,-1427.8064390775248,-908.3779117512662,-1582.8954328430805,-1433.3274944031812,1590.5487215682672,-556.6419614969554,-2984.86887782572,2112.4770464036433,3652.978145667851,-1477.643733184057,1265.2120964273709,-848.3797554532005,634.5146028927361,669.8606247250164,-3446.901300086962,-2367.0222503077853,-199.838124584266,-194.16364926527896,-1197.6828268018749,-632.3108461156098,-1889.9232976744254,-785.128989401062,-1005.670556289962,-1319.9003623783794,-504.6422152349179,-791.404320144931,-1912.3880550222907,-749.7027954303571,-224.87969721591065,-106.46697394066307,1921.4026560518162,-642.0770301233956,122.81210175157051,-572.0306402769769,471.37820234469757,-363.27897147925023,124.31215799452568,-412.00538080095544,362.70075331249205,-174.01600159927875,307.52518244394724,1467.8460670055279,1186.6251543625494,-32.15228301392723,21.438002485417908,72.52491819083231,-879.7214706622001,492.9531931949536,271.9086521950994,-211.6678427507204,375.80164816774436,17.102364531086266,-152.91899608397162,24.91821339505848,9.617907425763402,40.60516154670823,50.51870194491519,-33.178071677834616,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-13670.088758682512
Arne Maier,Central Midfield,-3973.37502058478,-5992.4985198929535,-4237.060654406218,-4134.347851510886,3054.949754574212,-9535.108794475902,821.5062711166183,-4249.970190815244,-7112.865443658838,-5611.761241596271,-4873.320757948178,-3331.75052211804,-745.433948377969,-3350.064900717418,-3368.5284872973757,-2374.811270846905,-3448.331559228192,-1121.0536461484057,-1692.7324027414604,-1694.757226332502,-1884.3257154645655,-1656.8615554395938,408.38413121347384,-4694.656151273539,-287.31369714408356,-885.8774710724954,-3358.9040557653193,2065.7277678554083,-2955.7145268686595,147.93810682280002,-988.662288228216,2653.0429933437777,-3446.901300086962,-597.3981901770918,-1155.5856769437996,-2196.4762823134656,248.74108113817516,3939.3262572554654,-1889.9232976744254,-731.9496047234801,2873.4770216479415,2477.052543962638,97.3230893510676,1427.5301400124633,-233.59029446182268,-749.7027954303571,842.1701848434444,-106.46697394066307,-1113.6011405039048,415.5872957038284,-651.3181126600161,-410.5347885437339,-1046.2296686187192,2237.1995662247105,-175.12588680980633,474.5266478341768,-354.5185720604654,7.136302904702229,668.9571164014412,-700.0886003361918,-237.32503087250984,11.21387527461218,-39.90902553849329,319.6319801706768,234.01690678164525,-84.78494799243495,-193.61588852802797,-52.916960687680096,-199.00504427886347,-143.98214871047247,-152.91899608397162,-11.20422426032644,-18.876128901668054,221.68223330905573,14.589452716850513,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-78668.52016635559
Aron Dønnum,Central Midfield,5661.99857495455,9847.706252336735,9800.675149711078,9563.09185860416,5794.442741013045,-9523.696253528697,7191.933491002669,6070.240442353092,3099.950784364729,6409.104887174681,12081.827899119811,4774.815060628372,4623.465322677641,6079.646619173607,4748.13822952272,778.1567552663304,5322.803275200434,1283.2096346649214,3637.577986176928,4164.5396274100385,2022.6744862062221,5272.694336689205,7501.371673342234,4121.113209554835,144.3997895799415,8109.1860813559215,147.03704495126564,5336.532230353377,4430.9070638993935,5004.987685418303,5301.1481648654735,2086.4194594527034,-5073.126922868961,1145.8135705486663,6968.268518112235,2094.1936456469343,1454.0943377548833,3612.7807498718175,863.6073346989094,1312.830562910211,1444.317387670819,828.3756241040379,2941.904234551509,3801.2739811110705,-93.69048108178369,4277.553018754734,3403.0899017858974,2604.432293942909,-439.1558523804111,2789.4561158938204,-371.59038812473665,1262.1850188246742,91.97623460384337,156.81673606154186,1022.6262924075218,958.0895725442489,2598.737473592889,-174.01600159927875,-437.928181343384,-407.12445610082443,-237.32503087250984,1095.3678324880975,594.0102640419227,-78.15011960175579,97.19401028977234,1359.5604049760364,1319.338868822136,740.8374496275216,-55.3033711672115,178.186877772645,-39.13485018158012,48.999838498648415,28.613931644051032,-49.93337433446553,302.02344654136795,227.33761119160005,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,195012.49834108225
