Player,Position,xG,npxG,Sh/90,SoT/90,Gls,G+A,Tkl%,npxG+xAG,G-xG,Starts,Unnamed: 0,90s,90s_stats_possession,npxG/Sh,PKwon,Mn/MP,MP_stats_playing_time,onxGA,Tkl+Int,onGA,onxG,PK,onG,Int_stats_misc,Def 3rd,Att,Cmp,Fld_stats_misc,xG+/-90,TotDist,Carries,+/-90,Blocks_stats_defense,PassLive,GCA90,Mid 3rd,PrgDist,PrgR,SCA,PrgP,Pass,GCA,Ast,1/3,Att 3rd_stats_possession,Att 3rd,A-xAG,Off,KP,xAG,Def 3rd_stats_possession,G/SoT,Tkld,Sh_stats_defense,1/3_stats_possession,SCA90,G/Sh,Won%,xA,PrgC,TB,xG+/-,+/-,PPA,Succ,Dead,Sw,CPA,FK_stats_passing_types,CrsPA,Crs,FK,PassDead,TI,CK,PKcon,In,Out,OG,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Alexis Sánchez,Centre-Forward,-7380.788518966339,-7275.303854360874,-9036.983669694926,-13528.698527060045,-6415.614918946301,-6702.444207308451,-4433.616196069944,-6752.7686481988385,-1658.468861962936,-4647.988507683566,-8265.991509930056,-5712.346195279758,-5556.915495652142,-1966.4233019769647,-2471.022942781072,-3129.292698972045,-7226.31666309003,-6373.861140266531,-2860.298682734759,-5457.084886262673,-4376.985797175177,-1930.4360436018692,-3994.027783480195,234.47001524716754,-3140.122272644933,-2651.1998769895904,-2183.890137177929,-2258.471372436884,3229.222142697401,-1658.8864167983434,-2485.721607177558,972.9453922168562,-2125.746401559325,-1565.2242660787997,-3629.6929761462006,-1376.989317263345,-684.3831988604578,-2304.8925092634368,-1354.5643808451136,-814.1636189187399,-1293.7493800122145,-2001.9033435668573,-1624.9048012501808,-552.9446197721733,-1355.5131054422861,-1123.835450849169,-223.57471678844797,-1242.3035071592396,-1393.0275068120982,-1268.5076880190693,-926.0579633796914,-501.85638734947855,-968.608174215548,-782.6931691768837,-607.3554414944126,1317.7716662514422,-989.4865781776084,-1369.7410602015195,-593.9332663282921,-553.2209756006838,-206.83541681617024,161.79831693833862,30.242089657140266,-143.46401855418304,-314.9942318242256,-196.90475950836674,38.65006794671929,-257.43846462328816,9.878415820667346,-123.54055304464524,-49.910742813147,-53.324865344773634,-39.47744182524837,-48.05115159155238,11.98988660377018,-18.412010011838913,13.172374288945358,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-170210.07481868126
Amin Sarr,Centre-Forward,-4342.24782018854,-3793.419073037099,-9036.983669694926,-7721.809616764667,-1161.0089002563236,-1495.9503482395226,6705.450545510606,-1918.9354603955346,4923.156666304999,3906.5347078536865,-8135.930201371916,2584.798245322347,2514.4668988086037,-1966.4233019769647,-2471.022942781072,410.5913569410375,3224.4735714997532,2861.0791698142452,3564.8694317021905,4041.6409515566393,-1951.912647213994,-1930.4360436018692,-1950.76292667149,-1097.3196713567443,591.2364111674561,1252.4710349472027,1118.167582696447,-805.1348095092216,-3363.8651703054584,532.254673349858,530.1092050217216,-3208.0441706573315,1766.3795313816743,1414.6269786485054,-2012.7003404983243,1892.7846468068058,52.62562389586851,193.71719753405134,368.8136965267684,487.4505945195027,780.1442639584474,-932.2127517079908,-578.4808476106085,820.1865345746228,481.13294702315665,3300.293017048155,-1463.9034706232371,-465.1797273503761,747.6275459285761,443.5304411442708,135.03899984729807,1848.4156928643345,68.46900383239024,1219.8731375459536,-157.9704339796583,-231.9246407735459,527.0497855700485,33.63050034876582,-202.85611173937522,204.35542117576622,-206.83541681617024,-746.6583832422986,-770.7815493444195,243.5189785770461,-27.346766106926314,37.00887002471814,-202.59431220423195,30.973858662762446,-85.22226530033352,-16.245393825442637,-78.0350502713489,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,355.0887645140362,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-8491.94088401278
Amine Gouiri,Centre-Forward,4815.576230294551,6700.594781785945,10598.009965244464,12900.0907441561,2779.9456137611587,5793.141054456975,6705.450545510606,6050.35709246937,-3079.501646475331,3906.5347078536865,-8117.35001443504,-1921.4095112115554,-1869.1287119761123,-1966.4233019769647,-2471.022942781072,16444.18384548853,4530.822350823476,4143.709768436575,1729.1071132916334,4801.539018582184,4538.724312976231,-1930.4360436018692,3011.451725578222,-1097.3196713567443,1835.0226391049193,5695.819953142539,6434.246323203421,-562.9120490212779,1502.7286273259017,5480.873967309874,3786.4664010160354,-490.97874647952494,2198.837968375118,3167.4806520175084,3024.8536397892885,584.8750611787455,3529.8187273188805,3062.491305338575,3911.3130777911924,3462.568796664057,2162.740026605555,2811.7043197980415,3607.21496694768,1319.5069543370942,2835.807373260904,1404.237959377873,2773.8864383122927,-465.1797273503761,2085.536953891498,1051.7545133470371,347.258392492696,-613.7741054548981,932.6999855390055,-782.6931691768837,366.31207478755505,1637.6217761315997,-193.30498721008865,354.9822489965122,788.8038159682358,533.7364632524836,443.4368161261805,180.212979779838,-103.26185017645304,464.6521197948913,383.578184917787,1019.4461140636744,-202.59431220423195,290.54494962020794,532.9321619861721,-123.54055304464524,362.57909990714734,-53.324865344773634,588.0371185313115,54.708841269900006,324.7969019357271,-18.412010011838913,222.55414470277827,181.64413029474804,-4.295240920763867,-2.48026444805113,,,,,151120.22011160367
Amine Salama,Centre-Forward,-7211.980702367571,-7081.865810953997,-2326.7722527059323,-2808.2882311301164,-6415.614918946301,-6702.444207308451,-9675.529956813732,-6360.8362275661375,-1957.6336587023873,-6622.109249730624,-8098.769827498163,-5569.291980786618,-5417.753730230405,-5501.006958695046,-2471.022942781072,-6669.176754885128,-2000.9215457951384,-3765.8455897344593,-3778.179841940038,-3937.288752211582,-4163.008754531543,-1930.4360436018692,-3994.027783480195,-2429.109357960656,-3140.122272644933,-3496.695420127974,-3144.062949339981,-3954.0306958524898,-2781.0629779043497,-2506.199596978805,-2763.252050017982,-2080.082051124693,-2558.2048385527696,-2616.936470100202,-3629.6929761462006,-1376.989317263345,-1555.7236789664594,-1842.1870080046428,-2024.7669664897348,-1464.970725637861,-1985.047261335768,-2001.9033435668573,-1624.9048012501808,-1177.0951444752623,-1426.1533382294188,-1123.835450849169,-499.2033287517344,-1242.3035071592396,-991.6546844232217,-1088.2931481071387,-956.3750194718912,-1900.8278636672242,-277.22338885025584,-115.17106693593789,-232.8679352321174,-421.13174802659694,-989.4865781776084,-112.80827118691619,-538.0651013870183,-223.8399335239664,-423.5928277969538,-175.80383515581704,-147.76316345431746,-309.31387446756696,-109.53175631186897,-181.31051753949438,38.65006794671929,-113.23230298026284,-85.22226530033352,-123.54055304464524,-68.66028111861493,51.11831919257611,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-178561.7512564332
Anastasios Douvikas,Centre-Forward,4233.189263028803,6033.233532032218,-2021.7626428427957,1732.9966858957557,-1161.0089002563236,-1495.9503482395226,-3123.1377558839963,2569.997197250991,-6923.769284577284,-3331.9080129855274,-8052.319360155971,-4925.5480155674895,-4791.525785832589,10846.442453626087,-2471.022942781072,2076.4191479589585,4530.822350823476,-1414.3561589268543,352.2853744837157,242.1506164289149,9.54357701931596,-1930.4360436018692,92.50193013721497,1566.2597018510794,-652.5498167700068,-2363.3716069850343,-2137.0524390236824,3797.0976397617087,3213.562117008679,-1354.1235168952176,-1264.5876586796899,180.7040936282265,-828.371090578992,-1915.7950007526006,-2821.1966583222625,1238.8298539927757,-1334.548420432886,-361.5294039765016,-1067.3347012831334,-1650.9156132718956,-948.1004393504373,-1467.058047637424,-578.4808476106085,-1301.9252494158802,-766.8444988828495,-1123.835450849169,1573.5238332121796,-465.1797273503761,-991.6546844232217,-1037.8330769317984,-501.61917808889564,421.4647870202336,-450.0695851915789,552.3510353050078,-232.8679352321174,-119.30136264672987,451.2229673826655,1152.260005135225,-426.3287715044706,-322.6542461469816,-423.5928277969538,210.90408451567035,-14.259223620724168,-364.5971597720283,-109.53175631186897,114.98007986907977,-202.59431220423195,-55.54983832305272,-85.22226530033352,-123.54055304464524,-96.78458857681682,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-24625.59161909868
Andrea Petagna,Centre-Forward,-8056.0197853614045,-8049.056027988379,-8655.721657366006,-13528.698527060045,-6415.614918946301,-6702.444207308451,3429.254445045739,-7405.989349253338,-461.8096750051298,-6622.109249730624,-7977.998612408463,-6356.090160498888,-6183.143440049959,-9035.590615413128,-2471.022942781072,-5003.348963867206,-7226.31666309003,-5390.511014656077,-4696.061001145316,-4317.237785724355,-5696.510893477585,-1930.4360436018692,-5161.607701656598,-2429.109357960656,-3140.122272644933,-3856.48075763367,-3659.2776290366924,-3227.362414388659,-4667.9050974722895,-2997.317427529264,-3244.304817608051,-5998.778035363086,-3423.1217125396583,-3493.3633067847036,-3629.6929761462006,-2030.944110077375,-2074.8973816962853,-2628.786360144593,-2790.7127786550154,-2208.7502761739997,-2330.6962019975454,-2001.9033435668573,-1624.9048012501808,-1551.585459297116,-1979.5018283952893,-1755.8538034059297,-85.76041080680477,-1242.3035071592396,-1660.6093884046825,-1358.6149579750345,-804.7897390108926,-501.85638734947855,-968.608174215548,-782.6931691768837,-757.1504439993307,-2160.0351623046363,-989.4865781776084,-446.36325079596946,-649.801431269566,-553.2209756006838,-423.5928277969538,-212.63316083881585,-281.26710328791074,-419.8804450764896,-314.9942318242256,-181.31051753949438,-81.97212212875633,-228.59723229468307,-85.22226530033352,-123.54055304464524,-96.78458857681682,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-216285.33270669827
Andrea Pinamonti,Centre-Forward,3591.719559953492,3750.6646198310796,1028.3334557885646,-128.18565714763324,4093.597118433653,2669.2447390156194,-5298.531966592668,2653.609446985968,2829.0030891288375,10486.937181343881,-7968.708518940023,10667.361364184742,10377.106645136744,-4617.361044515526,-2471.022942781072,5408.074729994802,6490.3455198090605,6580.707905819004,-1024.5363643242022,5181.488052094956,2684.2566100647387,-1930.4360436018692,1551.9768278577185,-2429.109357960656,-3140.122272644933,5228.099014385135,3694.2409811800026,4281.543160737597,-1235.4712153051767,3079.591113128063,3194.401456289796,-741.6066718928646,2631.296405368563,1765.197713322306,-1763.9322427063437,1892.7846468068058,869.507323995245,2275.891953198625,1230.5027352127095,1324.2025888726587,1125.7932046202243,137.47784015087552,-578.4808476106085,695.3564296340049,1364.1358568623118,-491.81709829240873,-912.6462466966638,1866.1916120762144,78.67284194711539,83.10136132040984,711.0630655990924,-54.18551492779979,-104.3771925089328,1887.395239786899,-232.8679352321174,-745.4867890318269,-155.3915781163972,17.35952573369011,20.616548025719876,-92.08751669327945,443.4368161261805,-476.57666156697394,-370.26972984363965,-32.89744794526042,13.745728995545017,380.0821933399093,38.65006794671929,2.1326263341573912,-37.67192473983309,91.04976539375997,34.46217956145866,155.56150372992587,2.3568621985222924,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,83525.11360981643
Andrej Ilic,Centre-Forward,-3835.824370392239,-4760.609290071481,723.3238459254281,765.1818675131934,-2474.6604049288176,-3578.5478918670938,-9675.529956813732,-5054.394825457137,1034.014308692128,-3989.948260334547,-7931.548145066269,-4067.222728608651,-3956.5551933021666,-1966.4233019769647,-2471.022942781072,410.5913569410375,-6573.142273428169,-2269.4432246750744,-3319.2392623373985,-2417.4926181604924,-3378.426264838219,1332.920125344148,-2826.4478653037922,234.47001524716754,-3140.122272644933,-3028.9744813705706,-3003.5498548772416,-3227.362414388659,-2758.753117771209,-2825.965876760285,-2726.247990972592,-1314.3319053212845,-828.371090578992,-2616.936470100202,350.5965885254945,-1376.989317263345,-1646.4883123108345,-1286.9404064940898,-2024.7669664897348,-1743.8880570889128,-948.1004393504373,-932.2127517079908,-1624.9048012501808,-677.7747247127911,-1331.9663611799087,-1755.8538034059297,-223.57471678844797,-1242.3035071592396,-1259.236566015806,-1268.5076880190693,-683.5215146420938,-54.18551492779979,-882.1850760448865,552.3510353050078,-757.1504439993307,-1006.7727942860402,-3.737941741631501,232.94993938344396,-593.9332663282921,-553.2209756006838,-206.83541681617024,-255.60070746898108,-147.76316345431746,-419.8804450764896,-397.1792220291683,-243.6874854149837,-202.59431220423195,-199.755999966078,-85.22226530033352,-123.54055304464524,-96.78458857681682,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-120852.5424600422
André Ayew,Centre-Forward,-1810.1305712070396,-891.8484219339535,-8655.721657366006,-5339.496217669126,-1161.0089002563236,-1495.9503482395226,6993.755802351515,-2441.5120212391353,435.68471521322493,-41.70677624043031,-7875.807584255638,582.0392424183902,566.2021829042851,8637.327668177282,-2471.022942781072,202.36288306379734,611.7760128523073,3545.148822412822,2188.0476928942726,3661.691918043867,-989.015955317642,-1930.4360436018692,-1366.9729675832887,-1097.3196713567443,591.2364111674561,-1427.929729470227,-1153.4607777845065,2101.538316346103,-3724.4281842125165,-1482.1379667925462,-1801.1465148378438,-3225.309678256749,36.54578340789666,-1740.5096334157001,-2634.620584978277,1238.8298539927757,-1548.4625082989091,-1657.1048075011252,-1546.050833886434,-814.1636189187399,-256.8025580268835,-1467.058047637424,-578.4808476106085,-1426.7553543564982,-966.991825113058,2036.2563119346335,1154.5683430279842,-1242.3035071592396,-1125.4456252195139,-1268.5076880190693,44.08783157069896,1288.8271023372358,-536.4926833622404,552.3510353050078,-682.2529427468717,-1241.0292127898174,830.3570583195796,-316.19545387536334,-593.9332663282921,-487.34476718534034,-423.5928277969538,-679.1379528234673,-637.2776095108263,-309.31387446756696,-273.9017367217543,224.13977365118606,-202.59431220423195,-170.91476763747295,-37.67192473983309,-123.54055304464524,-49.910742813147,155.56150372992587,-39.47744182524837,13.604844125319048,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-37842.19501403786
André Silva,Centre-Forward,-4004.6321869910057,-6501.551680733368,3468.4103346936554,4636.441141043446,-5101.963414273806,-5661.1454354946645,-9675.529956813732,-5968.903806933437,-4650.116829357452,-5306.028755032586,-7857.227397318762,-5569.291980786618,-5417.753730230405,-5501.006958695046,-2471.022942781072,1659.9622002044782,-9185.839832075615,-3167.284643710705,-4696.061001145316,-2037.5435846477199,-3699.3918288036703,1332.920125344148,-4285.922763024296,-3760.8990445645677,-1896.3360447074701,-2939.0281469941465,-2745.942515028886,-2500.6941329248275,-2887.463849308557,-2321.3557981177805,-2393.2114595640824,-6601.654340630533,-2125.746401559325,-1740.5096334157001,-644.4758026424294,-2030.944110077375,-1599.2907029717594,-1842.1870080046428,-1450.307607365774,-1371.9982818208437,-1639.3983206739913,-1467.058047637424,-1624.9048012501808,-1426.7553543564982,-1261.3261283927764,-1755.8538034059297,-499.2033287517344,1089.067832267351,-1125.4456252195139,-1088.2931481071387,-895.7409072874917,-1900.8278636672242,-363.6464870209174,-115.17106693593789,-457.5604389894945,912.3278649949048,-989.4865781776084,204.47573380706126,-314.59244162192294,-421.46855876999683,-206.83541681617024,-181.9420561029835,-414.7710431215041,-88.18073324972173,-356.08672692669694,-72.15082375738812,-202.59431220423195,-142.0735353088679,-37.67192473983309,-16.245393825442637,-68.66028111861493,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-147634.83866668816
Andy Delort,Centre-Forward,-6199.133802774972,-5921.23755051274,2400.8767001726783,1956.3385670609644,-6415.614918946301,-6702.444207308451,3429.254445045739,-4793.106545035336,-3752.622439139097,-3331.9080129855274,-7829.357116913446,-4424.8582648415,-4304.45960685651,-5501.006958695046,-2471.022942781072,2284.6476218361986,-7879.491052751891,-2611.4780509743628,-3778.179841940038,-897.6964841094025,-4127.345914090937,-1930.4360436018692,-4869.712722112497,-3760.8990445645677,-1896.3360447074701,-2992.995947620001,-3331.413741956967,-2016.2486119489404,-3994.406248303202,-2946.0468847794905,-2596.733784313727,-7408.133608641808,-2125.746401559325,-1915.7950007526006,-1515.1641449143624,-1376.989317263345,-1621.0742149744094,-2212.3514090116782,-1641.7940604070943,-1743.8880570889128,-1639.3983206739913,-1467.058047637424,-1624.9048012501808,-1177.0951444752623,-1214.2326398680216,-1123.835450849169,-1326.0891646415935,-465.1797273503761,-724.0728028306374,-547.6495283713472,-865.4238511952921,-1900.8278636672242,-968.608174215548,-115.17106693593789,-757.1504439993307,-276.97395202427253,-989.4865781776084,90.57891150153097,-370.46060656319673,-487.34476718534034,-423.5928277969538,-335.39757978214516,-637.2776095108263,-309.31387446756696,-273.9017367217543,-212.49900147723903,-202.59431220423195,-199.755999966078,-85.22226530033352,91.04976539375997,-3.036897049477191,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-143502.17316741435
Ange-Yoan Bonny,Centre-Forward,6292.644625533758,3944.1026632379567,-420.4621910613316,-3403.8665809040003,1466.294109088665,2669.2447390156194,4608.685041213091,3437.4742882513683,-7940.929593491418,7196.735944598783,-7801.48683650813,7162.533109102818,6967.643392304187,-1966.4233019769647,4026.8522030506356,2492.876095713439,6490.3455198090605,7051.005791980526,4941.691170510108,5561.437085607729,3183.5363762332167,4596.276294290164,2719.5567460341213,-1097.3196713567443,-652.5498167700068,3393.1937931060893,3647.4032830257565,4281.543160737597,-1468.7855639191282,3005.3837486218113,3860.4745191068146,-524.7162407315124,2631.296405368563,3167.4806520175084,350.5965885254945,7778.377782133077,1363.2669293886458,3432.6557063456103,2666.6511330226117,1696.0923641407278,1817.0910859437781,1742.0137279391752,1514.3670596685356,1444.337059277712,2070.5381847336357,140.20125426435183,1154.5683430279844,-465.1797273503761,1684.164131502621,533.6377111002362,195.67311203169746,-389.93866924405876,759.8537891976824,552.3510353050078,1265.082089817064,182.529022733137,-382.87203267854574,-775.8504867512539,244.08920779081558,467.86025483714013,226.6794051453969,-464.30021967264094,-236.76579001004637,354.0855491859688,753.4106408400288,411.27067727765393,38.65006794671929,146.33878797718265,9.878415820667346,91.04976539375997,-3.036897049477191,-53.324865344773634,2.3568621985222924,-27.499153019261904,3.0525433085714115,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,115762.99921124926
Ante Budimir,Centre-Forward,12707.34165628689,5491.6070104929695,494.5666385280776,-3106.0774060170593,13289.157651141113,10999.634913525902,-4433.616196069944,3568.11842846227,7615.639836960063,8512.816439296823,-7736.45618222906,8950.710790267065,8707.1654600759,-1966.4233019769647,36516.22793220917,4575.1608344858405,5837.171130147199,5896.638253220428,2188.0476928942726,5561.437085607729,3896.7931850453297,20913.05713902025,3887.136664210524,-2429.109357960656,591.2364111674561,1162.5247005707788,-380.6387582394398,1132.6472743943282,-479.49003007072156,-779.1918411969717,1140.6761792706552,54.07536147676534,3496.2132793554515,187.6294072902032,1967.5892241733707,3200.694232434866,-807.823100208808,1535.5631511845545,847.5298291300691,-442.2738436506705,1817.0910859437781,3881.3949116569074,467.9431060289635,-1052.2650395346448,1434.7760896494442,772.2196068211123,741.1254250830544,311.9440524584874,-55.11809884917675,-97.11317859152085,-228.76567325909835,729.2385118101375,673.4306910270209,1887.395239786899,216.51707228263695,-754.4966512819722,-3.737941741631501,310.23706880505387,-91.11978185682753,72.60300434507926,-206.83541681617024,-175.80383515581704,-58.7605368985886,-32.89744794526042,13.745728995545017,5.820386086973497,-202.59431220423195,-26.708605994447666,-85.22226530033352,-123.54055304464524,-68.66028111861493,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,172241.31499283615
Antoine Griezmann,Centre-Forward,2241.257027163359,655.6559253210579,-6520.654388324053,-4892.812455338714,4093.597118433653,6834.439826270762,-3359.0238751174666,5658.4246718366685,5222.32146304445,9170.856686645842,-7652.845341013113,8664.602361280788,8428.841929232427,-1966.4233019769647,-2471.022942781072,3742.24693897688,6490.3455198090605,1364.67680475486,10448.97812574178,-137.79841708385754,6749.82042029378,1332.920125344148,5054.716582386927,4229.839075058902,13029.098690542087,17712.65022583276,16972.728407908875,1617.0927953702158,2911.826979184915,15866.194629959651,10687.723412981257,2498.0098919999687,2198.837968375118,7023.758733429315,2091.973273069361,5162.558610876956,12483.74980674149,3664.008456975007,4964.488569518454,9133.887869502114,2162.740026605555,3881.3949116569074,3607.21496694768,9183.803565596018,5190.4817994986515,772.2196068211123,-774.8319407150208,1089.067832267351,3824.8191842432952,3597.2848896030555,4652.280357585053,897.1150889682673,241.3152001737133,-782.6931691768837,2613.2371123613266,876.2884159943236,375.3961491952826,237.017683037213,2255.343145676674,731.3650884985142,1743.981282010882,972.0434819643122,786.7644153808357,1791.450967101963,95.93071920048769,1799.1582125072907,883.0053984750487,-113.23230298026284,1055.9859081516768,949.4110391473807,1121.9354012785984,468.89105734197517,546.2028145075408,198.57283127593334,664.4159471532804,-18.412010011838913,334.22442225682244,282.63655982432607,-4.295240920763867,-2.48026444805113,,,,,249588.59875628317
Antonio Sanabria,Centre-Forward,-3835.824370392239,-4760.609290071481,-10028.264901750119,-8912.966316312439,-3788.311909601312,-3578.5478918670938,-3123.1377558839963,-4531.818264613537,-1957.6336587023873,1274.3737184576084,-7532.074125923413,725.0934569115309,705.3639483260229,-1082.7773877974432,4026.8522030506356,-630.5510124451633,1918.1247921760303,-131.72556030452495,-4237.120421542677,-1657.5945511349476,-2522.518094263684,-1930.4360436018692,-2242.657906215591,-2429.109357960656,-1896.3360447074701,-780.3161219599754,-193.28796562245398,-1047.3575699971655,-2212.7668507919566,-390.6150961460593,-413.49430063572163,-537.8403399754144,-828.371090578992,-1039.3681640680988,-768.8598515384195,-2684.898902891405,-688.0137841942326,-824.2349052352957,-875.8482482418132,-721.1911751017225,-602.4514986886604,-397.3674557785576,-578.4808476106085,-178.45430495031982,-825.7113595387931,-1123.835450849169,603.3111191014114,-465.1797273503761,-456.4909212380532,-908.0786081952083,-46.86333670590013,897.1150889682673,-709.3388797035634,-115.17106693593789,-457.5604389894945,-763.5065135321174,-3.737941741631501,-568.3955604090378,-258.7242766806491,-421.46855876999683,9.921994164613343,-415.19445209530926,-147.76316345431746,-254.03058916310565,-191.71674651681164,-150.12203360174973,-81.97212212875633,-228.59723229468307,-37.67192473983309,-123.54055304464524,-106.15935772955078,-53.324865344773634,2.3568621985222924,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-85426.3086723857
Armando Broja,Centre-Forward,-8224.82760196017,-8242.494071395256,-5758.130363666213,-13528.698527060045,-6415.614918946301,-6702.444207308451,3429.254445045739,-7405.989349253338,-162.64487826567822,-6622.109249730624,-7439.173191239028,-6856.779911224878,-6670.20961902604,-9919.23652959265,-2471.022942781072,-5836.2628593761665,-7879.491052751891,-5818.054547530188,-4696.061001145316,-5837.033919775445,-5482.533850833952,-1930.4360436018692,-4869.712722112497,-3760.8990445645677,-1896.3360447074701,-4198.27682826408,-3799.7907234994314,-3469.5851748766027,-2670.035981656481,-3255.019366087334,-3466.3291718803903,-1162.6615865872764,-2125.746401559325,-2792.221837437102,-3629.6929761462006,-2030.944110077375,-1944.196309680385,-2304.8925092634368,-2407.739872572375,-2115.7778323569823,-1293.7493800122145,-2001.9033435668573,-1624.9048012501808,-1551.585459297116,-1673.3941529843821,-1755.8538034059297,-223.57471678844797,-1242.3035071592396,-1393.0275068120982,-1268.5076880190693,-926.0579633796914,-501.85638734947855,-536.4926833622404,-782.6931691768837,-457.5604389894945,-601.3289930295025,-989.4865781776084,123.1208607316824,-593.9332663282921,-289.71614193930986,-423.5928277969538,-102.14518378981943,-58.7605368985886,-419.8804450764896,-150.6242514143403,-290.4702113216007,-202.59431220423195,-170.91476763747295,-85.22226530033352,-123.54055304464524,-96.78458857681682,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-204293.97888973608
Armindo Sieb,Centre-Forward,-3835.824370392239,-3213.1049428164697,5450.972798804039,-723.7640069215187,-3788.311909601312,-2537.249120053308,-1812.6593156980493,-2702.800301660936,-1957.6336587023873,-4647.988507683566,-7411.302910833711,-2636.680583677254,-2564.9375390847977,-2850.069216156485,-2471.022942781072,-5211.577437744447,3224.4735714997532,-1670.8822786513201,-1024.5363643242022,-2797.441651673265,-2130.226849417022,-1930.4360436018692,-1075.0779880391879,-2429.109357960656,591.2364111674561,-1571.843864472505,-1504.743513941355,-1531.8030909730528,-972.2481640328284,-1428.1689744243638,-1098.0693929754352,1687.8948567968391,-1693.2879645658807,-1740.5096334157001,2465.125419757332,584.8750611787455,-295.9105681465321,-500.3410543541398,-1163.0779278037937,-628.2187312847052,-948.1004393504373,137.47784015087552,467.9431060289635,-303.28440989093764,-590.2439169150184,-1123.835450849169,1154.5683430279842,311.9440524584874,-590.2818620343454,-367.43498845941645,-289.3997854434977,-278.0209511386393,500.58449468569785,-782.6931691768837,-382.66293773703546,-285.98381427441757,-382.87203267854574,-202.29863156983302,-314.59244162192294,204.35542117576622,-206.83541681617024,-126.69806757848532,163.74602949073358,22.385837359200895,54.838224098016354,-165.7162755706221,-202.59431220423195,-55.54983832305272,-85.22226530033352,91.04976539375997,-49.910742813147,-53.324865344773634,-39.47744182524837,-6.947154446971429,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-66345.30383902355
Arnaud Kalimuendo,Centre-Forward,11694.494756694292,4524.416793458586,-1030.4814107876043,-425.974832034576,10661.854641796124,7875.738598084547,3429.254445045739,2784.2535871968676,3427.332682607741,9170.856686645842,-7402.012817365274,8593.075254034216,8359.261046521557,-1966.4233019769647,4026.8522030506356,5408.074729994802,4530.822350823476,6281.427432807125,3564.8694317021905,5181.488052094956,5073.666919585316,14386.344801128216,4179.031643754624,1566.2597018510794,3078.808867042382,3950.861066239917,4560.738397033562,3797.0976397617087,-32.89319054798725,4136.034138735232,3823.4704600614245,309.98196243557607,36.54578340789666,1589.9123459854056,-1515.1641449143624,2546.739439620836,1722.6948774323716,3664.008456975007,1039.0162821713893,3648.5136842980914,-256.8025580268835,137.47784015087552,-578.4808476106085,2318.1477938620365,1717.337020797974,140.20125426435183,-499.2033287517344,311.9440524584874,346.2547235396997,-187.220448547486,407.89250467709536,225.6087803357493,1624.0847709042976,552.3510353050078,1040.3895860596867,-655.3881665303742,72.08887644575141,-645.6826898306477,188.22104284954156,665.4888800831706,9.921994164613343,-22.348311476655372,30.242089657140266,298.80226388150743,260.300699610373,364.48795137103696,279.8944480976705,405.90987893462824,104.9790969416682,-16.245393825442637,6.337872103256772,51.11831919257611,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,158787.49821725482
