Player,Position,TI,Dead,Def 3rd,90s,90s_stats_possession,MP_stats_playing_time,onGA,Starts,onxGA,Tkl+Int,Unnamed: 0,CrsPA,Att,Pass,onxG,Cmp,Carries,onG,Blocks_stats_defense,PKcon,Int_stats_misc,xG+/-90,PrgDist,G/Sh,TotDist,+/-90,PrgP,Off,Sh/90,Fld_stats_misc,Mn/MP,Mid 3rd,G/SoT,Att 3rd_stats_possession,npxG/Sh,1/3_stats_possession,Crs,PrgC,Def 3rd_stats_possession,+/-,PPA,PassLive,Tkl%,xG+/-,1/3,SCA,Att 3rd,SoT/90,xA,A-xAG,GCA90,PrgR,GCA,FK_stats_passing_types,KP,Ast,xAG,Won%,SCA90,Tkld,npxG+xAG,Succ,Sh_stats_defense,Gls,G+A,Sw,TB,npxG,xG,CPA,PassDead,G-xG,CK,FK,In,OG,Out,PKwon,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Andy Pelmard,Right-Back,-9094.59710987471,-9061.651456173788,-7926.216833304337,-9879.130681891864,-9636.707264762677,-13157.400824248512,-8263.342514993488,-8922.771628620787,-7714.2239073933115,-7615.696568846159,-8622.164282640691,-6036.035314281422,-7277.081064585646,-6264.799628364475,-6670.944385042563,-6340.453152883268,-6255.4223644778085,-5666.368555638727,-5630.4544665941,-2103.897963370144,-4881.535935477197,-2512.8975929151734,-5021.478682387347,-2517.6230596570153,-4777.531847288609,379.360744900924,-3659.9089549618884,-3174.3637714712413,-1315.2309214990642,-2937.037427473669,-2041.740218374373,-3403.5341713768325,-81.1495236097951,-3422.4556011022246,-2274.5951999566323,-3053.982213878167,-2630.482921569706,-2735.0668194586046,-2702.8787916354945,212.9993161869886,-1638.2837618899282,-2488.693211762866,2479.6255974604924,2.5550386186974348,-1733.8546329329702,-1907.1573803401589,-1767.3705216973979,-1406.1171114545975,-1337.3606410559055,118.34685521356593,-1225.9794146290744,-1324.3801642508924,-1073.1769144465156,-803.6995530427953,-1044.0470557645497,-722.7936715405262,-813.469020089254,16.087837576614138,-479.4562880565637,-737.771197503424,-649.2742842913858,-510.29184299044977,-416.72617223510326,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-243.4078958161255,-216.22514762912436,-206.9530628836716,-124.71840418249073,-3.6936609984328563,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-226275.53391153237
Antoine Hainaut,Right-Back,-5629.072317931037,-5841.936935057058,-3355.930296968855,-4155.725935971685,-4053.748817286814,-194.5557893544307,-1391.2158660946948,-5312.073787378053,-2092.4960183374565,-2744.0313341837546,-8449.950415112742,-1685.5343896483976,-4283.9363920752685,-2300.4371909786723,-4073.9184772093377,-4010.5296493640335,-3342.4134547428403,-2613.881076120403,-2162.7662662894704,-2103.897963370144,-827.738702102655,-3758.4636408071756,-2663.5957387843755,4790.370928101191,-3169.045025703606,-2193.581772733804,-2342.286542802324,-1737.6256663740683,-470.9595600357169,-103.83465652684669,-3119.011991052564,-2155.7893983768804,2485.0026302761216,-1529.3660862675567,783.8186204707991,-1221.400992229628,-1445.5248130324094,-658.1558573712902,-1632.8417000881793,-748.0133466094246,-512.7003139727473,-1379.5245233987575,2687.6959098500597,-922.9856748094506,-1102.3215460072602,-1110.2484771571128,-216.5231879568022,393.061969645347,-464.4320733445522,-432.2813315253648,210.9984097144042,-753.6062719245078,-241.6280679585461,-659.3585895908218,-756.8464014423763,-722.7936715405262,-555.9937781295088,884.3951382116969,-381.9594180210585,-200.80870917349597,-321.66425573227025,54.181566340684874,-179.13005612493993,94.71125074072778,-177.01065224830828,-81.34000804624819,-234.57458662196805,-40.02799819088605,-40.80181054156449,-106.11623887657652,-124.71840418249073,93.6023071235343,-29.802469939880375,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-98963.95629864479
Antoine Mendy,Right-Back,-6574.215443006585,-6110.246478483452,-2784.6444799269198,-6680.757441524705,-6516.818720584989,-6243.883472305001,-5514.491855433971,-6756.352923875146,-5617.9863894402815,-3150.0034370722883,-8421.248103858083,-2773.159620806654,-4812.138393106512,-4943.345482569207,-4857.1485129050725,-4322.921627489517,-4380.382146717369,-3292.211627124475,-3896.610366441785,-2103.897963370144,-3665.3967654648345,-625.789311366869,-3292.249701103648,-2517.6230596570153,-3182.1463622733463,1019.0814255150229,-2957.177001810121,-3174.3637714712413,373.3118014276299,-1677.836195941748,-2715.0350762982425,755.615071956341,-2647.301677495712,-3161.9386953910316,783.8186204707991,-2687.465969548459,-2235.4968853906075,-1860.5779933165775,-1411.4547156301142,373.16809331972416,-1075.4920379313378,-1749.247419520127,1277.4415703207676,2.5550386186974348,-1248.059950682424,-1429.0120384303311,-1767.3705216973979,-97.62323429100151,-1228.2445700919866,-19.310191471166743,-180.90463328836273,-1142.77028941977,-657.4024912025308,-154.16521750891414,-948.3135043238252,-722.7936715405262,-749.1002095993176,-86.99887391430897,-337.64265891401067,-354.22656298204686,-485.46927001182803,-259.41477217661213,-179.13005612493993,-290.17915120563407,-369.1074396314155,-176.07135888059824,-31.842704066330512,-107.82129739929918,-99.27625623741777,-206.9530628836716,-124.71840418249073,-100.98962912040002,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-149521.0683060527
Antonio Candela,Right-Back,-903.3566925533012,-1727.8572691856796,71.7846052827566,-4997.403104489358,-4874.772118386206,669.633879638508,7771.619665770364,2631.4614633559618,3148.0977765451207,909.717591813049,-8363.843481348766,3752.5917661428834,-868.230118739896,-4282.618409671573,-3043.3526407675818,-1225.0345110784688,-847.9403079008271,-3631.376902626511,-1729.305241251392,14297.918812290982,-827.738702102655,-10307.437514435935,169.1426178581373,-2517.6230596570153,-687.2092865431147,-13591.823008263786,-1200.3471189307024,1135.8505438202778,-2197.8782539380177,-1677.836195941748,10885.521053763921,755.615071956341,-81.1495236097951,-1060.43565598741,-898.3089807642879,-1587.9172365593358,-181.56949725929263,-658.1558573712902,716.3201905501795,-4431.895220662342,-700.2975552922775,-763.3196965298083,121.49539037872623,-2336.538764408804,-373.6295226314409,-552.4122449289806,2368.2223682775243,-1406.1171114545975,-422.671601741077,159.13412830533852,-932.0521323769993,-338.4979865962281,-657.4024912025308,-515.0176261388482,-86.7115413573054,-103.71927125245216,57.4966132066739,884.3951382116969,-709.9034354132126,-47.39085536494509,-70.09211034489995,54.181566340684874,296.06217609538686,-290.17915120563407,-177.01065224830828,-81.34000804624819,-31.842704066330512,-102.79957153200932,-94.94481581550272,-55.69782687302896,-22.918339230115826,-104.59318349528768,-44.78213246229393,-33.013399927648365,-28.974709893417554,312.018991065192,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-38352.40800539206
Archie Gray,Right-Back,-8254.469887585336,-5126.44481925334,-7926.216833304337,-31.507810235084733,-30.734641899793065,2398.0132176243856,1815.7765700580758,-979.2363778867723,3195.7395383167795,-4976.87790007069,-8296.871421754562,-6036.035314281422,2465.3113988795053,-1639.7101180810384,-34.10039835765438,3395.7634986943135,4961.336081053391,1795.2675054060644,1304.9219340151583,-2103.897963370144,-2449.257595452472,-2801.4028690416058,2238.182827683162,-2517.6230596570153,3190.4628483083343,379.360744900924,-2430.128036946295,-300.8875612768952,-4155.052773693958,-418.6349644098269,-1233.7863888657296,-1739.874474043563,-2647.301677495712,-2866.68620225168,-1968.7538179138885,-2320.9497252187516,-2156.4996781547875,-2407.1335096553444,3151.5770195888967,212.9993161869886,-2388.6727271680493,-2118.9703156414967,-2433.1456672931877,-1141.749843437922,-713.6858002068232,-1747.7755997035497,-216.5231879568022,-833.6510401955244,-1228.2445700919866,-19.310191471166743,-1225.9794146290744,-1272.4916285848576,-1073.1769144465156,1072.7329718328613,-948.3135043238252,-722.7936715405262,-749.1002095993176,131.0691696241821,-1330.3380629118826,-507.64441679059775,-616.5132814354743,-322.13403988007155,652.456350260632,-290.17915120563407,-369.1074396314155,-81.34000804624819,-234.57458662196805,-243.4078958161255,-216.22514762912436,-206.9530628836716,-73.81837170630328,-3.6936609984328563,-14.822807417466818,-33.013399927648365,-28.974709893417554,312.018991065192,9.659255620344716,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-68591.0752904794
Arthur,Right-Back,-7204.310859723616,-7720.103739041818,-7926.216833304337,-6764.925158376472,-6598.9210506949275,-3651.314465326185,-7347.0589618069835,-6034.213355626599,-7237.806289676713,-4773.891848626423,-8134.224991311498,-6036.035314281422,-5434.242972098865,-2961.164263876306,-3826.5826764633166,-4882.62392163101,-4765.435048578888,-1935.5505251163313,-3896.610366441785,-2103.897963370144,-2449.257595452472,5064.5732740138565,-4401.4364181820365,-690.6245627174638,-3916.4167254774593,6232.804972519931,-3396.3844725299755,-3174.3637714712413,-4692.316367352452,-2307.436811707709,-4061.6247921459817,-908.0446253769284,-81.1495236097951,-1477.2627051253185,-133.70552565743006,-1771.1753587241897,-1840.5108492115082,-1860.5779933165775,-2407.6961456914073,1654.5183103816082,-1638.2837618899282,-2242.2112810152867,-988.2129423656345,995.4078039325291,-1588.1162282578064,-1907.1573803401589,-733.4722992036675,-1406.1171114545975,-573.5481443084713,944.289135321962,-115.58745945456819,-312.5537187632106,-657.4024912025308,-1020.2109982207559,-948.3135043238252,-103.71927125245216,-555.9937781295088,146.92866369970864,-1206.2511374121489,259.44485225215664,-518.2302728677396,-384.853307583531,-535.524230290185,-290.17915120563407,-177.01065224830828,-270.80270971494826,-234.57458662196805,-243.4078958161255,-216.22514762912436,-106.11623887657652,-124.71840418249073,-3.6936609984328563,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-152771.7263833814
Ashley Young,Right-Back,6027.692891334044,6589.738577032541,2928.2136904924328,2998.5299964285405,2924.9492420580186,6718.961562589078,-16.790536314936116,1909.3218951074148,1194.7855439070684,5578.396775031187,-8076.82036880218,2664.9665349846277,1326.7426411010479,-2961.164263876306,-1023.4436013417396,76.59873111104739,-797.7160163536724,-1257.2199741122595,-2596.227291327549,-2103.897963370144,3226.058531271887,-1528.9470702169283,2692.8804881003894,3694.1718299374597,721.4564202108062,-729.2461163905541,2313.312646828135,5446.064859111797,-2082.7503410111976,1470.1668828880547,-964.4684456961817,4498.849390956197,740.0191656336983,936.8606211317345,-1357.0710538284025,1160.9545959134723,2188.346719815301,-767.4669606390436,507.2324830064512,-587.844569476689,800.4803752639641,715.5718879556698,549.1954769572814,-838.8456099523463,1132.3339923452522,722.6420001638929,1851.2732570306587,-15.842366968276671,626.7286362946397,2045.5455087998232,994.8044957199382,-805.4948075905428,1421.4696250173927,351.0281545729934,679.1568701684901,1134.429529323696,216.4319477497266,16.087837576614138,158.70504308492548,-200.80870917349597,-26.81523002906612,-259.41477217661213,-179.13005612493993,94.71125074072778,399.27970990101346,13.39134278810186,170.88917848930703,-141.71794700350577,-128.51347908534441,-156.53465088012405,180.681790674634,166.57428321500967,149.95348032908228,345.3201632432019,142.4376225291456,-20.91747426135365,63.135134561963284,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,56035.0972541214
Aurélio Buta,Right-Back,4767.502057899982,3459.460570391275,2356.927873450498,2998.5299964285405,2924.9492420580186,2398.0132176243856,2273.9183466513286,3353.6010316045085,3005.17249123014,1924.6478490343832,-8000.280872123091,-1685.5343896483976,1115.4618406885506,-1639.7101180810384,460.5712031343897,1378.2319733005636,190.02838407370191,1116.9369544019926,-2162.7662662894704,6097.010424460419,1604.5396379220701,-1594.9262597856152,727.690978494114,-2517.6230596570153,400.47367425215504,-285.8033718739628,1522.7391995323962,-1737.6256663740683,-1622.2386893039175,2729.368114419976,786.098184905879,339.7001476230236,-2647.301677495712,606.8725405642236,-1662.9124358711458,61.40586292434901,-813.547155145851,-767.4669606390436,224.34911397670115,-267.507015211218,-137.5058313336869,-270.355835034649,-202.16954000504612,-872.5016358951882,257.90356429426913,-74.266903019153,300.42592329006305,-915.4319075182491,-573.5481443084714,944.289135321962,276.31558354819873,-130.9438439320882,589.9207785294234,-298.5061809608877,-373.9121956794787,-103.71927125245216,-555.9937781295088,-71.1393798387824,-337.64265891401067,-47.39085536494509,-452.7082671559164,-71.25696906623392,-297.9281141800216,-290.17915120563407,-177.01065224830828,-270.80270971494826,-234.57458662196805,-175.61459660771231,-157.75070193327105,-106.11623887657652,129.78175819844654,-52.341645059416436,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,16504.191342123813
Axel Tuanzebe,Right-Back,-273.2612758362698,239.74604927454448,-499.5012117591787,52.659906616682306,51.36768821014582,-2787.1247963332466,1815.7765700580758,465.0427586103212,1528.2778763086865,-105.2126654082853,-7981.145997953319,-6036.035314281422,-1619.4507424287751,-2961.164263876306,-2383.790505444858,-1146.9365165470979,-2270.961901736875,-1935.5505251163313,-1295.8442162133133,-2103.897963370144,2009.9193612595245,-3683.799325279365,-660.5147574766642,-2517.6230596570153,-1276.4974066746754,-2664.983770645604,-848.9811423548189,-3174.3637714712413,-2543.261992718478,-733.4352722928073,1728.710985999296,-2987.6192470435144,-81.1495236097951,-2137.2388662603403,-1051.2296717856593,-2137.6916030538973,-2314.494092626427,-2079.2001998520846,384.23971386308165,-1548.8572322731025,-2013.4782445289889,-1502.7654887725475,387.36301176539564,-1511.966128809181,209.3240960692145,-1269.630257793722,1334.3241457837935,-1406.1171114545975,-1228.2445700919866,1081.9461820066947,-311.5389809559516,-1272.4916285848576,-241.6280679585461,639.7100814769407,-756.8464014423763,-103.71927125245216,-620.3625886194451,-439.8726170947762,-958.0772864126807,-354.22656298204686,-485.46927001182803,-322.13403988007155,177.2641180403052,-290.17915120563407,-177.01065224830828,-176.07135888059824,-234.57458662196805,-175.61459660771231,-157.75070193327105,-156.53465088012405,-73.81837170630328,-52.341645059416436,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-70189.70129857757
Ben Johnson,Right-Back,-4578.913290069318,-3606.0240731704394,1785.6420564085624,-1209.8558461598277,-1180.167263438942,-194.5557893544307,4106.48545302434,-2423.515514383866,5387.26057981313,-105.2126654082853,-7837.634441680027,-4948.410083123166,-4225.247280849575,1003.1981735094963,-3331.9110749712727,-4153.70930600488,-3643.759204025768,-1596.3852496142952,871.4609089770797,-2103.897963370144,-827.738702102655,-8976.217181692056,-2729.0446444504914,-2517.6230596570153,-3242.888922733054,-4266.2299119395575,-2869.33550766615,-1737.6256663740683,-1008.2231536942109,-1992.6365038247284,-829.8094741114078,-492.129701043611,-2647.301677495712,-1390.4237365549209,2007.1841486417716,-1404.659114394482,-418.56111896675196,-1204.7113737100572,-636.6002700268858,-2189.5323408040445,-2201.075485848519,-1626.0064541463373,-1600.8644177349165,-3262.0794778369523,-1248.059950682424,-711.7940255655898,-216.5231879568022,-97.62323429100151,-900.8963572002291,668.9750419524967,864.1701480523491,-753.6062719245078,589.9207785294234,-226.33569923490094,-469.6457471202031,-103.71927125245216,-427.2561571496363,146.92866369970864,-381.9594180210585,182.73592534788122,-157.85924145271235,-133.97623676969334,58.466059985223474,-290.17915120563407,-177.01065224830828,108.1226936224519,170.88917848930703,61.66195062173369,46.90985800221546,-55.69782687302896,231.58182315082144,-222.60958927285895,105.01449276184162,-33.013399927648365,166.92509858951178,-20.91747426135365,-3.7097141150599273,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-83296.70089613336
Ben White,Right-Back,-5524.056415144865,-4858.135275826946,-4498.501931052726,-4660.7322370822885,-4546.362797946448,-6243.883472305001,-5972.633632027224,-4589.934219129505,-4426.942345148786,-4367.91974573789,-7808.932130425367,-4948.410083123166,-3908.326080230829,-6925.526701262109,-3744.1374095479755,-3255.5823688941146,-3811.1735091829505,-3292.211627124475,-3896.610366441785,-2103.897963370144,-827.738702102655,-166.67086206345044,-2549.9213236800683,-2517.6230596570153,-2460.38182034035,1297.5480747235129,-1815.237577938499,-300.8875612768952,680.3195692324829,-2937.037427473669,-291.17358777231226,-3819.4490957101493,-2647.301677495712,-1911.4575479773064,-745.3882897429163,-1771.1753587241897,-2156.4996781547875,-2297.8224063875914,-1436.053269458788,533.3368704524597,-1075.4920379313378,-1379.5245233987575,-2040.1239661128932,36.211064561539175,-616.526863756714,-1349.3211481120265,-1250.4214104505327,-424.7467035819006,-900.8963572002291,531.3179952677639,-442.1733286235408,-961.1604145886477,-657.4024912025308,-154.16521750891414,-756.8464014423763,-103.71927125245216,-362.8873466597,1150.0416639767675,-612.4065653777074,-661.0622705991485,-288.90325287635864,-573.0111106939092,177.2641180403052,-290.17915120563407,-177.01065224830828,202.85404445680194,-31.842704066330512,-107.82129739929918,-99.27625623741777,-156.53465088012405,-124.71840418249073,-100.98962912040002,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-135288.09036370897
Benjamin Henrichs,Right-Back,-4683.929192855489,-5126.44481925334,643.0704223246919,-3061.5456168987084,-2986.418525857603,-3651.314465326185,-474.93231290818903,-3145.6550826324124,-1901.9289712508178,503.74548892451526,-7732.392633746278,-2773.159620806654,-3039.7272340905624,4967.560610895299,-2507.4584058178684,-2930.174058346735,-2589.0490815355206,-918.0546986102233,2605.3050091293944,-2103.897963370144,388.4004679097076,-1325.9341792363532,-2298.459738752359,-2517.6230596570153,-2329.9639699415657,-746.3016065642693,-2254.4450486583537,-1737.6256663740683,3443.3894794761645,-1048.2355801757874,-560.4915309418601,-76.21477671029366,-2647.301677495712,-1182.0102119859666,-1357.0710538284025,-1954.4334808890437,-1287.5303985607698,-1860.5779933165775,-993.2793005426576,-267.507015211218,-512.7003139727473,-393.5968004084388,-768.5831681766467,-350.83323378114096,-567.9473955316594,-552.4122449289806,300.42592329006305,-588.30843822735,735.8447072585591,944.289135321962,1321.3903648889107,-27.16677260001828,589.9207785294234,-659.3585895908218,-86.7115413573054,515.3551290356219,87.6943267698539,472.0482922480045,61.20817304942008,-430.9354898863223,-59.57623288497771,-8.537701362774525,-179.13005612493993,-290.17915120563407,15.086135134798983,13.39134278810186,-31.842704066330512,-107.82129739929918,-70.03903338949112,-206.9530628836716,-73.81837170630328,-125.3136211508918,-44.78213246229393,93.0977877959684,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-64590.70799883661
Brooke Norton-Cuffy,Right-Back,-8884.565304302365,-8972.214941698325,-7926.216833304337,-9879.130681891864,-9636.707264762677,-9700.642148276756,-7805.200738400235,-8922.771628620787,-8190.64152510991,-7615.696568846159,-7435.802084114806,-6036.035314281422,-7711.38048765578,-5604.072555466841,-7124.393353076935,-6861.106449759074,-6774.406710465073,-5666.368555638727,-5630.4544665941,-2103.897963370144,-4881.535935477197,-2512.8975929151734,-5219.547739008488,-2517.6230596570153,-5248.584448500655,-1317.2897558582085,-4274.799413969685,-3174.3637714712413,1985.1025824031103,-3881.43835112261,-5408.21450799372,-3403.5341713768325,-2647.301677495712,-3509.294569672622,-745.3882897429163,-2687.465969548459,-2788.477336041346,-2625.755716190851,-2936.565053007897,52.83053905425307,-2388.6727271680493,-2242.2112810152867,1901.6525074894712,2.5550386186974348,-2073.9109105083526,-1827.466490021854,-1767.3705216973979,2192.2410507452914,-1446.4767120198248,118.34685521356593,1647.9762340578827,-1324.3801642508924,-657.4024912025308,-875.8700347687821,-1044.0470557645497,-722.7936715405262,-813.469020089254,297.5938574172117,-98.33215973595216,-430.9354898863223,-616.5132814354743,-573.0111106939092,-535.524230290185,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-209.51124621191892,-186.9879247811977,-206.9530628836716,-73.81837170630328,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-221533.91454831255
Carlens Arcus,Right-Back,2982.2317105350594,2654.5319401120923,5784.642775702109,4008.542598649748,3910.177203377288,3262.2028866173237,4106.48545302434,4797.880168101602,4100.933011978316,4563.466517809852,-7254.02077950197,3752.5917661428834,1549.7612637586838,3646.1064651000315,749.1296373380811,1326.1666436129829,541.5984249037842,-239.7241476061514,1738.382959053237,-2103.897963370144,4036.8179779467955,-1954.3022710533571,1175.4992804201731,-2517.6230596570153,1092.4624512539226,-1903.8976417589722,468.6412698047451,2572.588648917451,-3464.285296133038,525.7659592391138,1055.4161280754267,1171.5299962896581,-81.1495236097951,-18.368033142638964,-2274.5951999566323,-121.85225924050486,766.396989570545,872.1995883772574,1146.794882551973,-1548.8572322731025,1175.6748579030245,469.08995720809014,63.69808138162411,-1141.749843437922,306.48303251932373,164.80576793576077,-216.5231879568022,-1406.1171114545975,-137.08386045279465,-156.96723815589942,-899.3935454601021,180.3873700641216,-657.4024912025308,278.85767284700665,296.2226644055923,-103.71927125245216,-41.043294210018615,325.34797204938315,-284.46254798555316,-124.09978226922053,-256.1422500204471,-71.25696906623392,-179.13005612493993,-290.17915120563407,-177.01065224830828,13.39134278810186,170.88917848930703,-243.4078958161255,-216.22514762912436,-156.53465088012405,-73.81837170630328,-3.6936609984328563,-29.802469939880375,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,41338.14699079137
Christopher Trimmel,Right-Back,1617.0249743148247,4532.698744096852,71.7846052827566,557.6662077272861,543.9816688697807,669.633879638508,-933.0740895014419,465.0427586103212,-663.2431651876628,-917.1568711853527,-6900.025607361181,2664.9665349846277,-1314.2673640551682,-2961.164263876306,-2136.454704698836,-2617.7820802212514,-2773.2048172084214,-2613.881076120403,-1729.305241251392,-2103.897963370144,-422.35897876520085,-1418.981754269117,755.2484124587945,-2517.6230596570153,-1256.8454018200644,-1478.8755178352685,380.7997756607742,-300.8875612768952,-1008.2231536942109,-2622.237119590689,-21.855644602764468,-492.129701043611,-2647.301677495712,-365.7239074242293,-1662.9124358711458,-2504.2078473836054,3768.290864531697,-1314.0224769778106,-575.1038854552011,-908.1821237421601,237.68865130537347,469.08995720809014,1184.9658759254048,-620.0814413238751,160.74462784415988,1200.7873420737205,-1250.4214104505327,-261.1849689364509,844.9607782224783,-432.2813315253648,80.36406204681528,-546.0521292603679,174.14635528543863,-9.82425405694055,966.3575244906634,-103.71927125245216,87.6943267698539,590.9944978144542,885.4998924405102,-430.9354898863223,-125.09823859680077,-447.5725752869904,58.466059985223474,-290.17915120563407,-177.01065224830828,-81.34000804624819,-31.842704066330512,-175.61459660771231,-157.75070193327105,-106.11623887657652,638.7820829603211,-52.341645059416436,539.4247059118347,-33.013399927648365,338.3374310120749,-20.91747426135365,290.4076200638422,-9.786401326601212,82.19977378550715,-2.5146595190717593,,,,,-29688.47824327454
Clinton Mata,Right-Back,-5734.088220717209,-922.9286389064971,2928.2136904924328,8469.431591793418,8261.600699204066,4990.582224603201,6397.1943359906045,6964.298872847242,7388.214574222842,7811.243340918122,-6871.323296106523,489.71607266811503,8756.784122273868,-2300.4371909786723,9323.43739653349,9383.276412766088,10100.955249378881,9256.903566450857,3905.6880842436303,-2103.897963370144,12144.41244469588,1937.8349941327936,7005.618903572881,-2517.6230596570153,7090.492539000739,2322.4127706665686,2401.1541409721053,-300.8875612768952,-3387.533354181825,6192.171501132759,2805.9827586774873,1171.5299962896581,-81.1495236097951,-1147.2746245578076,-745.3882897429163,-121.85225924050486,-23.57508278765303,-876.778063906797,5586.833848627615,2135.024641779815,50.091409985843285,-147.1148696608591,2075.044434480778,1197.3439595895795,1520.969738145689,-313.3395739740668,300.42592329006305,-1406.1171114545975,844.9607782224783,2596.173695538754,145.68123588060962,-857.3833432565779,1005.695201773408,2876.9950149825313,-182.44509279802986,1134.429529323696,-41.043294210018615,345.1723396437914,-798.5369536273083,336.1537791564321,-190.62024430862397,242.33936945106308,1484.0427566462038,-290.17915120563407,207.1829225179062,-81.34000804624819,-234.57458662196805,-175.61459660771231,-157.75070193327105,-206.9530628836716,-73.81837170630328,-52.341645059416436,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,139077.71034541947
Conor Bradley,Right-Back,-6679.231345792756,-6467.992536385312,-7354.931016262402,-8111.608628004749,-7912.558332453955,-5379.693803312062,-7347.0589618069835,-8922.771628620787,-7047.239242590074,-7006.738414513358,-6804.351236512319,-4948.410083123166,-4964.730082293316,-5604.072555466841,-4280.031644497689,-4231.807300536251,-3978.587814340132,-4309.707453630583,-5630.4544665941,-2103.897963370144,-4476.156212139743,4739.075938808334,-4094.8599653249667,-2517.6230596570153,-3456.6789149392794,2153.131722967289,-3220.7014842420335,-1737.6256663740683,7511.242402890473,-1992.6365038247284,-4869.578621654625,-3403.5341713768325,-2647.301677495712,-2085.1354851181013,-439.54690770017305,-1404.659114394482,-2393.4912998622467,-658.1558573712902,-1866.5279614605818,533.3368704524597,-2013.4782445289889,-1749.247419520127,-1427.4724907436103,742.987609361216,-1539.5367600327515,-1349.3211481120265,-1250.4214104505327,4154.981866490686,-1119.1284991280672,1081.9461820066947,1778.6105817254718,-987.1046824216653,-241.6280679585461,-370.6766626868745,-948.3135043238252,-103.71927125245216,-620.3625886194451,412.57518946477967,371.425486798755,-430.9354898863223,-387.1862614440933,-384.853307583531,-535.524230290185,-290.17915120563407,-177.01065224830828,-81.34000804624819,-234.57458662196805,-73.92464779509261,-70.03903338949112,45.13899713406614,-124.71840418249073,-125.3136211508918,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-153623.7354893158
Daniel Muñoz,Right-Back,11803.5675445735,10614.381728428456,17210.359116540818,11667.804832160575,11381.489243381751,8447.340900574956,4106.48545302434,10574.996714089975,6292.454053474666,16945.615655910133,-6440.788627286645,3752.5917661428834,5258.913093222524,9592.650121178734,9529.550563821842,3994.514790101491,2835.174405557179,5526.08553592846,5206.071159357865,-2103.897963370144,6874.476041308974,2326.9335244692406,758.6930917043795,2232.5730323858184,2362.6965832201613,1218.5642183946882,1171.3732229565126,2572.588648917451,3596.8933633785914,1470.1668828880547,2671.3237870927132,8657.99863428937,740.0191656336983,4879.349794227785,1701.3427665990291,1344.2127180783264,1319.3774402212835,1746.6884145192846,2155.3355895276036,1174.0119789834018,1363.2720992225545,3673.3550569266263,-202.16954000504612,1668.5283227893638,-33.57324505605858,2953.986929076422,8054.662591993042,2110.460183422567,1172.3089911142356,393.66094858303126,406.9499312157876,2852.6469568649222,1837.2440482613772,567.5395997509538,2115.1601417793563,1753.5039296117698,1632.5457785283245,-257.4884352262201,389.15219044157413,1333.3698289120127,1971.6059441815394,493.2164402649007,-297.9281141800216,1249.3824565798134,1167.6668594334424,-81.34000804624819,170.88917848930703,1180.2513875605507,1011.7382119837948,498.904705165994,-22.918339230115826,-52.341645059416436,-14.822807417466818,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,238112.09091525472
