Player,Position,CPA,PrgC,Tkld,PrgR,Succ,1/3_stats_possession,SCA90,Att 3rd_stats_possession,xA,xAG,SCA,PassLive,PPA,SoT/90,GCA90,GCA,Ast,Unnamed: 0,Starts,90s,90s_stats_possession,onxG,KP,npxG+xAG,Sh/90,Fld_stats_misc,MP_stats_playing_time,A-xAG,Won%,onG,G+A,Att 3rd,Mn/MP,xG+/-90,+/-90,onGA,Tkl%,CrsPA,G-xG,onxGA,PKwon,Crs,Carries,npxG,Gls,Pass,PrgP,TB,Att,xG,Off,Cmp,Tkl+Int,Mid 3rd,Blocks_stats_defense,Def 3rd,TotDist,+/-,Int_stats_misc,xG+/-,PrgDist,1/3,Def 3rd_stats_possession,Dead,CK,FK_stats_passing_types,In,G/SoT,npxG/Sh,PassDead,Sh_stats_defense,Sw,Out,G/Sh,FK,PKcon,TI,PK,Str,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Ante Rebić,Left Winger,-6039.309413005278,-6665.496453853889,-4961.133285037411,-4654.16346400866,-4736.155012264746,-6086.386868870374,2685.0343085608242,-3984.9956792743146,-3188.74886740158,-1447.1119144074025,-3127.276525409398,-3774.374552587508,-2462.036588003283,-5954.028843115786,-7209.217529028516,-5417.422688743536,-4861.720574631153,-6709.082019547255,-3646.3816203971182,-3302.6776995542923,-3201.8385461241137,-3243.714626939973,-833.6207131946348,-1511.8923112590628,-2671.3751604603904,-1916.371329543419,1212.7278152902895,-4921.179654553046,1431.6556358081477,-3127.8434016360907,-2652.996072368539,-1685.2078708659271,-3704.343379649432,-687.4066254442403,-1878.393755017066,-1789.7904589488337,-1637.322619576526,-1018.50835301307,-922.1482352552688,-1562.0882864230168,-893.4341596262414,-623.2215463488383,-1526.2645615562672,-817.9797206765197,-1059.5733143455739,-1456.75982696414,-542.958405724178,-288.6749852197498,-892.5560740325034,-625.334618049384,-521.5340709982905,-859.6568510658863,-822.0153282421553,-723.733480521981,-803.1184896752584,-213.13443187514764,-635.7538679009983,-427.27749130068133,-640.2877828011182,-188.1614056403579,-328.40624811725536,-244.0810702838412,-342.2889950346473,-150.75627398321132,-60.44769911939517,-215.47098809835344,2.770597864473213,438.68310958832984,402.6686494144912,109.85560942294066,-2.7591324930491012,-130.7280856453573,-5.923588852470044,8.911922234867061,-37.911263693057414,-23.042099647479688,-32.83495519255297,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-137059.88076864058
Anthony Gordon,Left Winger,13222.937372835004,11194.33702975951,6345.054654579569,7826.014395790271,5328.493536709716,7897.500558033518,3755.626049252347,9082.117458123097,8151.673437824479,7045.487847817544,9367.15900613245,9516.009088591549,11561.966482060596,-1501.1777429686276,2392.756126484646,7237.676712161365,5892.994635916548,-6685.767743952122,6934.227809499959,6553.00893780361,6352.928901596115,6966.1330583181725,7516.451212318363,5592.623953800492,676.8418046951642,9351.9577735645,2721.747085452639,478.56925222676784,737.6072545263406,4707.09766814843,3749.2754411158685,-800.1706437205121,3410.19317586,1653.1061990915732,1104.9102119628756,3216.136878341008,-876.2286994703603,5446.805540026416,-2750.9052548000373,2608.365897894094,2451.216796923278,3769.7640705895337,2698.6437113491556,2579.2277281280444,1753.1122110081312,2449.7348926907175,2048.2015427013457,2417.9840505103807,1850.4527316679669,2350.3405959923653,3232.0421301302517,1395.0413025402454,755.3146558933631,1773.804966806601,1463.2606459902213,482.2315358068985,943.3820364520839,512.2181974026241,-11.202881798673685,644.3102677988012,999.5691789247401,963.4374161164384,259.5196908403348,871.6482271325757,795.5922339063122,596.1187533138722,1032.4255133159777,131.15268224805737,146.22536559980975,263.70615115674724,131.51864883533995,75.61029818407152,78.4514328510057,8.911922234867061,17.998276702764628,-23.042099647479688,56.95052763497648,73.34331703595264,-6.397909770482905,-2.9361709241094935,,,,,235010.42700767802
Antoine Joujou,Left Winger,-1322.0244858607184,-1109.1038145074983,1968.4657747278343,-2101.3998108679702,3091.9049702709467,-1636.9681421282262,-271.83811811100855,-3062.61122251685,1851.4388238100025,1566.3912270272556,-1699.3410360903295,-2297.665259123168,-1723.931163263079,-7394.657140222219,-1749.271724913189,-2253.647838517311,-559.8344904120725,-6631.36776756348,-1975.759078834422,-1178.098544195702,-1142.128198112567,-1214.628178450184,-1339.6856783772407,-1420.8087693993252,-4671.004736872735,-2875.3780617228163,709.7213919028397,-2363.4038566047134,-3396.507016587037,-1336.9997285424859,-2012.7689210200983,-1685.2078708659271,-1634.6600180466878,-1160.8493892620743,-1708.9536753390792,713.1732096960873,2483.082396170649,1468.1508366175017,-922.1482352552689,250.20332246871163,-893.4341596262414,-471.739283695791,-971.7941597516739,-1540.7898161668525,-1622.110419416315,279.46004843801893,-1026.056023227242,-675.3405617526256,-865.5313567349618,-1105.282233217408,-1057.7592425880823,-810.7479974084864,69.51901061705081,-531.6151384197826,389.7126343592046,656.0730277274099,-595.1797521942073,-552.5435831277888,240.4310786023041,-328.0166467781367,-365.83692804613514,-384.4901966094551,18.796216490341944,-323.0716393398046,-203.1210212903464,-215.47098809835344,-144.32296148574173,-465.8181472948245,-238.4395601222123,-120.92020317776921,265.79643016372904,-130.7280856453573,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-32.83495519255297,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-65810.58502392378
Antonio Nusa,Left Winger,1429.7250549736077,676.8795338538416,4521.475954641346,640.4574462090678,6074.023058855972,2176.8193379364716,-5675.777380649185,842.1496444230823,591.3919010071074,744.5267339087129,-1342.3571637605623,-1313.1923968136084,121.3323985874313,-5037.265381320783,-1372.7237384224766,-144.4646050331606,1591.1085516974676,-6561.424940778082,1365.4860042909709,2185.8184517887316,2119.0798529057147,1394.197255322403,-327.55574801202886,-783.2239763811598,-3275.914334724587,1919.6555991741704,206.71496851538984,1331.1611848762122,-831.5456075020951,2916.2539950548253,548.1396843736649,969.9038105703177,1857.9306546579421,-882.1534492191482,1130.7101165142715,1964.6550440185479,1170.8514994358798,473.487160765273,2125.780130652678,2149.834286005825,-893.4341596262414,-421.2451961447752,574.4754114780372,-817.9797206765197,65.5008957959081,1581.6249549896381,203.64700314419326,1644.6528974446292,364.0932803031801,-625.334618049384,1087.1414437710846,275.0285537857895,1029.6329140038881,428.9765720912105,986.1281963764362,1699.121979250479,83.08059913963936,324.319059661963,240.4310786023041,-367.9752871032163,237.93621341536038,205.22813395812327,452.0984703203291,-47.367054769255326,-223.50292445762517,171.00031733603973,-181.09635132329547,438.68310958832984,-174.3287391685419,-120.92020317776921,131.51864883533995,-79.14348968800009,-69.20485513007685,74.37811827464522,-37.911263693057414,282.78940476452345,15.264410607909237,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,26206.91179164643
Arnaut Danjuma,Left Winger,6147.009982118167,6828.599955987345,3062.6129946907677,6029.625158394971,-262.97787938720734,2176.8193379364716,-8428.727570998823,1795.280249739129,4308.107488737796,159.84461128746634,-1699.3410360903295,-1559.3106123909984,1228.4905356977374,4654.234071940679,-7209.217529028516,-5417.422688743536,-4861.720574631153,-6421.539287207286,1922.3601848118697,-2860.0570421879197,-2772.7322236217087,-956.966407213385,178.50921717057707,2283.0514999171305,839.6023516124468,-1436.8679634537202,1212.7278152902895,-6588.216229800504,9533.916086858819,-1336.9997285424859,-732.3146183232168,-1685.2078708659271,8972.467210167375,-2300.799103751261,-3734.64517940881,1714.3586771540556,-3513.8128019072465,473.487160765273,-1805.8429024178415,730.569773018327,-893.4341596262414,992.5892552836661,-89.32718223168725,1769.5833996895442,628.0380008666491,-1239.7323425388704,-191.614683903768,-675.3405617526256,-171.89694609806128,1092.8134217534616,-521.5340709982905,-155.36935839932892,-822.0153282421553,-531.6151384197826,-683.8353772718121,-560.8174157161708,627.0166438610775,-803.0757667820036,-514.4708026006292,-427.9132475908358,415.6818825922731,-159.83559448847285,-205.87902623631805,101.9729285397922,286.04465472434356,-176.8238575549141,407.2778860775643,303.0079210558567,242.39159703031535,109.85560942294066,-2.7591324930491012,24.02570222671432,57.35767742513677,188.94396134425696,-37.911263693057414,282.78940476452345,-20.008457645763045,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-2711.2112589857497
Bazoumana Touré,Left Winger,-7218.6306447914185,-7062.381642378631,-7514.143464950922,-7301.473919117525,-5481.6845344110025,-6086.386868870374,11147.80711593193,-6905.879792339618,-5078.819251605922,-5282.479548960604,-5447.671695552884,-5251.083846051847,-4307.300149853793,6749.6934131864,886.5641805217965,-4362.831072001461,-2710.7775325216126,-6165.082255660829,-5873.878342480713,-5840.36946845483,-5662.048128471239,-5047.3470255975635,-3110.9130565163614,-3515.7302321732964,12070.080088905033,-4074.1364769470633,-6835.3749589089075,1899.5558066425083,4886.809533928454,-4023.265238182893,-2652.996072368539,-3455.2823251567565,-3186.922539248746,-447.2188761218543,-4218.017463904053,-3041.272293271294,1170.8514994358798,-1018.50835301307,-1226.9410718460638,-3025.0224767332074,-893.4341596262414,-1431.1269471650905,-2166.638828429178,-1396.227797068786,-1622.110419416315,-2107.8422802399496,-1553.071605957857,-1062.0061382855013,-1550.157528272682,-1009.2927101838031,14.691100591501204,-1270.4912217880446,-959.1744572974177,-147.37845421538532,-1280.2509392890436,-1082.3418914777053,-886.35870020765,-364.6444453871277,-388.65382240014037,-121.56367176522518,-582.2839032870487,-496.8174976699462,-478.69896383297663,-323.0716393398046,-223.50292445762517,-215.47098809835344,-181.09635132329547,-465.8181472948245,-110.21791821487157,-120.92020317776921,-137.03691382143816,-79.14348968800009,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-29.628330805855487,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-138649.54955982638
Ben Old,Left Winger,-6432.416490267325,-7260.824236641002,-5690.5647650127,-7206.927117149351,-4736.155012264746,-6722.018115547824,-5318.913467085345,-6813.641346663872,-5708.84271300737,-4460.615055842061,-5804.655567882651,-5743.320277206628,-5414.4582869641,-4382.434337181495,-3255.463670876037,-4362.831072001461,-4861.720574631153,-6126.225129668941,-4760.129981438916,-4482.999452531286,-4346.122072797195,-4145.530826268768,-3616.9780216989675,-3151.396064734345,-811.254624262861,-2635.626378677967,-6332.3685355214575,-1795.009234838417,-2536.490544129145,-3351.698860772791,-3293.2232237169796,-2570.2450980113417,-211.7527069448017,-3935.949387987381,-4308.15822784622,-1289.1977252198494,-1453.6102940336586,-2013.1720288652987,-1379.3374901414609,-1321.9050611482094,-893.4341596262414,-1380.6328596140747,-2072.9255210819224,-1323.946787519753,-1622.110419416315,-1239.7323425388704,-1421.3177102752031,-288.6749852197498,-1514.1245718759596,-961.2979486670009,-521.5340709982905,-1241.1459095936048,-1096.3335863526802,-915.8518226241797,-683.8353772718121,-560.8174157161708,-850.5580098781282,-615.1766290413425,-640.2877828011182,-454.5523411408888,-552.4478540683764,-524.899322935069,-374.3854582813131,-300.0962572922589,-162.3572149557889,-176.8238575549141,-70.77618181063426,-465.8181472948245,18.003723692469137,-120.92020317776921,-2.7591324930491012,-130.7280856453573,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-187549.78129115084
Benito Ramírez,Left Winger,-7611.7377220534645,-6665.496453853889,-7149.427724963279,-4937.803869913182,-6972.743578703515,-3861.677505499301,7834.070775696257,-5276.333918734765,-4448.795790204474,-4186.6602248025465,-4019.736206233815,-3036.019905855338,-3569.1947251135894,-6870.792304910789,-7209.217529028516,-5417.422688743536,-4861.720574631153,-6079.596578478676,-6430.752523001613,-4719.063803126686,-4574.978778131812,-3984.4922192457693,-2351.8156087424527,-3697.8973158927724,-2113.338999601131,-3115.1297447676657,-1805.3107250344096,-2079.2065457215654,-1782.0901296923973,-2680.132483362689,-3293.2232237169796,-3455.2823251567565,-4092.4090099499463,-2682.5802866916674,-572.5572663359571,-2290.383192677818,1997.556964378784,473.487160765273,-312.56256207367954,-1627.5928024070552,-893.4341596262414,-572.7274587978225,-1502.8362347194534,-1829.9138543629854,-1622.110419416315,-1673.7873113894102,-1245.645849364998,-1062.0061382855013,-770.9448461935663,-1297.2612792846176,-521.5340709982905,-551.5310730242675,-822.0153282421553,-147.37845421538532,-683.8353772718121,-386.9759237956592,-369.9608639393983,-176.74530764646659,-640.2877828011182,-321.3568733906234,-244.865310304973,-384.4901966094551,18.796216490341944,56.02216444470066,-182.73911812306764,-22.23533538115685,-181.09635132329547,-465.8181472948245,-430.77202298322334,-82.45756774431756,265.79643016372904,-130.7280856453573,-48.111099704207916,-154.75356786457832,-37.911263693057414,-23.042099647479688,53.743903248279,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-158639.3586096372
Bradley Barcola,Left Winger,23836.828458910262,13377.205566645593,19839.537034122415,18793.443424098423,3837.434492417203,7897.500558033518,3398.7621356885084,11172.855560106684,6891.626515021586,18825.54558251666,6868.27189982408,9762.127304168938,6395.228508879166,10678.679678022127,8605.797903581395,12510.63479587174,14496.76680435471,-5885.310948519238,5820.479448458161,4782.526308338119,4636.503611586493,11443.006333557549,5745.223834179243,14883.145223493755,5420.149171998865,1.6421348153756337,3727.759932227539,-374.0226804226765,3317.6566719000175,8736.49593260904,10791.774105948718,4510.052719151977,1340.5098142572563,6264.418555791289,5501.277848213113,-788.6049914908654,-2582.1288652255603,-1018.50835301307,1211.401620880294,53.68977451659677,-893.4341596262414,-976.6801592059486,2565.8831926072107,6843.807291521008,5690.871946503319,2015.679923840178,1433.3500295156282,871.3217443788776,1332.4789834650867,4462.11010273167,14.691100591501204,1326.5689074198856,1166.7920430591505,44.7398878868133,1224.6944211833288,308.39004388638693,665.22152128574,2641.74175846345,1246.966920206215,2349.2122550021995,291.64110200897045,-19.426468162858956,-53.42082581465591,-219.6824201258486,-223.50292445762517,-22.23533538115685,-181.09635132329547,275.872883349362,595.0011122755022,-120.92020317776921,131.51864883533995,-27.55889373064289,-69.20485513007685,172.57741233431244,-37.911263693057414,-23.042099647479688,-16.801833259065564,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,319491.25226044556
Bryan Gil,Left Winger,5360.795827594074,5637.944390413119,9992.212054456013,10000.590841058267,7565.082103148486,5037.159947984996,-2209.099363171864,8251.97144704138,3111.4857466128988,1566.3912270272556,2227.4815595371083,2132.462621269851,5657.123084138962,332.34918062137865,-2314.093704649257,-144.4646050331606,1591.1085516974676,-5784.282420940331,4706.731087416364,4015.3171689030737,3892.7193192489917,1684.066747963801,431.54169976188007,127.61144221621828,-1880.8239325764407,5036.427478757211,2218.7406620651896,478.56925222676784,-5554.092201876136,2244.6876176447236,548.1396843736649,4510.052719151977,1857.9306546579421,-121.5872323893253,-247.5763798964636,3466.4332452055,737.8153035134063,970.8189986913873,1059.0052025848968,1603.963319472172,-893.4341596262414,1850.988743650934,2737.6909227438455,-312.0126538332869,65.5008957959081,2883.7898615412573,1433.3500295156282,-1062.0061382855013,1440.5778526552529,-289.3712874317673,1623.3666153608765,1439.0592708319052,1441.1103011696755,1581.6866247044024,1463.2606459902213,656.0730277274099,823.8294281395602,-239.3783535600203,492.0650390032819,-141.54299192776497,259.0926846795098,149.06448342787772,259.5196908403348,-93.31781886434688,61.84371988427731,-176.8238575549141,39.543987702026946,-104.01764454156273,-174.3287391685419,-5.532296877414274,-137.03691382143816,-130.7280856453573,57.35767742513677,-7.45462677507749,-37.911263693057414,-23.042099647479688,-13.595208872368085,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,106693.60110390178
Bryan Zaragoza,Left Winger,8112.545368428399,6828.599955987345,11086.359274418946,735.0042481772415,7565.082103148486,8533.131804710969,-118.89644086936305,1088.1188328917394,7206.638245722308,744.5267339087129,1692.0057510424576,655.7533278055114,2704.7013851781458,-1632.1439517964855,2204.4821332392894,3019.3102451930645,5892.994635916548,-5768.739570543575,3036.1085458536672,2126.802364139882,2061.8656765720607,-55.15020788458947,1443.671630127092,-236.722725222732,-578.7395572381696,1679.9039161293208,206.71496851538984,7015.107402539174,-4045.2913730026407,1125.4103219612207,548.1396843736649,-2570.2450980113417,1728.5754445577704,-1106.4593296844191,18.59844137778806,1714.3586771540556,-1243.6533505560953,4949.473702100302,-1836.526745027653,1385.6149328587107,-893.4341596262414,1497.530130793824,332.38270083096126,-384.29366338231995,-1059.5733143455739,-371.6224048377907,-191.614683903768,97.99059131312602,-149.37634835010996,-337.3660489485696,550.916272181293,-321.6594608344883,-616.2766346592615,-531.6151384197826,-325.9860400614732,308.39004388638693,-62.94282262865198,-114.11226173291291,-640.2877828011182,-434.573020978349,-30.58822955269021,-159.83559448847285,-189.8307946129852,124.94831058733797,102.6075262188348,171.00031733603973,76.31737753958069,-284.9178959181936,-174.3287391685419,71.39297398948901,-137.03691382143816,75.61029818407152,-27.01734427833898,-105.65392083474471,-37.911263693057414,-23.042099647479688,-0.768711325578164,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,73698.10604951637
Callum Hudson-Odoi,Left Winger,8898.759522952494,13575.648160907964,-2772.838845111544,7164.186782013055,4210.199253490331,8850.947428049692,3653.6649310912517,8190.479149924216,906.4036317078316,1018.4815649482274,8296.207389143148,10008.24551974633,4180.912234658555,-977.3129076571969,2204.4821332392894,6183.085095419289,-559.8344904120725,-5729.882444551688,5820.479448458161,5726.783710719715,5551.930432924959,2843.544718529395,5998.256316770545,36.5279003564807,-2252.848039815946,1.6421348153756337,2721.747085452639,-1795.009234838417,-2068.7622871783615,4259.386749875028,1188.3668357221056,84.86658342490274,2763.4171253591426,493.8213820341086,2213.935774114742,462.8768428315951,2679.9170306808646,1965.482674543616,3954.537150197447,1560.2936421494792,2451.216796923278,1548.0242183448397,1730.2728687608517,-239.73164428425352,1190.5751059373902,-154.59492041252085,950.2524120125646,484.6561678460018,1467.6025699527947,-241.37652591496487,550.916272181293,1478.186353757825,480.99639778283824,44.7398878868133,-206.70292765802688,-39.292939954636125,885.4500102824944,1075.9156106246073,869.5159796047486,111.52839679773943,303.0330480742817,317.55543501861445,187.30264853533694,-139.26858295943842,-141.97531178851014,-138.17672701147478,-70.77618181063426,131.15268224805737,-174.3287391685419,-5.532296877414274,-137.03691382143816,127.19489414142875,-48.111099704207916,74.37811827464522,-37.911263693057414,-23.042099647479688,-26.421706419158006,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,136126.8674758646
Carlos Forbs,Left Winger,-4859.988181219138,-7657.7094251657445,-7149.427724963279,-7206.927117149351,-5108.919773337874,-7675.464985563998,-7409.116389387846,-7367.07202071835,-6653.87790510954,-6378.298873118662,-6875.607184871952,-6727.793139516187,-5414.4582869641,-9883.015107951513,-54.805785704983705,-4362.831072001461,-4861.720574631153,-5613.311066576025,-6430.752523001613,-5722.33729315713,-5547.619775803931,-4918.516139979164,-4629.10795206418,-4517.649192630413,-6112.59815242582,-4313.888159991912,-5829.362112134008,194.3719413436197,-1782.0901296923973,-2680.132483362689,-3293.2232237169796,-2570.2450980113417,-3704.343379649432,-7238.889517564213,-1936.7627456753692,-2040.0868258133257,5107.544189640187,-2013.1720288652987,-160.16614377828216,-1845.9411890205163,-893.4341596262414,-1633.1032973691536,-2283.780462613247,-1902.1948639120192,-1622.110419416315,-1673.7873113894102,-1465.2356755027545,-1062.0061382855013,-1586.190484669404,-1345.25604080142,-1057.7592425880823,-1324.2909608111845,-959.1744572974177,-915.8518226241797,-1041.684714482151,-213.13443187514764,-936.6966405497652,-239.3783535600203,-640.2877828011182,-461.2121145284022,-598.0156383296213,-552.9811482001918,-462.65073220964376,-334.5593303635775,-223.50292445762517,-215.47098809835344,-181.09635132329547,-13.567518853247327,-174.3287391685419,-120.92020317776921,-137.03691382143816,-130.7280856453573,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-32.83495519255297,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-209986.83384386956
Carlos Martín,Left Winger,-6432.416490267325,-7062.381642378631,144.88707478961197,-4181.429454167792,-5108.919773337874,-5450.755622192924,-8173.824775596077,-2785.895885489611,-2873.7371367008545,1018.4815649482287,-3662.752333904048,-4020.4927681648983,-4676.3528622238955,1118.1464335885235,-2878.915684385325,-2253.647838517311,-559.8344904120725,-5605.539641377647,808.611823770072,474.3519099720895,459.86873922974644,-1504.4976710915826,-2098.7831261511496,-145.63918336299443,-764.7516108579227,1679.9039161293208,206.71496851538984,-1795.009234838417,375.49505559670087,-1784.7106468158868,-732.3146183232168,1854.9410377157326,176.31292335571277,-676.3065520280625,-175.44503520000615,-1289.1977252198494,-1952.2580347928708,-1018.50835301307,-312.56256207367954,-142.8237734355181,-893.4341596262414,-976.6801592059486,-690.6542377099082,-384.29366338231995,-497.03620927483297,3534.872314817067,-1026.056023227242,97.99059131312602,-397.1029235775744,-337.3660489485696,-1057.7592425880823,-473.2769071724277,961.0533494762569,1005.3315983978065,1940.3930956040067,1351.438995409456,-374.0833676743129,-176.74530764646659,-137.01986199916257,-268.07868629051717,-306.1648296087906,-244.0810702838412,203.35088015866978,-288.60856626848596,-223.50292445762517,-138.17672701147478,-181.09635132329547,-140.19769481688894,-46.10709726120126,-120.92020317776921,-2.7591324930491012,-79.14348968800009,-69.20485513007685,-23.82117578502202,-37.911263693057414,-23.042099647479688,-26.421706419158006,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-72370.65084360667
Chidera Ejuke,Left Winger,1822.8321322356542,4844.174013363635,1968.4657747278343,-1345.0253951225804,7937.846864221613,1859.003714597747,2736.014867641372,-971.8731205332642,-4763.807520905198,-1995.021576486431,-985.3732914307953,-2051.5470435457783,-247.72031378267076,856.214015932808,-3255.463670876037,-3308.2394552593855,-2710.7775325216126,-5496.739688600363,-2532.633259355321,-1473.1789824399505,-1428.199079780837,-2760.598805870976,-833.6207131946348,-2149.4771042772286,-113.7094231887877,-1197.116280408871,-296.29145487206,-1510.8119239552686,-529.7854417273965,-2232.421565089288,-1372.5417696716577,-1685.2078708659271,-1375.9495978463451,-1787.5274585237194,-240.78620588436544,-1789.7904589488337,357.2683434603225,-1515.8401909391844,1363.7980391756912,-448.51151469436434,-893.4341596262414,-1178.6565094100117,184.00329753114048,-1179.384768421686,-497.03620927483297,279.46004843801893,-323.36857958642173,-288.6749852197498,-131.35987015174888,-865.308425633396,-521.5340709982905,35.37517086453038,-273.3788120211054,236.8582299890119,31.863297148865733,-213.13443187514764,35.12937148615884,-176.74530764646659,-262.83684219965147,-434.573020978349,-226.9636807737696,-187.91741975359562,-141.68609974298664,44.53447342092776,245.28084838978606,-215.47098809835344,223.4109368897956,-13.567518853247327,-302.5503810758826,71.39297398948901,-137.03691382143816,127.19489414142875,-48.111099704207916,8.911922234867061,-37.911263693057414,-23.042099647479688,-0.768711325578164,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-37733.353254935966
Chris Führich,Left Winger,8898.759522952494,7027.042550249716,3792.0444746660573,5367.797544617754,4582.964014563459,5990.60681800117,3296.8010175274085,6929.887059022348,7521.649976423031,744.5267339087129,4547.876729680594,5578.117639353311,7502.3866459894725,-3858.569501870064,510.016194031084,1964.7186284509894,-559.8344904120725,-5481.196838203607,3036.1085458536672,2894.0115035749277,2805.649968909563,3036.7910469569933,1190.6391475357889,-418.88980894220873,-2345.8540666258227,-3834.3847939022135,3224.7535088400887,-1510.8119239552686,481.111113617846,2244.6876176447236,-1372.5417696716577,969.9038105703177,305.6681334558843,614.830662836654,905.3320029484061,1464.0623102895634,317.90141655827983,1965.482674543616,-1531.7339084368582,1713.1375127789029,-893.4341596262414,1447.036043242808,1753.7011955976652,-528.8556824803866,-1059.5733143455739,1798.6524394149083,1521.1859599707307,1257.9873209117534,1557.6849609445999,-433.35557198217447,550.916272181293,1434.168385466165,-341.9583765487366,-531.6151384197826,1105.4113087798823,-560.8174157161708,819.0560027622904,261.6860137484093,-11.202881798673685,104.86862341022615,694.6990032721252,261.39178448836884,139.15795366533837,423.62827720543305,551.0093958989672,93.7060562491611,444.051275915118,-230.64782050520432,-174.3287391685419,109.85560942294066,131.51864883533995,-79.14348968800009,-69.20485513007685,-89.28737182480018,73.90781709858666,-23.042099647479688,31.297532541396638,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,92029.21378378989
Coba da Costa,Left Winger,-928.917408598672,-3490.4149456559517,-219.82866519803255,-4370.52305810414,-3617.860729045361,-3226.046258821851,-4911.068994440953,-3984.9956792743146,-5078.819251605922,-4734.569886881575,-4198.228142398699,-3774.374552587508,-3569.1947251135894,-453.44807234576757,1827.9341467485767,-1199.0562217752356,-2710.7775325216126,-5333.539759434434,-1418.884898313523,-2358.4202971726963,-2286.4117247856484,-3308.1300697491724,-3616.9780216989675,-3333.563148453821,-1834.3209191715023,-2635.626378677967,-3817.336418584209,1331.1611848762122,2533.0802408858003,-2008.5661059525873,-2012.7689210200983,-1685.2078708659271,435.02334355605575,-2192.1973440905153,937.3826136075846,-2540.67955954231,855.9160842195354,-23.844677160841304,297.02311110791,-776.0340946145562,-893.4341596262414,-976.6801592059486,-1416.9323696511362,-1396.227797068786,-1059.5733143455739,1364.5974705643685,-1421.3177102752031,-288.6749852197498,-1059.2084973673432,-1009.2927101838031,-1057.7592425880823,-962.3654437464259,412.416833255207,1389.5682826022035,628.2788591660973,308.39004388638693,-683.4881216736939,73.7868760077482,-137.01986199916257,-447.8925677533756,-475.9590733441438,-356.4083713443323,-197.85491042465165,-334.5593303635775,-203.1210212903464,-215.47098809835344,-181.09635132329547,-158.287719954552,-238.4395601222123,-120.92020317776921,-137.03691382143816,-130.7280856453573,-69.20485513007685,-40.18772479496655,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-95044.55884031851
Cody Gakpo,Left Winger,-928.917408598672,-1505.9890030322404,-3502.2703250868335,10567.87165286731,2346.37544812469,-683.5212721120519,1920.3259223525922,4131.987540191372,1536.42709310928,3210.1202132643425,3119.9412403615256,3855.290130311581,1597.5432480678396,3737.470610145676,-243.07977895033997,910.1270117089144,1591.1085516974676,-5325.768334236057,2479.2343653327684,2362.8667147352808,2290.722381906677,5291.331545278983,2708.834043083607,4044.2037421849477,2862.483434727261,241.39381786022494,3727.759932227539,-1226.6146130721206,390.58306388543605,3363.964913328226,3749.2754411158685,4510.052719151977,-211.7527069448017,4662.595280205248,2669.7323207566087,-37.71589089738904,1485.7869146522241,473.487160765273,3040.158640425063,-863.3734492599405,2451.216796923278,740.1188175285874,722.854814777858,2362.3846994809446,2878.1864211496136,930.5425017138285,203.64700314419326,-288.6749852197498,237.9779329146527,1486.4348886899218,14.691100591501204,235.90147085986965,618.1555268381007,621.0949141934091,628.2788591660973,-213.13443187514764,53.78912523366709,950.6495187975,240.4310786023041,1356.9060202627215,17.691922819343127,-19.426468162858956,-109.58963649632092,-219.6824201258486,-203.1210212903464,-138.17672701147478,-181.09635132329547,384.4130341753405,274.44700750715054,-120.92020317776921,131.51864883533995,75.61029818407152,-69.20485513007685,139.84431431442334,-37.911263693057414,-23.042099647479688,-10.388584485670604,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,90450.12337601514
