Player,Position,Def 3rd_stats_possession,Sh_stats_defense,PrgDist,TotDist,Carries,Cmp,SCA90,Att,PKcon,90s,90s_stats_possession,Int_stats_misc,Blocks_stats_defense,Unnamed: 0,Starts,MP_stats_playing_time,onxG,onxGA,onGA,FK_stats_passing_types,onG,G/SoT,Tkl+Int,Tkl%,Def 3rd,xG+/-90,1/3,Sh/90,+/-90,Att 3rd_stats_possession,Sw,xG+/-,+/-,G/Sh,GCA90,Mn/MP,SCA,PrgP,Att 3rd,PassLive,OG,Mid 3rd,KP,Tkld,Off,Won%,Pass,GCA,SoT/90,Fld_stats_misc,1/3_stats_possession,npxG+xAG,PrgR,Ast,xAG,Succ,PrgC,PPA,npxG/Sh,G+A,xA,CPA,Gls,npxG,TB,Dead,xG,CrsPA,G-xG,Crs,TI,A-xAG,PKwon,PassDead,FK,CK,In,Out,PK,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Alberto Dossena,Centre-Back,4756.842683306313,-426.32113981148854,834.2952805549744,1809.4119045040552,1936.815469285034,1810.0346659329975,-3988.175405219061,1693.535769213029,13716.93737020583,3643.814344391544,3547.293751091217,2216.438842178184,940.0662236432214,-7932.631051787819,2656.3582938065174,3132.1462128895464,633.7284706271557,673.5620191020427,4438.072271046926,3904.017836347882,1018.3897056574792,-3835.0530435657797,2332.3190208724072,-1508.6882426839197,3359.502406000699,275.02385365585945,-1614.7565956752221,823.0031904772889,-1110.9415764630105,-1575.5769359841597,-995.827565974628,6.285085641010975,-1825.8510055422832,-1360.2253979247598,355.78007017655483,287.3501286344425,-591.5817510174118,-992.7354331388899,1065.2062369785065,-540.8027818057911,-749.1716982569844,48.729552961479776,340.2006515164277,-120.13836360060976,691.8533771681255,877.8274674876803,685.4550865297433,523.1184050177136,159.0388763456062,1068.3512486149114,-937.515163221783,446.27993849742774,-546.5830464421878,2070.7166420017606,530.4225904241677,145.61262643596305,-513.7729906274,-441.97709521874583,-234.98059978423288,526.986470230388,-81.84460641595423,-302.350600579135,-316.96753712788774,61.97245188540339,-263.3759553080059,147.12344960089098,37.73449670082812,-134.8459168109971,-246.53140043552992,-80.32690514274235,-77.55369849685275,411.55423302952033,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,37182.54129153693
Alejandro Francés,Centre-Back,-5914.276093044964,-6351.14517553311,-4792.623526569021,-3261.279599067841,-3597.475047063511,-3021.07137089327,5166.25431895586,-2824.989351974952,-3381.970775808788,-3615.5165369020933,-3519.745521080153,-1665.6078873173328,-3639.5599822879026,-7880.120995057272,-3277.438773038996,-3388.485544890735,-3931.359804510064,-2567.2296868210638,-1027.8206510312425,-1709.800915042692,-3308.171987480245,-376.75865633825237,-186.93215082363747,2784.7674035759164,-604.8857622865861,-2032.6232696467075,-833.4846812199019,1010.7360185699089,-2721.4780152310013,2791.081813520519,525.9564866599409,-1151.5600070256558,-1825.8510055422832,-1360.2253979247598,355.78007017655483,-909.3629187110458,-147.3496981316431,-470.49072660610886,-440.13729930709104,167.69528319943507,-749.1716982569844,1465.3672711987865,-930.0898546045452,1183.7633426780076,-822.0408406137407,-2545.2655629149845,-307.3570850631586,-321.7593364196254,-1226.0286558796831,585.7552905835363,-73.95851918076787,-1036.7425472883108,676.7548971811691,-518.4743665841581,-708.9733159548292,380.788574687697,92.33021860550377,350.4664191161861,-610.3961213237138,-509.1656717201817,-81.84460641595423,264.73094059924256,-316.96753712788774,-343.84690800857624,74.77550781615311,549.7052084415553,-245.86958745063842,331.5757954446048,-25.536181896448518,265.7390081092093,720.237023923195,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-77475.92238659548
Aleksandar Sedlar,Centre-Back,-9969.808169568016,-8890.355476556662,-8611.041300355879,-8695.331030137782,-8603.01169242334,-8381.613685727896,-7911.502429865456,-8153.654078224414,-3381.970775808788,-7245.181977548911,-7053.265157165838,-5062.39877562591,-7386.526878049731,-7853.865966691999,-6244.337306461752,-7300.864599558904,-5235.670740263555,-6120.386858375313,-5400.534988693777,-4628.986665765791,-4173.48432610779,-376.75865633825237,-3210.0335568588907,3456.369404108181,-3776.3962969164145,1319.8459350877233,-3724.1907647045864,-2743.9205432824865,422.16522582574913,-3066.631143132099,-2010.350267731007,302.4780163231815,74.17519710015526,-1360.2253979247598,-2006.413870473654,-1670.9075852036292,-2812.7420154462557,-2733.5511215814936,-1945.4808355926887,-2430.1309551530608,-749.1716982569844,757.0484120801332,-1776.9501920185269,-772.0892167399184,-1578.9879495046737,1013.7319054193005,-1796.5753424525112,-1166.6370778569644,-1226.0286558796831,-862.0325835105888,-814.1499283587809,-1264.899852793809,-546.5830464421878,-518.4743665841581,-708.9733159548292,-795.0911665709729,-741.0616940897387,-600.4657980857322,-610.3961213237138,-509.1656717201817,-512.3374134960482,-302.350600579135,-316.96753712788774,-479.1200279732361,-263.3759553080059,-389.6522288533282,-340.4042821677939,-134.8459168109971,48.12889094991194,-100.68372356932774,-96.32524490673622,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-192861.24558008328
Alessandro Bastoni,Centre-Back,5517.2549476543845,-1272.724573486006,11163.740807423139,14159.191035419197,15966.418179518922,13709.115014170846,23950.668558171932,13058.311074019162,-3381.970775808788,6156.659649454725,5993.576576073613,1731.1830009912446,940.0662236432214,-7836.362614448483,7403.395947282927,7044.525267557715,9039.287834371878,-341.62574419917075,-1027.8206510312425,9068.731087627211,11113.700322978837,3081.535730889275,3004.1193333246856,146.33097291344706,1773.747138685785,5884.5645772818725,5260.436251531594,-21.79453593949967,6354.312094932839,19405.685836026125,8642.138100710976,6953.355641641011,8729.850120249042,36.46141873970492,7914.800680257223,-256.6103474316886,12291.147782669881,5912.500131016771,5581.236845835299,11267.498301614645,-749.1716982569844,2173.68613031744,9232.234194363238,1835.714195817316,5990.483139404657,45.41278515651126,933.6581294279687,7282.140336516425,-487.3259720261954,4285.657635490745,7327.955572599363,2157.4597297886644,6605.238777817437,4659.907650587679,3363.327519290446,851.1404711911649,3577.4236716947,7006.991939529615,-328.8344801691032,2081.2146831562427,2393.4890342945855,2533.0571053127524,227.36068064025704,-5.6641080969266016,751.0784340644711,1383.6245660400746,-9.532850657749666,3441.0538771486176,158.62650021945262,1141.0822004523811,851.6378487923794,538.2792873942363,-34.81862997309488,247.3772856064158,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,335538.6942933631
Alessandro Buongiorno,Centre-Back,3641.5713622624744,2959.292594886581,2460.462094821781,3960.5918433728475,5126.963824250278,4788.113729730011,-64.84838057266678,4135.36500137017,-3381.970775808788,3923.0193782874526,3819.102953867038,8039.50893642146,3021.7144990664597,-7818.859262204969,3249.7380004910683,1828.0198613334899,3495.9663574195406,-1512.9962403159564,-2849.784958390632,2781.2540860697673,2749.014382912569,-376.75865633825237,5019.520270681522,3360.4262611750023,4152.380039658156,3660.3386246957766,807.1863391362702,-1054.3250904489082,3262.0748204035863,-350.7824086840669,-1503.0889168528176,3641.3801440131037,3663.113579869205,909.3906791549954,355.78007017655483,1375.2710807667047,963.2304340827786,1618.4880995250153,-440.13729930709104,1348.5253915414787,-749.1716982569844,1111.2078416394597,340.2006515164277,531.8124895386987,691.8533771681255,504.0902631757275,933.6581294279687,523.1184050177136,528.3902182723501,1390.0818873024948,-197.32375404377004,332.2012857446785,112.13738473961976,-518.4743665841581,353.3660323700252,-559.9152183192388,1077.2479336089723,-124.99968948477307,46.58104137037778,8.910399255103167,133.40179712409264,264.73094059924256,227.36068064025704,61.972451885403316,-263.3759553080059,22.514809959732943,37.73449670082807,-134.8459168109971,121.79396379627238,-80.32690514274235,-86.93947170179447,-190.38977520288066,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,81102.29260744867
Alessandro Circati,Centre-Back,-8981.272225915522,-6351.14517553311,-9225.889248383744,-8474.640031227927,-8550.13630532447,-8050.716011972671,-7435.947638999227,-8005.318657579355,-3381.970775808788,-7733.7907868667535,-7528.931262023528,-7488.677981560609,-6137.537912795788,-7810.107586083211,-6837.7170131463035,-9257.054126892988,-5416.825036895984,-5417.564560705242,-5400.534988693777,-3057.11741537643,-4461.921772316972,-376.75865633825237,-5897.234806668005,8781.213836899711,-4569.2739305738705,-1360.3728954338683,-3958.572339041182,-4715.1152382549935,-442.33666546485716,-3173.1350150712374,-2517.6116186091967,-289.9078450411596,-136.93882541567123,-487.2961375094693,-2006.413870473654,1484.0631759799307,-2812.7420154462557,-2791.578311196247,-1945.4808355926887,-2430.1309551530608,-749.1716982569844,-2430.386453953807,-1776.9501920185269,-1424.0400698792268,-1578.9879495046737,147.3411136052261,-1796.5753424525112,-1166.6370778569644,-1226.0286558796831,-1183.7632221981723,-1060.8803980847854,-1264.899852793809,-640.685965182446,-518.4743665841581,-708.9733159548292,-795.0911665709729,-741.0616940897387,-600.4657980857322,-141.1267193993627,-509.1656717201817,-512.3374134960482,-302.350600579135,-316.96753712788774,-479.1200279732361,-263.3759553080059,-265.0435892121702,-340.4042821677939,-134.8459168109971,48.12889094991194,-100.68372356932774,-115.0967913166197,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-197708.42697470344
Alessandro Marcandalli,Centre-Back,-11110.426566090124,-8890.355476556662,-9859.818684453856,-9948.885626639218,-9431.392756972326,-9334.598986142939,-10408.165081913163,-9123.539520903652,5167.483297198521,-9060.014697872322,-8820.024975208682,-7973.933822747549,-6553.867567880435,-7792.604233839696,-7431.096719830854,-9257.054126892988,-7264.598862546765,-6823.209156045385,-7222.499296053166,-5302.644915932659,-5904.10900336288,-376.75865633825237,-6065.184884781075,-9208.125463071672,-4569.2739305738705,-6592.918205827377,-3880.44514759565,-303.39377807842953,-1224.505043299215,-2800.3714632842525,-2517.6116186091967,-693.807295971392,-136.93882541567123,-1360.2253979247598,-2006.413870473654,-3085.2048229755696,-3034.8580418891397,-2907.6326904257535,-1945.4808355926887,-2666.29697682147,-749.1716982569844,-2430.386453953807,-1776.9501920185269,-1424.0400698792268,-1578.9879495046737,-1441.0420047205766,-1300.1692566560603,-1166.6370778569644,-1226.0286558796831,-1505.4938608857556,-1060.8803980847854,-1264.899852793809,-640.685965182446,-518.4743665841581,-708.9733159548292,-795.0911665709729,-816.8245952438517,-600.4657980857322,-422.6883605539734,-509.1656717201817,-512.3374134960482,-302.350600579135,-316.96753712788774,-479.1200279732361,-263.3759553080059,-427.9933487429153,-340.4042821677939,-134.8459168109971,48.12889094991194,-100.68372356932774,-86.93947170179447,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-242684.6158952745
Alessandro Vogliacco,Centre-Back,-1402.4966579130705,4652.099462235616,-398.51202697085165,-1009.4092110047033,-830.3297888892384,-1326.875281266524,-1907.6231951793059,-1181.8893079065954,5167.483297198521,-5151.144223329594,-5014.696136347175,-3121.3754108781523,2189.055188897164,-7783.852557717938,282.83946706831193,1175.9566855554617,-1395.1996516560523,439.2879198786863,2251.7151022156586,-811.5899148202001,-2154.4222026435186,3081.535730889275,-2034.3830100674033,781.9542948457706,-1794.2022127727716,-3178.3131304605704,572.8047647996742,-1148.1915044952182,-5865.12125628775,-776.7978964406209,1540.4791884163199,-1340.0464174597641,-2881.421118121416,2131.4916437364022,-2006.413870473654,7358.836317494147,-591.5817510174118,-412.46353699135545,-440.13729930709104,-776.9688034741998,3870.7204409944193,-305.42987659784694,-83.22951719056327,-772.0892167399184,-822.0408406137407,4606.70548323649,-59.15404216493313,-1166.6370778569644,528.3902182723501,-379.4366254792138,49.40671568223431,478.8738392839276,-452.4801277019296,-518.4743665841581,-536.5156295384568,-559.9152183192388,-59.19558370272214,191.97771624919972,844.3390246417746,526.986470230388,-186.6724003477953,264.73094059924256,771.6888984084019,488.8733369686805,-263.3759553080059,-63.752709791838,336.0712605484746,331.5757954446048,276.77762355095285,163.95491597628236,35.075579962448124,-31.1605672835784,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-17712.89368090072
Alessio Romagnoli,Centre-Back,6049.543532698036,420.08229386302884,4733.279337186862,5390.996465936725,3963.7053080751057,6363.186656804876,-2085.956241754144,5401.921285339528,-3381.970775808788,5319.044547766998,5178.148967746148,2216.438842178184,2189.055188897164,-7757.597529352665,5029.877120544722,4436.272564445602,4401.737840581687,673.5620191020427,3344.8936866312924,4577.676086514751,3325.8892753309324,-376.75865633825237,2836.169255211616,3576.2983327746565,584.4306881995994,2657.906430015955,1041.5679134728664,-209.5273640321196,726.8354958841126,-510.5382165927747,-2517.6116186091967,2806.654612090623,496.4032421318082,211.0472708227629,-1061.5362942135705,613.7264142741211,518.9983811970101,399.91711761519286,1065.2062369785065,640.0273265362525,-749.1716982569844,3590.3238485547463,763.6308202234186,-1424.0400698792268,691.8533771681255,656.9827558487991,1181.861172326194,-321.7593364196254,436.05238279066407,-218.57130613542213,-814.1499283587809,1016.6732022611733,-358.3772089616714,-518.4743665841581,-354.8601998465444,-795.0911665709729,-589.5358917815129,-283.48839235175944,609.704323679599,8.910399255103167,-297.0910099560012,-302.350600579135,227.36068064025704,738.3380517087027,74.77550781615311,731.825527917094,510.4079702866056,-134.8459168109971,-246.53140043552992,-100.68372356932774,-40.010605677085785,-63.66472083816465,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,76805.44164254244
Alidu Seidu,Centre-Back,-7206.976942436687,-4658.338308184076,-5988.396777216321,-5133.066219451429,-4320.105337414753,-4384.369786764792,5522.920412105534,-4034.493551080826,-3381.970775808788,-4313.529121641866,-4199.268528019708,-1665.6078873173328,-2806.900672118607,-7608.819035282783,-3277.438773038996,-4692.611896446791,-3858.898085857092,-4441.422480607921,-4307.356404278144,-1485.2481649870692,-3019.734541271064,-376.75865633825237,-858.732463275916,3984.056690240676,-208.4469454578575,617.6837447938198,-1614.7565956752221,-1523.6571606804575,810.7054016866956,1566.2872862204263,-995.827565974628,194.77149607511947,285.2892196159817,-1360.2253979247598,-2006.413870473654,-365.4024426449148,-369.4657245745274,-702.5994850651227,1065.2062369785065,-776.9688034741998,-749.1716982569844,-659.5893061571736,340.2006515164277,531.8124895386987,-65.09373172280768,-1339.1136762718618,-307.3570850631586,-1166.6370778569644,-1226.0286558796831,2998.735080740411,1159.693829449254,-808.5852417828125,959.0636534019438,-518.4743665841581,-177.803641792402,1321.492367694633,925.7221313007462,667.4438248501589,-516.5422409388436,-509.1656717201817,-81.84460641595423,1965.9755641343752,-316.96753712788774,-411.48346799090615,74.77550781615311,300.48792915923934,-293.13693480921614,-134.8459168109971,11.296354526731712,-19.256449862986173,410.5065081601177,-95.34598442934363,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-79594.08221792402
Ameen Al-Dakhil,Centre-Back,-6902.812036697458,-2965.5314408350405,-7260.495980032598,-6729.917925368195,-6064.9931116775115,-5906.499086038822,-540.4031714388968,-6076.958189193576,-3381.970775808788,-7175.380719074936,-6985.3128564718845,-4091.8870932520313,-3223.2303272032545,-7530.053950186964,-5650.957599777201,-7300.864599558904,-4583.51527238681,-5768.975709540277,-5764.9278501656545,-4404.433915710168,-3308.171987480245,-376.75865633825237,-4385.684103650378,8781.213836899711,-4172.835113745142,2380.248338855706,-2630.4100844671384,-2743.9205432824865,3303.838196794437,-2906.875335223391,-1503.0889168528176,571.7443169433366,918.6312871634611,-1360.2253979247598,-2006.413870473654,-1562.1154899904031,-2146.3939361176026,-2385.387983892973,-1945.4808355926887,-1957.7989118162436,-749.1716982569844,-2076.2270243944804,-930.0898546045452,-1424.0400698792268,-65.09373172280768,-1160.7391014866112,-1051.966213757835,-1166.6370778569644,-1226.0286558796831,-701.1672641667972,-1060.8803980847854,-922.6638945355617,-640.685965182446,-518.4743665841581,-354.8601998465444,-795.0911665709729,-741.0616940897387,-441.97709521874583,-328.8344801691032,-509.1656717201817,-404.71421172602464,-302.350600579135,-316.96753712788774,-411.48346799090615,-263.3759553080059,-322.55526904655085,-293.13693480921614,-134.8459168109971,11.296354526731712,-100.68372356932774,-115.0967913166197,-63.66472083816465,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-147437.0050742833
Amir Rrahmani,Centre-Back,13957.831081917986,7191.309763259169,17585.721616307306,18293.6176951311,15032.286340772194,15945.983288756157,2312.9255737584826,14404.740276797398,-3381.970775808788,10274.933899419386,10002.762317016988,1245.927159804305,5936.022084658992,-7468.79221733466,8590.15536065203,7696.588443335742,7481.360883332986,1220.2015839565433,794.1436563281469,11089.705838127817,7364.013522259475,3081.535730889275,1492.568630307059,-597.2283848187038,584.4306881995994,3338.730833035892,8151.1423350162795,3169.663541635036,3091.0972392061444,1619.5392221899954,4076.785942807269,4718.445346493725,4929.797714964165,-661.8819895925274,355.78007017655483,1484.0631759799307,4072.8548042831594,4984.065097180716,-440.13729930709104,3474.0195865571573,3870.7204409944193,1819.5267007581133,763.6308202234186,-772.0892167399184,-822.0408406137407,606.0185916244424,1430.0642152244197,1367.9961464550527,-579.6638075078813,-218.57130613542213,419.50242027124085,2271.5383825414137,-546.5830464421878,2070.7166420017606,353.3660323700252,-324.7392700675049,622.6705266842945,191.97771624919972,46.58104137037778,1045.062541205673,133.40179712409264,-302.350600579135,227.36068064025704,1211.7939715850123,412.9269709403122,616.8021682483327,841.2794017966498,-134.8459168109971,-504.3591553977915,-80.32690514274235,-21.239059267202308,443.2354966206993,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,232986.14635220627
Amos Pieper,Centre-Back,-3252.8331678267123,420.08229386302884,-4421.594592414274,-3924.095663133804,-4249.6048212829255,-3854.933508756434,-9338.166802464146,-3555.256038227555,-3381.970775808788,-3057.1064691102756,-2976.12711552851,275.41547743042565,-308.92274161072146,-7460.040541212902,-3277.438773038996,-780.2328417786226,-2337.2019941446856,-1200.630774684813,1158.5365178000247,-1260.695414931446,-2442.8596488527005,-376.75865633825237,-354.8822289367071,-597.2283848187038,-1397.7633959440432,-1419.7831187000957,-2317.9013186850098,-2086.8556449583166,-3455.9740995900556,-936.5537043493288,18.695135781751247,-909.2203364675161,-2459.1930730897625,-1360.2253979247598,-2006.413870473654,-2106.075966056534,-2812.7420154462557,-818.6538642946297,4075.893309549702,-2430.1309551530608,-749.1716982569844,-659.5893061571736,-1353.5200233115363,-1424.0400698792268,-65.09373172280768,-1661.886716359458,-307.3570850631586,-1166.6370778569644,-1226.0286558796831,-57.70598679163042,-690.7846934957787,-352.270630771816,-546.5830464421878,-518.4743665841581,176.30947431588285,-559.9152183192388,-438.01008947328694,508.95512198317243,-47.27283901449253,-509.1656717201817,-189.46780818597773,-302.350600579135,-316.96753712788774,-276.2103480262463,-263.3759553080059,-54.167429819441224,-198.6022400920606,20.62798727420352,-62.36871831962874,-19.256449862986173,-58.78215208696927,-158.70851161170165,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-96614.88093122517
Andrea Carboni,Centre-Back,92.98079530480456,-426.32113981148854,-2610.9733937391075,-1545.5371193275846,385.80411438480485,-519.4849573037778,-3988.175405219061,-143.5413633911756,5167.483297198521,2387.391691859953,2324.152338600018,1731.1830009912446,940.0662236432214,-7390.02713223884,2062.978587121966,1175.9566855554617,-1938.662541553341,985.9274847331858,2616.1079636875365,-1934.3536650983149,-1000.6724178067922,-376.75865633825237,3507.9695676638944,-1580.6455998838064,4152.380039658156,-1917.872138913364,-1380.3750213386259,-1711.3899887730772,-1633.9473804870443,1885.7989020378416,1540.4791884163199,-2093.992059196198,-2248.079050573936,-1360.2253979247598,591.9994642415755,722.5185094873473,-813.6977774602963,-644.5722954503693,2570.5497732641043,-304.63676013738234,-749.1716982569844,1819.5267007581133,-83.22951719056327,531.8124895386987,2962.6947038409244,-1186.2211835987903,685.4550865297433,523.1184050177136,-1226.0286558796831,746.620609927328,296.1371854082386,-694.5065890300634,1429.578247103235,776.1211377088014,-177.803641792402,-89.5633218157709,-286.484287165061,-124.99968948477307,-516.5422409388436,8.910399255103167,-297.0910099560012,-302.350600579135,-316.96753712788774,-343.84690800857624,-263.3759553080059,-102.09382968142508,-245.86958745063842,331.5757954446048,-25.536181896448518,123.24127912311157,-30.624832472144046,221.46665148244637,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,562.1739143196737
Andreas Hanche-Olsen,Centre-Back,-4824.351847479395,2959.292594886581,-6456.953316920316,-6233.548944655119,-5888.74182134794,-5549.12959838318,-5652.617173250866,-5084.251912568943,-3381.970775808788,-3475.914019954139,-3383.8409196922426,-5062.39877562591,107.40691347392618,-7355.020427751809,-4464.198186408098,-780.2328417786226,-2192.278556838742,-849.2196258497781,-1027.8206510312425,-3955.3284155989218,-712.2349715976105,9998.124505344329,-3210.0335568588907,1921.2791171772915,-2983.518663258957,-1831.7772311464328,-2630.4100844671384,1761.6673309403875,422.16522582574913,-1788.5846798624366,-2010.350267731007,-1070.7801168396093,74.17519710015526,1083.9765312380537,355.78007017655483,-2541.244346909439,-2146.3939361176026,-1573.0073292864245,-440.13729930709104,-1957.7989118162436,-749.1716982569844,-305.42987659784694,-930.0898546045452,-1424.0400698792268,-822.0408406137407,-98.98568014583407,-803.7631708596094,-321.7593364196254,-302.6503010628235,-540.3019448230054,-690.7846934957787,-466.34928352456524,-170.17137148115492,776.1211377088014,-177.803641792402,-559.9152183192388,-665.2987929356258,-600.4657980857322,-328.8344801691032,526.986470230388,25.7785953540692,-302.350600579135,227.36068064025704,-208.57378804391635,-263.3759553080059,-197.9466294053928,-151.3348927334829,-134.8459168109971,269.12410948899327,-80.32690514274235,35.075579962448124,221.46665148244637,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-91154.48311127158
Andrew Omobamidele,Centre-Back,-9006.61930139379,-7197.548609207628,-7852.022109342167,-7954.4928957501525,-7686.504982709569,-7494.807920063895,-6009.283266400537,-7628.774897480356,-3381.970775808788,-8641.207147028457,-8412.311171044948,-7003.422140373669,-6553.867567880435,-7320.013723264778,-7431.096719830854,-8604.99095111496,-5779.133630160844,-6745.117789637599,-7586.892157525044,-4628.986665765791,-5038.796664735335,-376.75865633825237,-5729.284728554935,-7217.305247208173,-4965.712747402599,2440.309694576477,-3880.44514759565,-4715.1152382549935,4264.395853783998,-3173.1350150712374,-2517.6116186091967,356.33127644721253,707.5172646476346,-487.2961375094693,-2006.413870473654,-2976.412727762344,-2812.7420154462557,-2849.6055008110006,-1945.4808355926887,-2430.1309551530608,-749.1716982569844,-2076.2270243944804,-1776.9501920185269,-1424.0400698792268,-1578.9879495046737,147.3411136052261,-1796.5753424525112,-1166.6370778569644,-1226.0286558796831,-1022.8979028543805,-1060.8803980847854,-1264.899852793809,-640.685965182446,-518.4743665841581,-708.9733159548292,-559.9152183192388,-816.8245952438517,-600.4657980857322,-141.1267193993627,-509.1656717201817,-512.3374134960482,-302.350600579135,-316.96753712788774,-479.1200279732361,-263.3759553080059,-389.6522288533282,-340.4042821677939,-134.8459168109971,48.12889094991194,-100.68372356932774,-115.0967913166197,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-210780.9157946852
Anrie Chase,Centre-Back,-5990.317319479772,-4658.338308184076,-5324.785026413831,-4060.0769856944216,-4390.605853546583,-3444.620393299956,1242.9272943094647,-3772.0539607087967,5167.483297198521,-4802.137930959708,-4674.934632877397,-4091.8870932520313,-4055.8896373725497,-7162.48355307314,-5057.57789309265,-4040.548720668763,-1576.3539482884817,-3191.96061808335,-3578.5706813343872,-3506.2229154876754,-1577.5473102251556,-376.75865633825237,-3713.8837911981,1921.2791171772915,-3379.957480087686,2604.37973947224,-2005.392552902882,1010.7360185699089,2108.998184441566,-1096.3095122580364,18.695135781751247,1029.4970279976003,918.6312871634611,-1360.2253979247598,-2006.413870473654,-1670.9075852036292,-1257.9298303460648,-1456.9529500569174,-1945.4808355926887,-1013.1348251426086,-749.1716982569844,-1367.908165275827,-1776.9501920185269,531.8124895386987,-1578.9879495046737,-183.92595385309625,-1051.966213757835,-1166.6370778569644,-1226.0286558796831,-1183.7632221981723,-197.32375404377004,-1150.82120004106,-452.4801277019296,-518.4743665841581,-708.9733159548292,-324.7392700675049,-362.247188319174,-283.48839235175944,-610.3961213237138,-509.1656717201817,25.7785953540692,-302.350600579135,-316.96753712788774,-411.48346799090615,-263.3759553080059,-265.0435892121702,-293.13693480921614,20.62798727420352,11.296354526731712,-39.613268289571565,-21.239059267202308,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-101054.64255878079
Anthony Jung,Centre-Back,10282.505137568969,2112.8891612120638,7883.845029495173,7439.633112382756,8035.110114688207,7819.136421327862,-2442.6223349038146,7238.998417943732,13716.93737020583,4132.423153709385,4022.959855948905,3672.2063657390036,1356.395878727869,-7101.221820220835,2656.3582938065174,5740.398916001658,3061.1960455017092,4148.627824248508,7353.215162821949,5251.33433668162,3614.3267215401142,-376.75865633825237,3004.1193333246856,314.23147304651394,2963.0635891719708,-266.9130135688722,3619.7652311754227,-4245.783168023444,-895.1709894742221,607.7524387681797,-2517.6116186091967,-586.10077572333,-1614.7369830264563,-1360.2253979247598,-825.3169001485495,-691.7787282845933,74.76632831124125,3939.5756841151538,-440.13729930709104,640.0273265362525,-749.1716982569844,1111.2078416394597,-930.0898546045452,-772.0892167399184,691.8533771681255,189.8112504588572,189.04900073329233,-321.7593364196254,-1226.0286558796831,907.4859292711197,1406.4242991752583,-1150.82120004106,-76.06845274089669,-518.4743665841581,-531.9167579006869,851.1404711911649,698.4334278384074,350.4664191161861,-516.5422409388436,-509.1656717201817,25.7785953540692,-302.350600579135,-316.96753712788774,-479.1200279732361,-263.3759553080059,683.8991280551102,-340.4042821677939,20.62798727420352,48.12889094991194,-19.256449862986173,-11.853286062260569,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,99334.72473344958
