Player,Position,TB,PassLive,SCA,SCA90,KP,Unnamed: 0,Att 3rd_stats_possession,1/3_stats_possession,PPA,Fld_stats_misc,Off,Succ,PrgP,GCA,Att 3rd,Starts,xA,90s_stats_possession,90s,Ast,Tkld,Pass,A-xAG,G-xG,FK,xAG,MP_stats_playing_time,onxGA,PrgC,Mn/MP,onG,onxG,onGA,GCA90,Mid 3rd,Carries,npxG+xAG,G+A,PrgR,Won%,CK,xG+/-90,Blocks_stats_defense,In,Att,+/-90,PassDead,Crs,Sh/90,Tkl+Int,SoT/90,Cmp,1/3,Tkl%,Gls,G/SoT,TotDist,npxG,xG,Def 3rd,+/-,Int_stats_misc,FK_stats_passing_types,PKwon,xG+/-,Dead,PrgDist,Def 3rd_stats_possession,G/Sh,Out,CrsPA,Sh_stats_defense,Sw,CPA,PK,npxG/Sh,PKcon,TI,Str,SoT%,Cmp%,Succ%,Tkld%,OG,Total Score
Andreas Pereira,Attacking Midfield,-1091.612150875391,4502.268318113208,8781.765530578732,8212.331037435222,10982.325872027634,-8830.308532965024,5275.398560105206,2391.4763741364563,714.9596711292452,343.0499990475897,1299.9868435588035,-1791.9779243523112,3349.7656700366633,4054.4917146450457,-358.25990381449213,3601.4249227935898,4504.013644549739,3136.1834161055467,3043.264638127815,3537.7735832607564,-2876.3930281884122,607.0306002837938,345.57185525076835,-3506.8521435848193,5043.728797291112,3338.9307036238897,3788.4222629382466,770.386709340098,-1167.3175854493174,483.4201685271951,2360.0289351884276,1996.0514558072473,1216.0678263551797,1083.9548524825748,560.5646187333069,838.8095338423951,1195.3541346499942,489.77712764320154,-12.621212055033762,546.4192683270988,7045.004107005414,878.0676084322213,315.6759804491526,5003.907712284423,1242.319622580381,512.2796908220548,6124.852690376005,4019.741767141123,-175.1291655530304,58.46987280622637,-534.676751118018,563.2949810240904,539.751748300603,-833.0440400833282,-265.2769974048886,-209.5279930274538,609.7967658331991,30.406277670621115,150.32643085234082,-48.657452257352865,249.40730348530786,17.180743473101895,921.2776518180016,951.9684987271735,264.9906700873096,1011.3630897750386,315.0272472497316,172.22312534921346,-109.40851550065464,1017.3171743033613,50.0621673455408,32.574164248700214,124.76341451914554,-30.200220095521168,-34.96368521750722,-38.525841873818194,-17.31638933227552,2.4553765731556734,-7.233502490055589,,,,,,102680.20149322972
Angel Gomes,Attacking Midfield,-3645.204860958896,-2603.7214369811336,-3701.167801124037,364.14569275940454,-2711.9803893938247,-8657.825837258317,-4097.008774042615,-2329.6944225979473,-1188.693111755532,-3310.5719420283626,-353.39448174414053,-4251.923667811995,-1467.9188033143612,-2092.9436397357526,-2765.031565337489,-2180.274401789257,-1167.7703881646821,-3087.758734079735,-2996.274681588622,-2068.4563289226194,-3649.5958052595793,-5233.49545781395,-3246.6356577194924,-1818.125924942395,879.4737188553829,-51.940383498776406,-3187.4476469299707,-1112.13213971481,-1913.261993712052,-595.1596235395647,-2196.548669965353,-1351.5577634963317,-1487.8340449748662,410.44614572265044,-1959.2282997884708,-1447.5326533033078,-1054.5608516839238,-1454.489651788901,-1030.085076183933,1043.5932290563637,-1039.1593854976772,-631.1466744921128,-2393.072061396196,-681.497979568038,-807.499722092076,-533.6277846641407,-569.897797739158,-958.8082087472151,-1359.4348027145772,-1138.3353361962177,-1087.7982945647127,-492.30265944123664,-280.04510998784923,-1446.6122724501693,-564.8570548190299,751.5422831138778,-322.7428234281328,-563.1805579820387,-301.41721843867543,-352.18727348179243,-152.71401044177313,-675.3353780580818,-267.3320690358265,951.9684987271735,-82.62991409398441,-261.8143690132174,-109.4296514541014,-230.1085813726668,62.9756919118888,-120.80382875013483,-4.589032006674562,-131.54950946590472,-41.16559362306832,-70.70768254446256,-34.96368521750722,14.692632138169648,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-100750.87553506956
Angelo Fulgini,Attacking Midfield,2738.7769142498664,-45.565125147170626,-530.8990184693656,4848.823032574158,-364.3850302930033,-8637.533755410468,1416.1720107502208,-306.3355097117741,2999.343010590978,2169.8609695855657,4606.749494164692,-2846.240385835033,-135.36777877046066,-3322.430710611912,-1561.6457345759907,-1602.1044693309723,1152.504897945763,-1831.0011845230906,-1776.7523189535716,-2068.4563289226194,1505.0893752148672,-740.7831054310703,-4743.388788123767,-2783.112335595209,879.4737188553829,889.9682518130753,300.4873080041379,-1553.347494962054,-670.0213132741611,-1981.9050704825418,-601.74650816153,-22.35998524344062,-1938.4843568632073,-1610.0799745571228,-1959.2282997884708,210.50175722220203,38.25499882112226,-1454.489651788901,1386.391601122203,146.25486091086168,-295.7880298652091,1386.2763829733287,-406.656830709607,-527.8383662747282,67.98780088917867,1029.254057015093,647.3295637363261,67.30514506183182,481.04017395539404,-839.1340339456067,193.1147534171067,33.70701224826527,-397.15894688619954,-207.56186145693704,-564.8570548190299,-632.3989145296397,-53.08713193511092,-144.1780857566318,-195.12459507608335,-149.83405933216605,299.67246772619296,-502.2063476752859,-35.40822106434789,-202.73403213634245,250.50647907975562,-19.676324703794513,-28.3583838016693,-99.82974300558176,-134.0348308453037,41.7848859717932,214.0157654021869,-49.487672608602246,41.798910448038605,-16.697732612540708,-34.96368521750722,-3.0468591991596243,-17.31638933227552,7.256187484848109,-7.233502490055589,,,,,,-20602.57408287189
Augustine Boakye,Attacking Midfield,-3645.204860958896,-2603.7214369811336,-2314.1752087126183,5062.37909637486,-3103.2462825772946,-8038.917340898955,-2841.2287063953586,-1318.0149661548605,-2330.8847814863984,-4772.020718458743,-3660.1571323500284,-1440.5571038580704,-2902.9737528231767,-4551.917781488072,-5171.803226860487,-3336.614266705826,-2714.620578904979,-3147.60433167767,-3054.3471750474337,-3937.199632983745,-2103.190251117245,-2987.1392816225107,-2647.9344055577817,2765.5595256584716,-508.61130728985995,-2312.521108247221,-1692.6183805296384,-1112.13213971481,-670.0213132741611,-2135.98789792065,-2196.548669965353,-1991.5418789514274,-1262.5088890306959,-2395.8401324437013,-1959.2282997884708,-1927.4899826659553,-1247.4107076554023,-968.4229569308753,-478.958816447446,-1284.6360504562906,-1317.923643859853,-1531.384720232676,-1490.1560474477465,-1142.476819447967,-1262.0797821015738,-744.5220452936267,-772.7690246517387,-1148.8292001933348,1793.3788529722435,-958.814554845851,1444.9161412175213,-860.8672593325203,-807.0573760304256,-815.1731206940027,34.30306000925278,98.0144953377724,-675.3573879023703,-248.9287038129835,-274.8440625980274,-453.3638805566056,-202.97917468265825,-155.94828690969402,-354.30351202513106,-202.73403213634245,-208.159569492785,-285.2470829786455,-232.09769517950915,-260.76242569433384,62.9756919118888,-120.80382875013483,-168.54263006332064,-131.54950946590472,-68.8204283134373,10.30724235342021,-34.96368521750722,-38.525841873818194,-17.31638933227552,-21.548677985306504,-7.233502490055589,,,,,,-102512.20155068996
Bence Dárdai,Attacking Midfield,-4922.001216000649,-5730.356929222644,-5682.585790283207,-8765.376034720628,-4668.309855311176,-7805.558399648705,-5414.046405965349,-6039.185762889264,-3853.80700779422,-4041.296330243553,-5313.538457652972,-6009.027770283199,-3723.0051525425,-3322.430710611912,-5171.803226860487,-1023.9345368726874,-3230.2373091517447,-1711.3099893272206,-1660.6073320359485,-2068.4563289226194,-3649.5958052595793,-740.7831054310703,46.22122916991331,835.5867043528438,-1896.6963334351028,-2124.1393811848507,-2190.8948026630824,-1082.7177826983273,-3405.150810237521,329.3373410890866,-146.0887476461519,-1425.4020845103817,-1037.1837330865253,-1610.0799745571228,560.5646187333069,-1779.1395354084095,-1954.5268462174909,-1454.489651788901,-2344.3092340170947,801.0693457737956,-1317.923643859853,-539.9472193047922,135.0927776594627,-988.8172061546574,-980.0717819104966,697.073142659728,-975.6402515643194,-1034.816605325663,-1855.5628399038737,-300.57168989450685,-1495.3615371043827,-631.8562458078393,-572.829702233725,364.30755900147784,-564.8570548190299,2673.682835396541,-484.5677217672025,-667.9311760383905,-593.7219326858036,-453.3638805566056,199.14213924442274,190.30977385589782,-209.3511070429569,951.9684987271735,-97.11410510153834,-246.19255970293207,-204.29576831440806,-30.85859328183086,87.60200725653789,-120.80382875013483,-113.89143071110529,196.69783796330518,-96.47526300380628,-111.21514499340392,-34.96368521750722,-20.78635053648892,-17.31638933227552,-16.74786707361407,-7.233502490055589,,,,,,-123714.502648082
Bernardo Silva,Attacking Midfield,-2368.408505917144,9902.820531984906,5809.638546839978,-757.0236421942836,8243.464619743341,-7683.805908561617,12442.533580335894,10147.68554020012,3760.8041237448883,1804.4987754779709,-3660.1571323500284,2776.4927420728177,3657.2774449314097,2825.004643768886,4455.283419231502,5335.934720168444,3730.588549179592,6188.30889360025,6004.961804527219,3537.7735832607564,989.6208571674226,3751.92924695181,-552.4800229917968,-2541.8657329320054,-1896.6963334351028,3904.0758848110013,3290.1458408048024,4447.1813364004665,6665.098701309395,3410.993889851258,4638.317737765317,5097.512938397327,3694.6445417410555,-375.31401216392817,5240.180038845179,4835.545112898624,1645.3371319167782,489.77712764320154,4142.022899804639,-1005.7335846813372,-388.70944931926766,732.4803719494232,2302.0912111357416,-835.1575928613477,3317.3934150311434,347.41714362163367,-772.7690246517387,485.3513262432953,-1103.3687190039727,2152.8789885605033,-680.235052025043,2613.659211487251,656.8655851989533,406.0063709099037,-265.2769974048886,-324.8564261644136,1690.7807900495336,170.0737684124234,44.033807489748774,760.7554043411527,199.14213924442274,882.8258953870815,950.2681328144364,-202.73403213634245,269.8187337564942,480.22157322533667,280.85846690407305,651.1894428752613,-84.78220015600556,-120.80382875013483,214.0157654021869,360.8215116779101,41.798910448038605,293.8594794960099,-34.96368521750722,14.692632138169648,-17.31638933227552,136.87808210054388,-7.233502490055589,,,,,,141641.9411905367
Bilal El Khannouss,Attacking Midfield,4015.573269291619,522.9140552603766,-729.0408173852826,-4867.977870357808,1200.6785424408777,-7633.075703941997,1354.9144464747449,2728.7028596174855,1857.1513408601113,-4406.658524351148,-2006.7758070470848,2425.0719215785766,3657.2774449314097,-3322.430710611912,845.1259269470064,3601.4249227935898,-394.34529279453403,2537.727440126193,2462.5397035396963,-2068.4563289226194,-814.5189559986337,1056.3018355220818,-3845.3369098812022,3006.8061283216753,-1896.6963334351028,324.8230706259638,2293.592996537914,4447.1813364004665,2562.4044558643554,945.6686508415207,-2196.548669965353,-1031.5657057687836,5722.570945238591,-2508.0915835703554,4880.209621913497,1126.7839314599837,-1054.5608516839238,-968.4229569308753,-182.19852274318367,2353.2221987822313,447.58332576725905,-2990.1415767283847,676.8423860285325,394.1193134851303,1048.7021896133729,-3207.8967037774282,-367.02657082657737,789.384912557087,-1199.393500395449,1075.7543004583038,-1116.9099547461178,624.1260314915838,744.7009628727161,1132.7570927424727,-265.2769974048886,751.5422831138778,618.1398782962056,-633.0143033529399,-567.1487768451556,659.5787972663394,-1761.1992661500972,-242.512802101092,109.54418391782626,-202.73403213634245,-932.3691198704807,425.5452406393379,202.7583975425678,107.08370616567095,13.72306122259067,41.7848859717932,50.0621673455408,114.63600110600268,69.45374513840758,-16.697732612540708,-34.96368521750722,-109.48380722313533,-17.31638933227552,21.658620219925417,65.65794567896612,,,,,,12523.019709901266
Brais Méndez,Attacking Midfield,-3645.204860958896,-1182.5234859622653,-1917.8916108807844,-3746.8085354041195,-755.6509234764735,-7491.031131007062,344.1646359293916,-3341.373879041034,-2711.6153380633536,5458.120716553923,2953.368168861748,-2494.8195653407925,1094.6793208085242,-4551.917781488072,-358.25990381449213,710.5752605021665,-652.1536579179165,383.28592660051805,371.9299390224675,-2068.4563289226194,989.6208571674226,-1190.0543406693585,-2049.2331533960714,353.09349902643675,3655.6437711458693,-805.467291748258,300.4873080041379,-1494.5187809290885,-794.3453813179502,483.4201685271951,-373.9176279038409,76.09910944195927,-1262.5088890306959,-2957.097388076971,-159.3762151300581,175.5957696321913,-90.31157182653033,-482.3562620728497,114.56177096107866,376.65255002930127,726.3475841294346,1078.6014156009212,-587.2400334992969,-220.51913968810865,467.8498907123479,540.125279455129,38.71588299858406,333.3345330863995,-303.1622074083329,-300.57168989450685,-127.11350857834842,319.97077915411666,569.0302075251906,-457.7547329074937,34.30306000925278,290.22855056603873,162.5744543727933,100.24002304152218,-9.112504191547304,-251.01066640697923,199.14213924442274,-155.94828690969402,399.4489938821746,-202.73403213634245,255.33454274894024,128.7308637439163,82.2126383106792,41.94428698212842,62.9756919118888,231.4717198140426,-59.24023135888992,-49.487672608602246,152.41824920951453,-43.702707578501624,-34.96368521750722,32.43212347549892,-17.31638933227552,-7.146245250229198,-7.233502490055589,,,,,,-25322.419457647
Bruno Fernandes,Attacking Midfield,25721.111305001414,20419.68536952453,21066.557063365584,10881.781834944004,21155.239094797857,-7409.86280361567,16148.61621900219,9810.459054719091,16324.912490784418,5823.482910661518,17833.800096588246,2776.4927420728177,19237.87403959855,8972.439998149684,11675.598403800492,9383.124247376436,10949.22277263431,9001.051980703212,8734.368997091378,12881.490103566384,3051.4949293572013,5549.014187904962,7230.636255110433,-2059.3725276055984,13372.238954162569,8425.237334307889,4784.975107205135,6153.214043356477,3681.321068258457,4335.490854479909,4182.659977249939,5245.201580425425,3469.319385796885,971.7034013559206,9199.854625093687,7575.665138714467,5438.050966022525,5836.510771081483,1725.5462224985029,764.6907632814107,5929.947073556712,127.57033785609264,2663.2576167151215,5464.886552164353,5451.394252297952,243.3611860013623,4907.625328900521,4779.825732925602,1361.267336710598,3828.4062811639255,571.5663357753715,3418.7760559099584,3643.2684261068866,-142.03515702941024,1532.2033470799595,-324.8564261644136,2789.552959705863,1392.1643124031937,1585.2768462473339,1367.8150467900318,148.8769750035376,1315.6484713440714,2080.8968916753947,-202.73403213634245,18.759422958892984,1222.2575154638907,1445.1437400486868,1011.3721136548494,-84.78220015600556,339.864196295328,323.3181641066176,196.69783796330518,346.0020920420973,23.809729836400667,300.1760291844522,-20.78635053648892,-17.31638933227552,36.06105295500272,211.44084201700952,,,,,,409606.87850632955
Can Uzun,Attacking Midfield,-3645.204860958896,-4024.9193880000016,-3106.7424043762862,8265.720053385401,-3103.2462825772946,-7257.67218975681,-3974.4936454916633,-4353.05333548412,-46.501442024665714,-2579.847553813172,-5313.538457652972,-3197.6612063292737,-2902.9737528231767,-3322.430710611912,-358.25990381449213,-5071.124064080681,-2456.8122137815963,-4224.825088440506,-4099.652057306047,-2068.4563289226194,-3134.127287212135,-1639.3255759076465,-253.12939691094175,3006.8061283216753,-1896.6963334351028,-1935.75765412248,-1692.6183805296384,-2759.3361326378554,-2659.206401974787,-3676.816172301736,-829.5753884192189,-1326.942989824982,-2614.459824695719,-150.81110991061982,-2319.1987167201532,-1648.2420819458694,-540.2945690933141,3.7104327851759367,-1369.239697560233,2450.2317520952593,-853.3165465895603,1644.5429110713544,-948.4064390786767,-835.1575928613477,-1274.7070059907267,2161.919865902653,-569.897797739158,-654.7746224334234,3409.796006395435,-1198.17559664634,3278.9507326460352,-828.662585555612,-660.6650799074878,870.650275032366,333.88311742339414,213.34292847473208,-570.9897735066473,65.32315035607172,-35.68566003219522,-655.717094706232,400.2027962079632,-588.7708628666837,-325.3130310286962,-202.73403213634245,192.56971504953998,-261.8143690132174,-196.01885878968335,-264.59415623454225,136.85463794583598,-66.60759050949216,50.0621673455408,-131.54950946590472,-68.8204283134373,-57.20519506148209,-34.96368521750722,14.692632138169648,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-80394.18100218743
Charles De Ketelaere,Attacking Midfield,11676.351399542134,7913.1434005584915,5413.354949008143,1912.4271553144981,5113.33747427558,-7054.751371278331,8522.049466705432,12508.27093856732,10233.22358555313,5092.758522446327,4606.749494164692,7344.963408497946,5194.836319405141,5283.978785521206,-2765.031565337489,4757.764787710159,5277.438739919888,3914.176184878705,3798.207053092368,5406.516887321881,4082.4319654520905,-1639.3255759076465,-851.8306490726518,-370.6463089631738,-1896.6963334351028,5976.274882497075,4784.975107205135,358.58571110933724,7535.367177615919,483.4201685271951,5093.975498280695,3300.634460388788,-135.88310930984323,1308.457754735883,-519.3466320617406,2732.4593606004773,3702.4022622792177,2434.043907075304,4693.149159541126,1686.281519755169,-1317.923643859853,1764.4968795694774,-406.656830709607,-988.8172061546574,1246.5286972100985,1973.9504819976473,-975.6402515643194,409.34292966484736,449.03191349156845,-839.1340339456067,688.0129765009913,763.6796178581864,832.5363405464789,-606.6790611518724,633.4631748375355,-55.75674884484079,433.9617352449297,903.3280948068855,602.070080143357,-554.5404876314188,1154.18025982124,-415.64183248388787,-64.39870206078272,-202.73403213634245,588.4709359226803,58.43272184763224,136.118664446066,-122.82012624683206,38.349376567239716,-120.80382875013483,323.3181641066176,114.63600110600268,14.14407575766963,374.87440439389263,-34.96368521750722,32.43212347549892,-17.31638933227552,74.4675402485422,-7.233502490055589,,,,,,153787.26276916557
Christoph Baumgartner,Attacking Midfield,4015.573269291619,-2035.2422565735862,-2116.033409796701,-5134.922950108685,-1146.9168166599438,-6872.1226346477,-1003.5017781310796,1042.5704322123413,-807.9625551785766,1073.77438726278,4606.749494164692,-737.7154628695891,-2185.4462780687686,1595.5175728927265,5658.669249993,710.5752605021665,-1425.5787532880652,1041.5875001778072,1010.727367069398,-2068.4563289226194,-814.5189559986337,8693.912834572979,-851.8306490726518,-3506.8521435848193,-1896.6963334351028,-1558.9941999977393,2791.8694186713583,1946.9609899994157,-297.0491091427939,-749.2424509776733,309.5690128692261,199.1729777987085,990.7426704110093,747.2004991026129,3080.3575372550845,-443.98551009049913,38.25499882112226,-968.4229569308753,72.16744328904119,1152.7289765335192,-1317.923643859853,-1028.9024711957572,4649.672847401711,-1142.476819447967,-167.7203783750053,-258.12610426097774,-975.6402515643194,-882.7998121687671,369.0112623320047,1135.594560908426,542.4546755939665,-288.3397255208175,-367.88048766161194,-457.7547329074937,-265.2769974048886,-517.0704813926799,-251.74765888443585,309.7412591542257,150.32643085234082,153.6957618922735,-152.71401044177313,363.43880423869376,-296.32255003226135,-202.73403213634245,-280.5805245305546,-160.27260849636264,-83.96223753187144,160.72793372858828,-109.40851550065464,-120.80382875013483,-113.89143071110529,524.945185392515,-96.47526300380628,-43.702707578501624,-34.96368521750722,14.692632138169648,-17.31638933227552,-7.146245250229198,-7.233502490055589,,,,,,2882.304617399406
Cole Palmer,Attacking Midfield,18060.333174750896,18998.487418505665,22255.407856861086,11949.562153947516,19590.175522063975,-6770.6622254084605,13392.02582660577,12508.27093856732,12898.337481591818,12400.002404598234,6260.130819467635,8750.646690474909,10422.536492615825,8972.439998149684,2048.511757708505,8804.954314918152,14558.53988436167,9060.897578301148,8792.441490550189,9144.003495444133,4855.634742523258,607.0306002837938,-6240.141918528042,-3748.098746248023,14760.323980307812,13134.780510867147,4784.975107205135,5800.241759158681,7535.367177615919,4335.490854479909,7827.922061372964,9134.3358204987,3694.6445417410555,971.7034013559206,-879.3170489934231,4538.844218383532,10773.563647900102,7780.777550513586,3294.1363463638895,-2448.7506902126183,5093.654298470185,1782.6961493676388,135.0927776594627,6386.84423192421,2648.1505489060496,1110.0938353034098,3284.655513599875,3335.666197935092,2865.6555785104006,118.31013325634858,2085.3726652084306,1683.3019690432338,2501.408516347971,-171.820022678286,3329.6836915648073,-55.75674884484079,1629.8603273479578,3417.3429281593276,3365.6782875707504,356.04897604189983,902.8544386168145,-69.38377171829606,834.306208828697,951.9684987271735,839.5302467202814,1019.1739944301812,564.3956752382334,72.59813130379548,13.72306122259067,14.686766851471864,596.5741608676944,-49.487672608602246,235.38275328062142,293.8594794960099,300.1760291844522,32.43212347549892,-17.31638933227552,31.26024204331029,-7.233502490055589,,,,,,364071.9473194964
Daichi Kamada,Attacking Midfield,-2368.408505917144,-614.0443055547179,-1719.7498119648674,-1397.6918335963917,-2320.7144962103544,-6537.30328415821,-3086.258963497262,-4015.8268500030917,-2330.8847814863984,-1849.1231655979816,-3660.1571323500284,-4603.344488306237,172.14399612428556,-2092.9436397357526,-1561.6457345759907,-1602.1044693309723,-2714.620578904979,-634.0892325643831,-615.302449777334,-3937.199632983745,-3134.127287212135,607.0306002837938,-3246.6356577194924,-2059.3725276055984,-1896.6963334351028,-1935.75765412248,2791.8694186713583,-700.3311414840491,-1540.2897895806848,-2135.98789792065,-146.0887476461519,26.869562099259763,-586.5334211981842,-1048.8227189238526,3800.2983711184497,-731.9599077080877,-1761.6769902460126,-2426.623041504952,-1199.662386872083,-1878.819564498583,-574.5522882273847,575.7153738347956,496.2591832388425,-374.1787529814184,-58.28443800234846,337.24145628820804,-367.02657082657737,-578.7662258549753,-1103.3687190039727,1554.4763840592814,-854.9050131134729,-9.232552787612438,-75.09589541573615,-338.6152703119906,-864.4371122331713,-1170.5982691687855,11.76876117354363,-598.0974306674893,-540.5756210045076,963.108618490779,98.6118107626525,623.1323498128876,-122.37966405365239,-202.73403213634245,120.14876001177039,-168.08351315150534,-6.7110819677738185,160.72793372858828,-257.166407568549,-93.70570962981351,-59.24023135888992,114.63600110600268,14.14407575766963,-57.20519506148209,-34.96368521750722,-74.00482454847676,-17.31638933227552,-21.548677985306504,-7.233502490055589,,,,,,-70252.64284173286
Dani Olmo,Attacking Midfield,5292.369624333372,-1182.5234859622653,-1125.3244152171164,3834.431729520823,-1538.182709843414,-6435.842874918971,-54.00953186120217,1717.023403174399,2237.8818974370665,-1118.3987773827912,-2006.7758070470848,1019.3886396016142,-135.36777877046066,4054.4917146450457,-2765.031565337489,-2180.274401789257,2957.1634538094436,-1950.6923797189622,-1892.897305871196,-199.71302486149423,-1587.7217330698008,-4334.952987337375,-1749.8825273152165,6625.505168269728,-1896.6963334351028,889.9682518130753,-1194.3419583961945,-2171.0489923081964,-545.6972452303721,-1057.4081058538904,2587.857815446116,2119.1253241639965,-2839.7849806398895,5125.007093042122,-1959.2282997884708,-400.3530256029858,873.9377080308631,1947.9772122172783,-182.19852274318367,1589.2719664421422,-1132.080804951736,4377.771938777696,-1490.1560474477465,-835.1575928613477,-432.89208004721223,3985.2085737580614,-975.6402515643194,-882.7998121687671,2001.4325459871097,-779.2937734954844,1386.692820854711,-263.2916459165556,-221.48819153867407,-815.1731206940027,1232.6232896658184,943.7563383421444,-207.19858667630672,309.7412591542257,362.91167757752504,52.51915481746032,1204.4454240621253,-502.2063476752859,-151.37014505008722,951.9684987271735,771.9373553516965,-207.1380364272187,-47.45894424334178,-164.9691621891243,210.73358397978316,-93.70570962981351,-113.89143071110529,114.63600110600268,69.45374513840758,-43.702707578501624,76.74955291647926,14.692632138169648,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,9019.012041501639
Dani Rodríguez,Attacking Midfield,1461.980559208114,-2319.48184677736,1054.23537285797,-3693.4195194539425,2765.7421151747585,-6415.550793071122,1753.0886142653387,2728.7028596174855,-1188.693111755532,5092.758522446327,-2006.7758070470848,-737.7154628695891,479.6557710190318,6513.465856397365,6862.055080754499,4179.594855251875,2441.5467235626775,3734.639392084901,3623.989572715934,7275.260191383007,-1587.7217330698008,1954.844305998658,9326.090637676418,2765.5595256584716,-508.61130728985995,1455.113433000186,4784.975107205135,182.09956901043918,448.8952991199407,329.3373410890866,-373.9176279038409,346.861619826807,1441.3929822993505,1981.9664614958076,3080.3575372550845,97.05729755466717,681.087852059384,2434.043907075304,665.6880306975659,752.5645691172822,3421.0687482971316,175.42296451942389,857.4255888182223,2699.0135128847764,190.05096515098822,-603.3520096069501,3487.5267405124555,2727.599025307509,-559.2282911189374,1315.1153422587927,-301.78346966677816,-84.37679160039843,-192.2097323140865,787.2526512155139,333.88311742339414,367.1141726573453,24.676972908761112,100.24002304152218,-9.112504191547304,457.2255831167131,-404.0398316461988,276.87428904729575,428.4394748786094,-202.73403213634245,38.07167763563154,425.5452406393379,70.7523020456757,3.626981580044591,87.60200725653789,556.6491492578987,104.71336669775616,32.574164248700214,97.10857982877656,-43.702707578501624,-34.96368521750722,-3.0468591991596243,-17.31638933227552,-11.947056161921633,-7.233502490055589,,,,,,80453.28953260889
Dani de Wit,Attacking Midfield,-4922.001216000649,-6014.596519426417,-5682.585790283207,-9779.767337773965,-5059.575748494646,-6405.404752147198,-4709.5844167973755,-6713.638733851322,-4615.268120948131,-3675.934136135958,1299.9868435588035,-5657.6069497889575,-3825.5090775074154,-3322.430710611912,-1561.6457345759907,-1602.1044693309723,-4003.662404521893,-933.31722055406,-905.6649170713935,-3937.199632983745,-3391.861546235857,-291.5118701927824,-1151.1812751535067,353.09349902643675,-1896.6963334351028,-3254.429743559073,1795.3165744044704,3182.3639846916994,-3280.826742193732,-1981.9050704825418,-1513.062029192286,-1253.0986688109324,4145.294853629396,-1834.582876810431,1280.5054525966718,-1691.8745664333826,-1568.8271342745336,-1454.489651788901,-1581.2113359204202,885.9527049226948,-1410.8450633139114,-3732.703758613094,315.6759804491526,-1142.476819447967,-786.4543489434882,-3422.1432331423343,-772.7690246517387,-1072.820803614887,-495.21177019128623,357.67117505683734,-563.7884112994232,-603.2298691172541,-602.1081614583126,870.650275032366,-265.2769974048886,367.1141726573453,-500.4668606117998,-248.9287038129835,-274.8440625980274,52.51915481746032,-1258.5476237412458,276.87428904729575,-267.3320690358265,951.9684987271735,-768.2149551182031,-136.83989453093463,-206.63028125727917,-42.353784902456006,13.72306122259067,-120.80382875013483,-59.24023135888992,196.69783796330518,-96.47526300380628,-111.21514499340392,-34.96368521750722,-3.0468591991596243,-17.31638933227552,-11.947056161921633,-7.233502490055589,,,,,,-112163.87683279949
Daniel Maldini,Attacking Midfield,-4922.001216000649,-3456.4402075924545,-1323.4662141330334,-3212.9183759023626,-3494.5121757607653,-6385.112670299351,-1279.1608173707214,2391.4763741364563,-3473.076451217265,6919.569492984304,-3660.1571323500284,4533.59684454402,-3005.477677788092,366.0305020165668,-5171.803226860487,1288.745192960451,-2456.8122137815963,682.513914590195,662.2924063165269,-3937.199632983745,4855.634742523258,-2537.8680463842225,-2647.9344055577817,-4471.838554237633,5043.728797291112,-2312.521108247221,-197.78911412930617,-53.21528712142457,1319.1637754264643,1253.8343057177378,-1740.8909094499752,-1474.6316318530808,314.7672025784978,73.69179234268853,-159.3762151300581,-234.5495845504348,681.0878520593845,-968.4229569308753,-224.59285041522114,970.8360640715932,-388.70944931926766,-1096.7006132118386,-948.4064390786767,-527.8383662747282,-731.7363787571599,-953.5854186300211,-367.02657082657737,105.30934335105576,1377.2714669425104,-659.61325259524,833.5712774080163,-613.9647603762235,-807.0573760304256,310.6948008335016,34.30306000925278,-286.4136151187603,-406.9610341396137,798.5774767505337,522.350612621413,-251.01066640697923,-454.3049958870839,-329.07731729248997,-93.38918305721755,-202.73403213634245,-285.4085881997392,-43.10903866922254,-223.8207856547844,-115.1566651664153,-60.15588481135651,68.88300509211454,-59.24023135888992,32.574164248700214,14.14407575766963,23.809729836400667,-34.96368521750722,50.17161481282822,-17.31638933227552,-21.548677985306504,-7.233502490055589,,,,,,-37259.62170684873
