Player,Position,TI,Dead,CrsPA,90s,90s_stats_possession,Crs,Starts,Def 3rd,MP_stats_playing_time,onxGA,onGA,Pass,Unnamed: 0,Tkl+Int,onxG,Att,Blocks_stats_defense,Att 3rd_stats_possession,onG,PassLive,PPA,KP,Carries,SCA,+/-90,Off,Cmp,1/3_stats_possession,xG+/-90,GCA,xA,Int_stats_misc,Mid 3rd,TotDist,PrgP,Ast,Fld_stats_misc,xAG,PrgC,PrgDist,PrgR,+/-,Att 3rd,npxG/Sh,G/SoT,Mn/MP,GCA90,xG+/-,Def 3rd_stats_possession,A-xAG,PKcon,Sh/90,PassDead,Tkl%,FK_stats_passing_types,Won%,1/3,G/Sh,SCA90,npxG+xAG,CK,G+A,In,Tkld,Succ,Gls,SoT/90,Sw,FK,npxG,xG,Sh_stats_defense,TB,Out,G-xG,CPA,PKwon,OG,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Alexander Prass,Left-Back,4514.512649367973,2648.391035072915,3871.850520224893,2131.384509424857,2079.0825880687526,640.6015534359732,2303.7142140955643,3624.260737371466,2354.7920986035115,3687.078538806655,3773.2374380512624,7784.4083159633465,-8408.411496564835,1299.080163338102,906.0462688862492,2222.021755319862,5881.636601079222,2102.11618883737,909.7895463543398,1454.8927666469829,4320.881413145715,987.6254819354408,1929.0681241362743,613.978608560965,-1172.624404815672,3380.4424152260603,953.6569269208387,2066.6915003339955,-1069.4193019250515,1693.5321456377105,2471.1762412789544,-1382.3196418739235,2161.7122543062947,759.1833940068618,591.5906819676024,-609.2137353144185,1923.6622217554984,1963.541460677128,-63.66960987320177,692.1645604337853,57.347792568913384,-907.7585896667581,-204.58543982508374,41.812631183094055,-1620.8623285957494,241.60024718187378,657.6488513890455,-731.064006944158,521.6162071358763,-1841.274067086814,-494.74601757042456,60.23955513710553,-530.9079240665023,-946.9446246437398,-144.99097569550233,-192.66197272266837,16.982687736502715,-424.5906337355454,9.639407412899567,471.8085946171711,-280.3336480189552,-288.93368040956534,-232.4517676261402,322.02145507813526,472.6213730091541,-252.01585745390145,-184.351438334357,-71.14885099785637,83.09471088589136,46.80577351490464,34.04600066893631,62.99469813883815,207.15664338721362,-34.547639564861974,-127.73280693145053,3.936406814100112,168.14457209815234,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,61940.88934321726
Alfonso Espino,Left-Back,-5047.161967306847,-5456.935510319859,-6123.906654850258,-6145.329760214286,-5994.529868216953,-4532.6888294469645,-6055.11768841512,3624.260737371466,-6631.311082274263,-4852.360867419497,-4187.157799148526,-3181.2119736965,-8344.898159814367,-550.3821618259205,-5195.522925236164,-4225.12572628207,-2326.2838117959445,-3918.0089139308316,-4166.683216496765,-5178.707823497248,-4666.551926197372,-4382.469142384045,-3395.280574401675,-4163.542439304042,-1586.8468917459088,1941.587438488814,-3068.164260370578,-2436.6243464558315,-1778.314094429237,-3087.527993407527,-2760.198675733094,-1099.378753401579,-1879.3264192843005,-2376.170246157908,-1683.155752335357,-1939.8647887643328,-695.4312006724923,-2434.346145939178,-2010.6192591537413,-1339.5677288565696,-1814.0528230559678,-464.1238716549372,-857.6851131128512,-1148.0553876272343,-1620.8623285957494,-593.9339409887739,-1625.4402248866245,-437.0928823724705,-842.4510351379139,89.55943078857278,-494.74601757042456,939.8486148705825,-230.12049951005395,-188.849888576814,-507.83271386816654,360.40826175488604,-396.16511219807313,-424.5906337355454,-924.3799153917572,-659.319027555935,-315.00979225974993,-524.046381134996,-232.4517676261402,-376.09222178901615,-240.60724444102394,-252.01585745390145,150.61286511904996,-231.83877297940953,-113.95846064350815,-120.29869661174578,-106.67120038121303,-17.755262409788365,-104.51709802315614,-51.71802330069158,-45.06012759036325,-11.25995437521662,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-147801.48731144285
Ali Abdi,Left-Back,-1757.123389526264,-2539.01795397846,-1126.0280673126824,-1573.4304493659972,-1534.8201304591348,-1371.233595462947,-1179.132411950554,-1648.5462950883361,857.1082351238828,-2671.091019089991,-2930.253288011717,858.7533961781807,-8326.751492171376,1114.1339308216998,-9.189110232112183,-1996.6101176897623,409.68965916244395,23.41828339722885,-359.3286443584367,717.8260344087353,864.176282629143,355.84964378020715,-1866.5071857125608,773.2293101564653,1911.9336106136484,1941.587438488814,-1576.6279260108474,-1822.5358218935824,2240.0441482468846,-1175.1039377894322,-458.3937122477927,315.325688960143,949.400652229116,-1314.235000786762,-1293.199220740564,721.4373181354958,-695.4312006724923,78.73248641299747,121.75416624875436,-943.1321602145492,464.17401335693097,866.7802823805258,3714.012599901521,835.0579770566458,868.946406040069,-821.8069013989506,-407.79271753960035,765.5162636026142,-557.6457867510785,518.6335414275477,-494.74601757042456,2583.3287001620783,-230.12049951005395,364.18643527528815,-265.93822175305706,673.0131768943733,-639.1932298066472,426.7886870594569,646.7998756827433,405.2716756658118,-315.00979225974993,651.517122492157,-232.4517676261402,172.42566717803138,-106.87687866911553,728.4833379526839,619.5628899538196,-71.14885099785637,83.09471088589136,325.31322372598856,268.57466908585184,-17.755262409788365,-104.51709802315614,-51.71802330069158,147.84279087217368,49.52549038205031,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-14089.250360148439
Alphonso Davies,Left-Back,710.4055438091734,135.7398060011556,-5124.330937342743,2446.6879101730165,2386.6487768796383,-3814.176276268779,1607.144888886341,-4812.230514564218,108.26630338406825,-4249.03090937091,-2092.3169472538443,281.6154861960835,-8281.384823063898,4.4565357232861995,9105.029873488242,5497.421440506696,-1153.7237528137782,6799.433533598209,10428.17597670016,7105.737713806882,518.5057695774858,3830.616753633992,5882.792405228811,4754.496850043971,8121.345432111451,-936.1225149856784,4913.330766947267,6774.703521977905,8199.069901623043,4562.168229064853,1215.6462611960635,-250.55608798454583,2969.919989024413,2673.9218096070967,4296.177732118136,721.4373181354958,2326.5996713598047,78.73248641299747,4850.060457358636,629.0952654225547,3108.5444484790455,5598.883941173283,1754.7135800382189,41.812631183094055,541.3399935879877,1229.0497422926392,1875.2963587360696,4413.430673060372,-25.509664765149424,518.6335414275477,-494.74601757042456,685.2249396845759,-681.3016363447265,500.8920434185045,278.3243855059392,230.55698931232962,1280.7288993010877,-59.713781966258765,1059.506088084801,172.39245933605463,-315.00979225974993,181.29172104129586,-232.4517676261402,1020.1351319452867,962.9660475061515,74.81720768162697,-36.96714481485793,-151.49381198863296,-113.95846064350815,130.3580085782298,104.40460119401095,-138.88020323272815,518.8303847975833,-51.71802330069158,-31.281347700182042,247.07818584316786,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,107379.63499355051
Andrea Cambiaso,Left-Back,2355.424832699465,2081.018176895421,873.1233677023477,4890.289265971239,4770.286740163989,-1083.8285741916727,3696.852864514012,3624.260737371466,6099.001757302583,-489.82117076048434,-2092.3169472538443,2590.1671261244724,-8099.918146633987,1668.9726283709065,3232.26952414542,7114.3909053457655,1191.396365150555,4612.751321381956,2496.1872847453105,8334.182267537295,3629.5403870424007,4462.392591789227,7688.326493594402,6506.254567594474,2441.7358764872843,-2374.9774917229247,6165.15590471347,7798.184396248321,2226.700285749218,2649.7441734467584,-39.88371888682836,32.38480048779861,-262.9109498480625,4782.738045913092,2736.3516057389643,-609.2137353144185,1319.256047349039,1021.1369735450631,3922.941576748855,1068.7783506437045,1399.8743211693713,1901.927957741441,1754.7135800382189,-1148.0553876272343,1655.201795925064,165.64259371181492,581.5458821798563,1286.6468935251512,993.7933294614191,-1197.6629011283517,-494.74601757042456,-217.53172688399238,70.66692504639444,258.55028352825724,278.3243855059392,-712.0670624928936,746.0670405622249,609.2271129441001,1066.7465479515035,139.12399986037516,-37.600638333391885,181.29172104129586,-82.69629508045091,222.29092981139934,695.5053159623347,401.6502728171554,3.2285715995508983,571.6108369283563,-113.95846064350815,-64.59720656952898,-59.76546669782993,-58.13024268410163,-0.6258508863662121,-17.37725582903237,202.9579104328985,64.72185157136704,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,114037.76505099656
Andrew Robertson,Left-Back,6982.041582703409,11240.037173189256,7870.153390254953,7964.4974232657805,7769.05708107011,11849.397383015674,7876.268815769355,4151.541440617446,7596.685620782214,1273.758706612308,2516.3329269144538,-4335.487793660694,-8009.184808419032,2778.65002346932,13109.184657131074,9684.957746884802,-3107.990517784056,8338.209905157795,12966.412358125715,9316.937910521625,4320.881413145715,7305.3838634877775,7161.1632561153965,6665.505269189974,5366.90496561307,3380.4424152260603,7203.904423285425,5546.526472853407,5664.9935668376975,-218.89190998038455,4772.981204764256,1730.0301313218652,141.192917510997,5631.0656269854435,7025.873453281687,-1939.8647887643328,-1501.3060998811047,4005.4178494632692,2624.975143895162,3796.97585484379,1074.4133445389575,5155.249223161462,448.51423346268376,438.43530411986995,-1620.8623285957494,697.3461680022272,-712.2045943763565,4226.358139242025,1518.4345764897998,-4308.450203260919,1724.925304502291,-449.0077952349073,672.2417741592913,401.46978295071034,1548.2704691102638,-899.6300115765858,2301.446993257099,-424.5906337355454,683.002175016257,904.2985678010057,1592.178140983962,-524.046381134996,1614.5323937706942,-76.9006459888084,-106.87687866911553,-252.01585745390145,-157.55429405808445,169.88603197447338,-113.95846064350815,46.80577351490464,34.04600066893631,-17.755262409788365,311.04789052400355,137.15619779343405,-127.73280693145053,19.132768003416842,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,212405.16415000087
Angeliño,Left-Back,9552.384221594491,8727.385944117495,10868.880542777499,11117.531430747358,10844.71896917895,5526.486915047637,9965.976791397026,987.857221141565,9094.369484261842,5172.198435541638,3354.269267672326,4898.718766052861,-7882.158134918095,4073.273651084136,8380.468531686205,9477.653969341329,5099.929895091111,6286.508076411681,6938.100952240027,7351.426624552965,11234.29167417886,7621.271782565394,7398.38671298095,6028.502462807974,1922.483525909338,4819.297391963307,6387.1107163741435,4727.741773437075,1860.6988840795716,2649.7441734467584,2680.431237959436,3144.7345736835873,4182.231591101592,5728.714844950607,5985.9893690289055,-609.2137353144185,1722.1934969533454,1649.4066316331066,1790.5681513463596,4691.658854074533,2579.6703614546227,2049.806197078715,-857.6851131128512,-354.81004175368236,1655.201795925064,1229.0497422926392,-27.27787149365549,1460.35710349933,2088.0450732634704,-1626.7370117673267,-494.74601757042456,-32.350872203260266,973.0291987157395,-350.4110618369782,1004.0078618512674,134.3708615771028,1888.2991933225233,244.35026117481348,277.536422480902,471.8085946171711,-72.27678257418664,181.29172104129586,-132.61478592901398,22.829879277927517,26.853487102792865,401.6502728171554,-77.16286122926677,1053.680602873016,-113.95846064350815,102.50726355712146,80.95173435231943,184.11963896177792,-0.6258508863662121,34.13389537845644,120.28523109181126,49.52549038205031,168.14457209815234,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,229774.20266961135
Antonee Robinson,Left-Back,14795.883204932297,10753.717580465689,18865.486282837617,12615.222584301106,12305.658366030648,14004.93504255023,10662.54611660625,17860.83972501293,9094.369484261842,7539.108270963018,8800.855482598497,9515.82204590964,-7691.618124666689,17019.50992723229,7999.120457053555,11156.814567443442,6663.343307067333,12009.676335545575,7889.93959527461,11036.760285744203,12271.303213333831,7937.159701643011,9507.039662896968,6665.505269189974,603.0035238677788,1941.587438488814,7168.391653419717,7184.095871686071,906.0113782815226,7430.804312491995,4354.471211403294,11067.079450909232,6606.85479525595,5776.725710450144,3776.235689991746,11366.64574573481,513.3811481404265,3848.350434941259,7167.857658883087,4929.520195259745,7095.441412201619,571.0238037059784,1754.7135800382189,-1148.0553876272343,-1620.8623285957494,1684.7956631129928,1114.2666666441794,631.8930251609381,3159.812192192877,6525.671090373196,-494.74601757042456,-356.4173678945412,-530.9079240665023,-306.9138228823188,-84.51735266672496,793.2458365634064,1523.7570169096618,-424.5906337355454,263.05550274749646,804.493189373967,-315.00979225974993,1827.0806261193102,-232.4517676261402,870.5393440451829,1007.5428360967876,-252.01585745390145,-170.95286619622073,89.5410709836968,-113.95846064350815,-8.895716527312189,-12.859733014446824,22.619717864524894,-0.6258508863662121,-51.71802330069158,-100.1752471510881,323.0599917897515,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,357718.83601546485
Antonino Gallo,Left-Back,9346.756810483204,7673.693493216435,12868.031977792527,6545.632119899069,6385.009231421131,6532.404489497097,6483.130165350907,11006.190582815188,3852.4759620831405,5450.658416179448,2516.3329269144538,4898.718766052861,-7682.544790845193,5552.843511215354,410.2937718638043,2626.2641215296303,2754.809777126777,1994.131882061259,-2263.005930427601,5140.226427838222,3629.5403870424007,6989.4959444101605,1138.323267917767,3798.992640470969,-1983.976620588545,-936.1225149856784,713.9457303273106,3090.1723746044104,-1704.8019219381874,-1175.1039377894322,1634.1562545570268,881.2074659048319,2161.7122543062947,1247.429483832676,1761.4602767519816,721.4373181354958,-91.02502626603291,1492.3392171110954,2068.703815529294,2011.2138160972352,1155.778588696561,-1942.906265027674,448.51423346268376,-1544.6780605640106,-1620.8623285957494,1380.965049232757,-940.5135020039235,-1425.9048468408735,1308.5780776784477,-446.7832075101458,-494.74601757042456,-865.6647182665541,672.2417741592913,-263.41658392765896,-24.043729637947603,-346.55977709903146,454.43329943193606,-424.5906337355454,284.77688234760495,139.12399986037516,170.45622711137668,-53.820979684134755,67.05917746523836,-27.03538335544044,26.853487102792865,-252.01585745390145,-144.15572191994818,9.196109992920219,83.09471088589136,-148.14944163285418,-130.1240672229046,-58.13024268410163,-104.51709802315614,51.30427911428604,-31.281347700182042,-11.25995437521662,-19.184280038044225,361.6423758929092,-5.031972021899184,-2.609622047814141,,,,,114827.18657099473
Brian Oliván,Left-Back,-2682.446739527053,-2457.964688524532,1872.699085209863,-2282.8631010493514,-2226.8440552836228,928.0065747072475,-1875.7017371597774,-4812.230514564218,-1389.4175600955607,-2392.631038452182,-1673.348776874908,-4912.625703642791,-6793.358076338633,-3694.468114604759,-3822.6698565586203,-2939.8423055125527,-4280.550576766223,-2568.2050792294413,-2580.2854781057954,-1739.0630730520907,-864.176282629143,39.961724702590296,-2644.072960994093,-1137.7791089895375,-1168.8097074757861,-2374.9774917229247,-2402.2998253885553,-2027.2319967476656,-1494.1767280856438,-2131.3159655984796,-1713.9236923306844,-1099.378753401579,-1475.2225519252409,-1618.9819351863744,-903.2426891457708,-609.2137353144185,-1702.774824683258,-706.6045861970571,-712.6528263000482,-442.18175983963243,-268.1131840615007,-612.0021109922109,-2163.884459688386,-354.81004175368236,-1620.8623285957494,-442.0186340486561,-940.5135020039235,-650.8900638791523,-819.966410265269,-17.70909687117094,-494.74601757042456,-356.4173678945412,521.848061881067,-1649.1143391975318,-205.46459872427968,-1202.6163139425503,41.28549949736012,-424.5906337355454,24.12032714630511,-260.09751384777996,-2.9244940925971235,-288.93368040956534,-182.5332767775771,-376.09222178901615,-374.3376102129323,-252.01585745390145,-144.15572191994818,9.196109992920219,280.14788241529084,-92.44795159063737,-83.21833353952148,-98.50522295841489,-104.51709802315614,51.30427911428604,-58.838907480544464,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-93237.4037488776
Carlos Augusto,Left-Back,-3607.7700895278417,-3673.7636703334474,-4124.755219835228,-942.823647869681,-919.687752837366,-4388.986318811328,-3965.409712787449,-3230.388404826277,2354.7920986035115,-4481.080893235751,-3349.221458390653,-2604.0740637144027,-6566.524730801245,-2769.7369520227476,2278.899337563793,-27.22423102679253,-1544.577105807834,-1380.3777046922173,2813.466832423504,-3213.1965375285863,-2246.858334835772,-2803.029546995961,466.1901401320356,-2730.28612494454,4883.779826853742,-2374.9774917229247,412.0871864687936,-1208.4472973313334,5277.856561917514,-2131.3159655984796,-1086.1587022892381,-2231.1423072909565,-667.0148172071221,242.86315401606342,-448.29340228517896,-609.2137353144185,-1299.837375078952,-392.46975715303466,-990.7884904829824,-661.1223125214756,-24.017451588690133,2493.4409150905362,448.51423346268376,2024.9259958669738,3293.2338581854715,-973.7222083390683,-1016.6164712131123,2088.3863241752074,94.40833455562334,-232.24615219065834,-494.74601757042456,893.5534012003995,-530.9079240665023,432.53923934689584,-84.51735266672496,745.1527726957934,-153.13699458949912,852.4783474569577,-707.1661193906741,238.92937828741387,-315.00979225974993,416.40442176672644,-232.4517676261402,-276.36169652228017,-374.3376102129323,728.4833379526839,150.61286511904996,-231.83877297940953,-113.95846064350815,269.6117336837717,221.6689354024686,22.619717864524894,-0.6258508863662121,-51.71802330069158,175.40035065253616,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-44228.14683976138
Carlos Romero,Left-Back,-9.290395080329048,297.8463369090111,-126.45234980516737,4180.856614287884,4078.2628153395003,1071.7090853428847,3000.283539304788,8897.067769831268,4601.317893822956,6239.628361319906,3354.269267672326,6630.1324959991525,-6530.231395515263,3703.381186051331,-1229.5029490565946,-814.9785856919805,6663.343307067333,671.3241240538963,-42.049096680242556,963.5149451548178,1209.8467956808001,1619.4013200906745,-917.6133582503521,1250.9814149429658,-1373.7861112056405,-2374.9774917229247,-1088.3273403573642,-184.96642306091817,-3301.4463923320222,-1175.1039377894322,-458.3937122477927,1447.0892428495206,-262.9109498480625,-812.5621434907381,-708.2644233483744,-609.2137353144185,-1098.3686502767985,-706.6045861970571,492.60171849266663,-358.389696467569,260.7609029629222,-1203.5150683413058,-857.6851131128512,835.0579770566458,1655.201795925064,317.5579006519327,-864.4105327947343,-2241.0066013350984,394.2033328575552,-17.70909687117094,3944.5966265750067,685.2249396845759,822.6354864375154,-456.04721358400906,-144.99097569550233,-490.83896870187175,-201.74261811121391,244.35026117481348,-41.043811654019684,172.39245933605463,239.80851559296622,181.29172104129586,17.14068661667527,122.56040454466341,71.430275693429,401.6502728171554,16.62714373768715,-71.14885099785637,-113.95846064350815,269.61173368377183,221.66893540246875,224.49461923609118,-0.6258508863662121,34.13389537845644,37.612551750724,64.72185157136704,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,40681.3786336801
Charlie Taylor,Left-Back,-8028.7594284205,-7726.426943029835,-6123.906654850258,-8825.408666573627,-8608.842473109467,-5682.308914532062,-8841.394989252014,-6394.072624302158,-8877.836877493706,-5548.51081901402,-4187.157799148526,-6066.901523606985,-6439.498057300308,-6098.769137317988,-6225.162726744321,-5852.460379998313,-4671.4039297602785,-5672.753899042639,-5753.080954887737,-5178.707823497248,-4320.881413145715,-4382.469142384045,-4713.188668099187,-4641.294544090542,-9592.678686567217,-2374.9774917229247,-3849.445197416151,-3460.1052207262474,-5579.325836760558,-2131.3159655984796,-3178.708669094058,-3079.96497270799,-2687.5341540024197,-2831.4597249204794,-2983.0108576513335,-1939.8647887643328,-2508.64972389187,-2277.2787314171665,-2381.4668113976536,-2331.557640390353,-2342.9269100803904,-1203.5150683413058,-2163.884459688386,438.43530411986995,17.16973366465739,-2113.0870103899515,962.0607282258018,-584.0784446583143,-1299.63840754836,-17.70909687117094,-494.74601757042456,-1583.2405301543904,-681.3016363447265,1613.1785824019446,-568.3063368969439,894.241270685395,-833.6157238935065,-120.52659059447316,-996.7845140587847,-725.8559465072942,-245.65750377816047,-524.046381134996,-182.5332767775771,-525.68800968912,-329.76082162229613,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-203.850931675071,-177.0298009062877,-58.13024268410163,-104.51709802315614,-34.547639564861974,-3.7237879198196224,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-217214.81779607324
Christian Günter,Left-Back,9552.384221594491,10267.397987742122,12868.031977792527,8122.149123639858,7922.8401754755505,9550.157212845479,7876.268815769355,-2175.826998334316,5350.15982556277,5079.378441995702,6287.046460324879,858.7533961781807,-6348.764719085353,-2399.844486989943,4452.583362969903,3662.783009246982,2363.9564241327216,4369.786631135706,4717.144118492669,4157.470784853891,5012.22243924903,4146.504672711609,1032.8906204219657,3321.240535684469,120.55799340555512,-936.1225149856784,2019.0400228920748,-594.3587727690842,384.95587468612314,737.3201178286629,5191.49119812522,-1665.260530346268,-1071.1186845661816,1509.4548853725296,-318.3078917535813,721.4373181354958,-2105.712274287564,1492.3392171110954,-990.7884904829824,712.8873287946182,1725.3352977997856,-20.48915364311623,-204.58543982508374,-1544.6780605640106,541.3399935879877,1456.9227027028157,-407.79271753960035,97.40007139423379,596.5649567113593,-446.7832075101458,-494.74601757042456,407.453657663478,371.4543496028428,-132.92486706367978,520.2188776210486,-630.3088539179506,211.40518182336197,183.53745254659904,45.84170674641359,272.1978377630935,898.6552561680667,416.40442176672644,915.6735218908109,-226.49643388891226,-285.18403303166,401.6502728171554,56.822860152095984,-151.49381198863296,83.09471088589136,-36.746461548420584,10.593133827244754,184.11963896177792,103.2653962504237,51.30427911428604,161.62157076235488,19.132768003416842,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,120366.25268524804
Conor Townsend,Left-Back,-8131.573133976143,-7888.53347393769,-5124.330937342743,-8510.10526582547,-8301.276284298583,-5251.2013826251505,-8144.825664042791,-3757.669108072257,-10375.520740973334,-5734.150806105893,-6281.998651043206,-6066.901523606985,-6149.151375012451,-5358.984207252379,-6415.836764060646,-6401.81539048851,-3498.8438707781115,-5672.753899042639,-4801.242311853153,-4933.018912751165,-4320.881413145715,-3434.805385151195,-5240.351905578192,-4322.793140899542,120.55799340555512,-2374.9774917229247,-4533.066017331028,-3664.8013955803303,-4895.58632238014,-2131.3159655984796,-2969.4536724135764,-2797.0240842356457,-3495.7418887205386,-3370.1579106949607,-3048.003612917133,-609.2137353144185,-2105.712274287564,-1334.874244285101,-2474.1786994586314,-2282.904184238832,-2098.8311776075802,-20.48915364311623,-2163.884459688386,-1544.6780605640106,17.16973366465739,-366.06098057859725,581.5458821798563,-584.0784446583143,-1382.0820320813914,411.36501376780393,-494.74601757042456,-911.9599319367371,-530.9079240665023,954.5061068028124,-749.727205983276,572.017742772385,-857.9185356543638,-424.5906337355454,-634.7615207236466,-526.2451896532167,-176.3052152965709,-288.93368040956534,-82.69629508045091,-525.68800968912,-418.9143988035684,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-203.850931675071,-177.0298009062877,62.99469813883815,-0.6258508863662121,-34.547639564861974,-3.7237879198196224,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-199661.35511985447
Cristiano Biraghi,Left-Back,-4327.466028417344,1432.5920532639993,-2125.6037848201972,-6854.762411897641,-6686.553793041442,3083.544234241805,-2572.271062369001,-4284.949811318237,-2138.2594918353752,-2671.091019089991,-2930.253288011717,-3758.3498836785966,-6085.638038261983,-3694.468114604759,-3403.1869744627047,-1136.2994408843597,-3498.8438707781115,-2190.2600055130515,-1945.7263827494073,-3213.1965375285863,-2246.858334835772,355.84964378020715,-1233.911300737755,-978.5284073940373,782.8241306764259,3380.4424152260603,-839.737951297409,-1822.5358218935824,-1956.39438393964,-3087.527993407527,-587.7513465593628,-1382.3196418739235,-2283.43028664336,-374.9678866503378,-1488.1774865379605,-1939.8647887643328,110.44369853612021,-783.7104078714992,-1639.7717069098287,9.132286279692584,-1041.0830035587342,127.38908569415743,-857.6851131128512,-949.7440511588464,17.16973366465739,4419.271188035112,-1625.4402248866245,-410.3682346841353,-392.758537685016,-1037.7352780720066,-494.74601757042456,731.5201533547589,1424.2103355504123,-456.04721358400906,1850.6385842541506,923.0971090059629,-153.13699458949912,183.53745254659904,100.14515574668415,-201.4240489543087,968.0075446496561,-288.93368040956534,666.0810676479954,-326.22695915564816,-418.9143988035684,74.81720768162697,123.81572084277737,169.88603197447338,871.3073970034893,-29.657180997592977,-30.342779205525968,-98.50522295841489,-104.51709802315614,119.98581405760446,30.347376899537526,-56.84903794316682,-19.184280038044225,175.20562310339702,99.38144743250886,-2.609622047814141,,,,,-72927.93417086791
Daniel Svensson,Left-Back,-8851.269072865647,-8618.012863023041,-6123.906654850258,-9061.886217134745,-8839.51711471763,-5538.606403896425,-8841.394989252014,-6921.353327548139,-9626.67880923352,-6708.760738338226,-7119.9349918010785,-5489.763613624888,-5831.584691260108,-6468.661602350792,-4089.6135088014757,-6132.320479681998,-4671.4039297602785,-5213.820595244167,-3532.1241211403776,-4441.641091258999,-3283.8698739907436,-4066.581223306429,-4726.367749036162,-4163.542439304042,8214.921893382865,-3813.8324684601707,-4204.57289607323,-3869.497570434413,6074.996097506731,-3087.527993407527,-2969.4536724135764,-3645.846749652679,-3091.638021361479,-3178.521320438329,-2398.076060259144,-1939.8647887643328,-2105.712274287564,-2277.2787314171665,-2196.0430352756975,-2345.973479250062,-2098.8311776075802,866.7802823805258,-857.6851131128512,-1148.0553876272343,-1620.8623285957494,-1961.1717034498336,-1625.4402248866245,484.90746287509444,-1636.9077806380333,-17.70909687117094,-494.74601757042456,-726.7790772560052,-681.3016363447265,2650.89842603454,-991.6216980983854,-1510.4119226952764,-785.0101003717917,-424.5906337355454,-142.41024978785833,-725.8559465072942,-106.95292681498141,-524.046381134996,17.14068661667527,-525.68800968912,-418.9143988035684,-252.01585745390145,231.0042979478676,-151.49381198863296,-113.95846064350815,-203.850931675071,-177.0298009062877,-98.50522295841489,-104.51709802315614,-51.71802330069158,-3.7237879198196224,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-191222.51686437783
David Jurásek,Left-Back,-2888.0741506383392,-4322.18979396487,873.1233677023477,-6066.503910027247,-5917.638321014233,353.1965321646989,-6055.11768841512,-6921.353327548139,-5133.627218794632,-3274.420977138577,-2930.253288011717,-4335.487793660694,-5677.338016294685,-6098.769137317988,-4814.174850603513,-3312.9891050908,-4671.4039297602785,-2136.267852124996,-5435.801407209542,-2476.1298052903385,-1555.5173087324574,-2803.029546995961,-2960.3709034814956,-2252.534020158039,-5483.232398886429,-936.1225149856784,-2579.863674717095,224.4259266472479,-3216.292020577684,-3087.527993407527,-1713.9236923306844,-2797.0240842356457,-3091.638021361479,-1898.502821611653,-2138.105039195949,-1939.8647887643328,-2508.64972389187,-1177.8068297630898,-1268.9241546659166,-1426.0627620148289,-959.7177594011307,-1499.2715470158528,-1510.7847864006187,-1941.3007335007865,-1620.8623285957494,-1277.5528222193038,-1625.4402248866245,-744.4263307883256,-1037.3177840341696,-768.588790489377,-494.74601757042456,199.1251961476546,-380.51421178827815,-1077.436341507719,-931.1480750696079,91.08710409625077,-517.6791710023602,-424.5906337355454,415.10515994825454,-459.7082707018576,-315.00979225974993,-524.046381134996,-232.4517676261402,-176.6311712555443,-329.76082162229613,-252.01585745390145,150.61286511904996,-71.14885099785637,-113.95846064350815,-176.0001866539626,-153.57693406459617,-179.2551835070414,-0.6258508863662121,-51.71802330069158,-17.502567810000834,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-144970.74680170877
